scenario_id,budget_flops,context_length_tokens,grid_id,source_run_id,N_params_B,D_tokens_B,support_feasible,support_feasible_source_column,budget_feasible_recomputed,budget_feasible_existing,final_feasible_recomputed,cost_fields_match,mask_fields_match,C_train_flops,C_Q_flops,C_attn_flops,C_total_flops,budget_slack_flops
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1114,1114,11.965825,52.429,True,m3_search_allowed,True,True,True,True,True,3764137433550000000000,0,513930230927360000000,4278067664477360000000,995721932335522640000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1115,1115,11.965825,54.526,True,m3_search_allowed,True,True,True,True,True,3914691443700000000000,0,534485871779840000000,4449177315479840000000,995550822684520160000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1116,1116,11.965825,56.623,True,m3_search_allowed,True,True,True,True,True,4065245453850000000000,0,555041512632320000000,4620286966482320000000,995379713033517680000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1117,1117,11.965825,58.72,True,m3_search_allowed,True,True,True,True,True,4215799464000000000000,0,575597153484800000000,4791396617484800000000,995208603382515200000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1118,1118,11.965825,60.817,True,m3_search_allowed,True,True,True,True,True,4366353474150000000000,0,596152794337280000000,4962506268487280000000,995037493731512720000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1119,1119,11.965825,62.915,True,m3_search_allowed,True,True,True,True,True,4516979279250000000000,0,616718237593600000000,5133697516843600000000,994866302483156400000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1120,1120,11.965825,65.012,True,m3_search_allowed,True,True,True,True,True,4667533289400000000000,0,637273878446080000000,5304807167846080000000,994695192832153920000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1121,1121,11.965825,67.109,True,m3_search_allowed,True,True,True,True,True,4818087299550000000000,0,657829519298560000000,5475916818848560000000,994524083181151440000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1122,1122,11.965825,69.206,True,m3_search_allowed,True,True,True,True,True,4968641309700000000000,0,678385160151040000000,5647026469851040000000,994352973530148960000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1123,1123,11.965825,71.303,True,m3_search_allowed,True,True,True,True,True,5119195319850000000000,0,698940801003520000000,5818136120853520000000,994181863879146480000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1124,1124,11.965825,73.4,True,m3_search_allowed,True,True,True,True,True,5269749330000000000000,0,719496441856000000000,5989245771856000000000,994010754228144000000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1125,1125,11.965825,75.497,True,m3_search_allowed,True,True,True,True,True,5420303340150000000000,0,740052082708480000000,6160355422858480000000,993839644577141520000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1126,1126,11.965825,77.595,True,m3_search_allowed,True,True,True,True,True,5570929145250000000000,0,760617525964800000000,6331546671214800000000,993668453328785200000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1127,1127,11.965825,79.692,True,m3_search_allowed,True,True,True,True,True,5721483155400000000000,0,781173166817280000000,6502656322217280000000,993497343677782720000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1128,1128,11.965825,81.789,True,m3_search_allowed,True,True,True,True,True,5872037165550000000000,0,801728807669760000000,6673765973219760000000,993326234026780240000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1129,1129,11.965825,83.886,True,m3_search_allowed,True,True,True,True,True,6022591175700000000000,0,822284448522240000000,6844875624222240000000,993155124375777760000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1130,1130,11.965825,85.983,True,m3_search_allowed,True,True,True,True,True,6173145185850000000000,0,842840089374720000000,7015985275224720000000,992984014724775280000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1131,1131,11.965825,88.08,True,m3_search_allowed,True,True,True,True,True,6323699196000000000000,0,863395730227200000000,7187094926227200000000,992812905073772800000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1132,1132,11.965825,90.178,True,m3_search_allowed,True,True,True,True,True,6474325001100000000000,0,883961173483520000000,7358286174583520000000,992641713825416480000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1133,1133,11.965825,92.275,True,m3_search_allowed,True,True,True,True,True,6624879011250000000000,0,904516814336000000000,7529395825586000000000,992470604174414000000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1134,1134,11.965825,94.372,True,m3_search_allowed,True,True,True,True,True,6775433021400000000000,0,925072455188480000000,7700505476588480000000,992299494523411520000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1135,1135,11.965825,96.469,True,m3_search_allowed,True,True,True,True,True,6925987031550000000000,0,945628096040960000000,7871615127590960000000,992128384872409040000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1136,1136,11.965825,98.566,True,m3_search_allowed,True,True,True,True,True,7076541041700000000000,0,966183736893440000000,8042724778593440000000,991957275221406560000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1137,1137,11.965825,100.663,True,m3_search_allowed,True,True,True,True,True,7227095051850000000000,0,986739377745920000000,8213834429595920000000,991786165570404080000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1138,1138,11.965825,102.76,True,m3_search_allowed,True,True,True,True,True,7377649062000000000000,0,1007295018598400000000,8384944080598400000000,991615055919401600000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1139,1139,11.965825,104.858,True,m3_search_allowed,True,True,True,True,True,7528274867100000000000,0,1027860461854720000000,8556135328954720000000,991443864671045280000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1140,1140,11.965825,106.955,True,m3_search_allowed,True,True,True,True,True,7678828877250000000000,0,1048416102707200000000,8727244979957200000000,991272755020042800000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1141,1141,11.965825,109.052,True,m3_search_allowed,True,True,True,True,True,7829382887400000000000,0,1068971743559680000000,8898354630959680000000,991101645369040320000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1142,1142,11.965825,111.149,True,m3_search_allowed,True,True,True,True,True,7979936897550000000000,0,1089527384412160000000,9069464281962160000000,990930535718037840000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1143,1143,11.965825,113.246,True,m3_search_allowed,True,True,True,True,True,8130490907700000000000,0,1110083025264640000000,9240573932964640000000,990759426067035360000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1144,1144,11.965825,115.343,True,m3_search_allowed,True,True,True,True,True,8281044917850000000000,0,1130638666117120000000,9411683583967120000000,990588316416032880000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1145,1145,11.965825,117.441,True,m3_search_allowed,True,True,True,True,True,8431670722950000000000,0,1151204109373440000000,9582874832323440000000,990417125167676560000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1146,1146,11.965825,119.538,True,m3_search_allowed,True,True,True,True,True,8582224733100000000000,0,1171759750225920000000,9753984483325920000000,990246015516674080000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1147,1147,11.965825,121.635,True,m3_search_allowed,True,True,True,True,True,8732778743250000000000,0,1192315391078400000000,9925094134328400000000,990074905865671600000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1148,1148,11.965825,123.732,True,m3_search_allowed,True,True,True,True,True,8883332753400000000000,0,1212871031930880000000,10096203785330880000000,989903796214669120000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1149,1149,11.965825,125.829,True,m3_search_allowed,True,True,True,True,True,9033886763550000000000,0,1233426672783360000000,10267313436333360000000,989732686563666640000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1150,1150,11.965825,127.926,True,m3_search_allowed,True,True,True,True,True,9184440773700000000000,0,1253982313635840000000,10438423087335840000000,989561576912664160000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1151,1151,11.965825,130.023,True,m3_search_allowed,True,True,True,True,True,9334994783850000000000,0,1274537954488320000000,10609532738338320000000,989390467261661680000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1152,1152,11.965825,132.121,True,m3_search_allowed,True,True,True,True,True,9485620588950000000000,0,1295103397744640000000,10780723986694640000000,989219276013305360000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1153,1153,11.965825,134.218,True,m3_search_allowed,True,True,True,True,True,9636174599100000000000,0,1315659038597120000000,10951833637697120000000,989048166362302880000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1154,1154,11.965825,136.315,True,m3_search_allowed,True,True,True,True,True,9786728609250000000000,0,1336214679449600000000,11122943288699600000000,988877056711300400000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1155,1155,11.965825,138.412,True,m3_search_allowed,True,True,True,True,True,9937282619400000000000,0,1356770320302080000000,11294052939702080000000,988705947060297920000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1156,1156,11.965825,140.509,True,m3_search_allowed,True,True,True,True,True,10087836629550000000000,0,1377325961154560000000,11465162590704560000000,988534837409295440000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1157,1157,11.965825,142.606,True,m3_search_allowed,True,True,True,True,True,10238390639700000000000,0,1397881602007040000000,11636272241707040000000,988363727758292960000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1158,1158,11.965825,144.703,True,m3_search_allowed,True,True,True,True,True,10388944649850000000000,0,1418437242859520000000,11807381892709520000000,988192618107290480000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1159,1159,11.965825,146.801,True,m3_search_allowed,True,True,True,True,True,10539570454950000000000,0,1439002686115840000000,11978573141065840000000,988021426858934160000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1160,1160,11.965825,148.898,True,m3_search_allowed,True,True,True,True,True,10690124465100000000000,0,1459558326968320000000,12149682792068320000000,987850317207931680000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1161,1161,11.965825,150.995,True,m3_search_allowed,True,True,True,True,True,10840678475250000000000,0,1480113967820800000000,12320792443070800000000,987679207556929200000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1162,1162,11.965825,153.092,True,m3_search_allowed,True,True,True,True,True,10991232485400000000000,0,1500669608673280000000,12491902094073280000000,987508097905926720000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1163,1163,11.965825,155.189,True,m3_search_allowed,True,True,True,True,True,11141786495550000000000,0,1521225249525760000000,12663011745075760000000,987336988254924240000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1164,1164,11.965825,157.286,True,m3_search_allowed,True,True,True,True,True,11292340505700000000000,0,1541780890378240000000,12834121396078240000000,987165878603921760000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1165,1165,11.965825,159.384,True,m3_search_allowed,True,True,True,True,True,11442966310800000000000,0,1562346333634560000000,13005312644434560000000,986994687355565440000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1166,1166,11.965825,161.481,True,m3_search_allowed,True,True,True,True,True,11593520320950000000000,0,1582901974487040000000,13176422295437040000000,986823577704562960000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1167,1167,11.965825,163.578,True,m3_search_allowed,True,True,True,True,True,11744074331100000000000,0,1603457615339520000000,13347531946439520000000,986652468053560480000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1168,1168,11.965825,165.675,True,m3_search_allowed,True,True,True,True,True,11894628341250000000000,0,1624013256192000000000,13518641597442000000000,986481358402558000000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1169,1169,11.965825,167.772,True,m3_search_allowed,True,True,True,True,True,12045182351400000000000,0,1644568897044480000000,13689751248444480000000,986310248751555520000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1170,1170,11.965825,169.869,True,m3_search_allowed,True,True,True,True,True,12195736361550000000000,0,1665124537896960000000,13860860899446960000000,986139139100553040000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1171,1171,11.965825,171.966,True,m3_search_allowed,True,True,True,True,True,12346290371700000000000,0,1685680178749440000000,14031970550449440000000,985968029449550560000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1172,1172,11.965825,174.064,True,m3_search_allowed,True,True,True,True,True,12496916176800000000000,0,1706245622005760000000,14203161798805760000000,985796838201194240000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1173,1173,11.965825,176.161,True,m3_search_allowed,True,True,True,True,True,12647470186950000000000,0,1726801262858240000000,14374271449808240000000,985625728550191760000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1174,1174,11.965825,178.258,True,m3_search_allowed,True,True,True,True,True,12798024197100000000000,0,1747356903710720000000,14545381100810720000000,985454618899189280000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1175,1175,11.965825,180.355,True,m3_search_allowed,True,True,True,True,True,12948578207250000000000,0,1767912544563200000000,14716490751813200000000,985283509248186800000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1176,1176,11.965825,182.452,True,m3_search_allowed,True,True,True,True,True,13099132217400000000000,0,1788468185415680000000,14887600402815680000000,985112399597184320000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1177,1177,11.965825,184.549,True,m3_search_allowed,True,True,True,True,True,13249686227550000000000,0,1809023826268160000000,15058710053818160000000,984941289946181840000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1178,1178,11.965825,186.647,True,m3_search_allowed,True,True,True,True,True,13400312032650000000000,0,1829589269524480000000,15229901302174480000000,984770098697825520000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1179,1179,11.965825,188.744,True,m3_search_allowed,True,True,True,True,True,13550866042800000000000,0,1850144910376960000000,15401010953176960000000,984598989046823040000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1180,1180,11.965825,190.841,True,m3_search_allowed,True,True,True,True,True,13701420052950000000000,0,1870700551229440000000,15572120604179440000000,984427879395820560000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1181,1181,11.965825,192.938,True,m3_search_allowed,True,True,True,True,True,13851974063100000000000,0,1891256192081920000000,15743230255181920000000,984256769744818080000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1182,1182,11.965825,195.035,True,m3_search_allowed,True,True,True,True,True,14002528073250000000000,0,1911811832934400000000,15914339906184400000000,984085660093815600000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1183,1183,11.965825,197.132,True,m3_search_allowed,True,True,True,True,True,14153082083400000000000,0,1932367473786880000000,16085449557186880000000,983914550442813120000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1184,1184,11.965825,199.229,True,m3_search_allowed,True,True,True,True,True,14303636093550000000000,0,1952923114639360000000,16256559208189360000000,983743440791810640000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1185,1185,11.965825,201.327,True,m3_search_allowed,True,True,True,True,True,14454261898650000000000,0,1973488557895680000000,16427750456545680000000,983572249543454320000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1186,1186,11.965825,203.424,True,m3_search_allowed,True,True,True,True,True,14604815908800000000000,0,1994044198748160000000,16598860107548160000000,983401139892451840000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1187,1187,11.965825,205.521,True,m3_search_allowed,True,True,True,True,True,14755369918950000000000,0,2014599839600640000000,16769969758550640000000,983230030241449360000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1188,1188,11.965825,207.618,True,m3_search_allowed,True,True,True,True,True,14905923929100000000000,0,2035155480453120000000,16941079409553120000000,983058920590446880000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1189,1189,11.965825,209.715,True,m3_search_allowed,True,True,True,True,True,15056477939250000000000,0,2055711121305600000000,17112189060555600000000,982887810939444400000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1190,1190,11.965825,211.812,True,m3_search_allowed,True,True,True,True,True,15207031949400000000000,0,2076266762158080000000,17283298711558080000000,982716701288441920000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1191,1191,11.965825,213.91,True,m3_search_allowed,True,True,True,True,True,15357657754500000000000,0,2096832205414400000000,17454489959914400000000,982545510040085600000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1192,1192,11.965825,216.007,True,m3_search_allowed,True,True,True,True,True,15508211764650000000000,0,2117387846266880000000,17625599610916880000000,982374400389083120000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1193,1193,11.965825,218.104,True,m3_search_allowed,True,True,True,True,True,15658765774800000000000,0,2137943487119360000000,17796709261919360000000,982203290738080640000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1194,1194,11.965825,220.201,True,m3_search_allowed,True,True,True,True,True,15809319784950000000000,0,2158499127971840000000,17967818912921840000000,982032181087078160000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1195,1195,11.965825,222.298,True,m3_search_allowed,True,True,True,True,True,15959873795100000000000,0,2179054768824320000000,18138928563924320000000,981861071436075680000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1196,1196,11.965825,224.395,True,m3_search_allowed,True,True,True,True,True,16110427805250000000000,0,2199610409676800000000,18310038214926800000000,981689961785073200000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1197,1197,11.965825,226.492,True,m3_search_allowed,True,True,True,True,True,16260981815400000000000,0,2220166050529280000000,18481147865929280000000,981518852134070720000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1198,1198,11.965825,228.59,True,m3_search_allowed,True,True,True,True,True,16411607620500000000000,0,2240731493785600000000,18652339114285600000000,981347660885714400000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1199,1199,11.965825,230.687,True,m3_search_allowed,True,True,True,True,True,16562161630650000000000,0,2261287134638080000000,18823448765288080000000,981176551234711920000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1200,1200,11.965825,232.784,True,m3_search_allowed,True,True,True,True,True,16712715640800000000000,0,2281842775490560000000,18994558416290560000000,981005441583709440000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1201,1201,11.965825,234.881,True,m3_search_allowed,True,True,True,True,True,16863269650950000000000,0,2302398416343040000000,19165668067293040000000,980834331932706960000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1202,1202,11.965825,236.978,True,m3_search_allowed,True,True,True,True,True,17013823661100000000000,0,2322954057195520000000,19336777718295520000000,980663222281704480000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1203,1203,11.965825,239.075,True,m3_search_allowed,True,True,True,True,True,17164377671250000000000,0,2343509698048000000000,19507887369298000000000,980492112630702000000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1204,1204,11.965825,241.172,True,m3_search_allowed,True,True,True,True,True,17314931681400000000000,0,2364065338900480000000,19678997020300480000000,980321002979699520000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1205,1205,11.965825,243.27,True,m3_search_allowed,True,True,True,True,True,17465557486500000000000,0,2384630782156800000000,19850188268656800000000,980149811731343200000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1206,1206,11.965825,245.367,True,m3_search_allowed,True,True,True,True,True,17616111496650000000000,0,2405186423009280000000,20021297919659280000000,979978702080340720000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1207,1207,11.965825,247.464,True,m3_search_allowed,True,True,True,True,True,17766665506800000000000,0,2425742063861760000000,20192407570661760000000,979807592429338240000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1208,1208,11.965825,249.561,True,m3_search_allowed,True,True,True,True,True,17917219516950000000000,0,2446297704714240000000,20363517221664240000000,979636482778335760000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1209,1209,11.965825,251.658,True,m3_search_allowed,True,True,True,True,True,18067773527100000000000,0,2466853345566720000000,20534626872666720000000,979465373127333280000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1210,1210,11.965825,253.755,True,m3_search_allowed,True,True,True,True,True,18218327537250000000000,0,2487408986419200000000,20705736523669200000000,979294263476330800000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1211,1211,11.965825,255.853,True,m3_search_allowed,True,True,True,True,True,18368953342350000000000,0,2507974429675520000000,20876927772025520000000,979123072227974480000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1212,1212,11.965825,257.95,True,m3_search_allowed,True,True,True,True,True,18519507352500000000000,0,2528530070528000000000,21048037423028000000000,978951962576972000000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1213,1213,11.965825,260.047,True,m3_search_allowed,True,True,True,True,True,18670061362650000000000,0,2549085711380480000000,21219147074030480000000,978780852925969520000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1214,1214,11.965825,262.144,True,m3_search_allowed,True,True,True,True,True,18820615372800000000000,0,2569641352232960000000,21390256725032960000000,978609743274967040000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1215,1215,11.965825,264.241,True,m3_search_allowed,True,True,True,True,True,18971169382950000000000,0,2590196993085440000000,21561366376035440000000,978438633623964560000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1216,1216,11.965825,266.338,True,m3_search_allowed,True,True,True,True,True,19121723393100000000000,0,2610752633937920000000,21732476027037920000000,978267523972962080000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1217,1217,11.965825,268.435,True,m3_search_allowed,True,True,True,True,True,19272277403250000000000,0,2631308274790400000000,21903585678040400000000,978096414321959600000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1218,1218,11.965825,270.533,True,m3_search_allowed,True,True,True,True,True,19422903208350000000000,0,2651873718046720000000,22074776926396720000000,977925223073603280000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1219,1219,11.965825,272.63,True,m3_search_allowed,True,True,True,True,True,19573457218500000000000,0,2672429358899200000000,22245886577399200000000,977754113422600800000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1220,1220,11.965825,274.727,True,m3_search_allowed,True,True,True,True,True,19724011228650000000000,0,2692984999751680000000,22416996228401680000000,977583003771598320000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1221,1221,11.965825,276.824,True,m3_search_allowed,True,True,True,True,True,19874565238800000000000,0,2713540640604160000000,22588105879404160000000,977411894120595840000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1222,1222,11.965825,278.921,True,m3_search_allowed,True,True,True,True,True,20025119248950000000000,0,2734096281456640000000,22759215530406640000000,977240784469593360000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1223,1223,11.965825,281.018,True,m3_search_allowed,True,True,True,True,True,20175673259100000000000,0,2754651922309120000000,22930325181409120000000,977069674818590880000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1224,1224,11.965825,283.116,True,m3_search_allowed,True,True,True,True,True,20326299064200000000000,0,2775217365565440000000,23101516429765440000000,976898483570234560000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1225,1225,11.965825,285.213,True,m3_search_allowed,True,True,True,True,True,20476853074350000000000,0,2795773006417920000000,23272626080767920000000,976727373919232080000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1226,1226,11.965825,287.31,True,m3_search_allowed,True,True,True,True,True,20627407084500000000000,0,2816328647270400000000,23443735731770400000000,976556264268229600000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1227,1227,11.965825,289.407,True,m3_search_allowed,True,True,True,True,True,20777961094650000000000,0,2836884288122880000000,23614845382772880000000,976385154617227120000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1228,1228,11.965825,291.504,True,m3_search_allowed,True,True,True,True,True,20928515104800000000000,0,2857439928975360000000,23785955033775360000000,976214044966224640000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1229,1229,11.965825,293.601,True,m3_search_allowed,True,True,True,True,True,21079069114950000000000,0,2877995569827840000000,23957064684777840000000,976042935315222160000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1230,1230,11.965825,295.698,True,m3_search_allowed,True,True,True,True,True,21229623125100000000000,0,2898551210680320000000,24128174335780320000000,975871825664219680000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1231,1231,11.965825,297.796,True,m3_search_allowed,True,True,True,True,True,21380248930200000000000,0,2919116653936640000000,24299365584136640000000,975700634415863360000000
C1000000000000000000000000_L4096,1000000000000000000000000,4096,1232,1232,11.965825,299.893,True,m3_search_allowed,True,True,True,True,True,21530802940350000000000,0,2939672294789120000000,24470475235139120000000,975529524764860880000000
C10000000000000000000_L8192,10000000000000000000,8192,8,8,0.070542,0.134,True,m3_search_allowed,True,True,True,True,True,56715768000000000,0,15487185715200000,72202953715200000,9927797046284800000
C10000000000000000000_L8192,10000000000000000000,8192,9,9,0.070542,0.268,True,m3_search_allowed,True,True,True,True,True,113431536000000000,0,30974371430400000,144405907430400000,9855594092569600000
C10000000000000000000_L8192,10000000000000000000,8192,10,10,0.070542,0.537,True,m3_search_allowed,True,True,True,True,True,227286324000000000,0,62064318873600000,289350642873600000,9710649357126400000
C10000000000000000000_L8192,10000000000000000000,8192,11,11,0.070542,1.074,True,m3_search_allowed,True,True,True,True,True,454572648000000000,0,124128637747200000,578701285747200000,9421298714252800000
C10000000000000000000_L8192,10000000000000000000,8192,12,12,0.070542,2.097,True,m3_search_allowed,True,True,True,True,True,887559444000000000,0,242362898841600000,1129922342841600000,8870077657158400000
C10000000000000000000_L8192,10000000000000000000,8192,13,13,0.070542,4.194,True,m3_search_allowed,True,True,True,True,True,1775118888000000000,0,484725797683200000,2259844685683200000,7740155314316800000
C10000000000000000000_L8192,10000000000000000000,8192,14,14,0.070542,6.291,True,m3_search_allowed,True,True,True,True,True,2662678332000000000,0,727088696524800000,3389767028524800000,6610232971475200000
C10000000000000000000_L8192,10000000000000000000,8192,15,15,0.070542,8.389,True,m3_search_allowed,True,True,True,True,True,3550661028000000000,0,969567171379200000,4520228199379200000,5479771800620800000
C10000000000000000000_L8192,10000000000000000000,8192,16,16,0.070542,10.486,True,m3_search_allowed,True,True,True,True,True,4438220472000000000,0,1211930070220800000,5650150542220800000,4349849457779200000
C10000000000000000000_L8192,10000000000000000000,8192,17,17,0.070542,12.583,True,m3_search_allowed,True,True,True,True,True,5325779916000000000,0,1454292969062400000,6780072885062400000,3219927114937600000
C10000000000000000000_L8192,10000000000000000000,8192,18,18,0.070542,14.68,True,m3_search_allowed,True,True,True,True,True,6213339360000000000,0,1696655867904000000,7909995227904000000,2090004772096000000
C10000000000000000000_L8192,10000000000000000000,8192,19,19,0.070542,16.777,True,m3_search_allowed,True,True,True,True,True,7100898804000000000,0,1939018766745600000,9039917570745600000,960082429254400000
C10000000000000000000_L8192,10000000000000000000,8192,20,20,0.070542,18.874,True,m3_search_allowed,False,False,False,True,True,7988458248000000000,0,2181381665587200000,10169839913587200000,-169839913587200000
C10000000000000000000_L8192,10000000000000000000,8192,21,21,0.070542,20.972,True,m3_search_allowed,False,False,False,True,True,8876440944000000000,0,2423860140441600000,11300301084441600000,-1300301084441600000
C10000000000000000000_L8192,10000000000000000000,8192,22,22,0.070542,23.069,True,m3_search_allowed,False,False,False,True,True,9764000388000000000,0,2666223039283200000,12430223427283200000,-2430223427283200000
C10000000000000000000_L8192,10000000000000000000,8192,23,23,0.070542,25.166,True,m3_search_allowed,False,False,False,True,True,10651559832000000000,0,2908585938124800000,13560145770124800000,-3560145770124800000
C10000000000000000000_L8192,10000000000000000000,8192,24,24,0.070542,27.263,True,m3_search_allowed,False,False,False,True,True,11539119276000000000,0,3150948836966400000,14690068112966400000,-4690068112966400000
C10000000000000000000_L8192,10000000000000000000,8192,25,25,0.070542,29.36,True,m3_search_allowed,False,False,False,True,True,12426678720000000000,0,3393311735808000000,15819990455808000000,-5819990455808000000
C10000000000000000000_L8192,10000000000000000000,8192,26,26,0.070542,31.457,True,m3_search_allowed,False,False,False,True,True,13314238164000000000,0,3635674634649600000,16949912798649600000,-6949912798649600000
