grid_id,source_run_id,N_params_B,D_tokens_B,N_parameters,D_tokens,observed_exact,matched_run_id,observed_val_loss,m0_predicted_val_loss
733,733,1.416184,222.298,1416184000,222298000000,True,733,2.2776,2.277604885509241
734,734,1.416184,224.395,1416184000,224395000000,True,734,2.2767,2.2768875972780096
735,735,1.416184,226.492,1416184000,226492000000,True,735,2.2763,2.276178837362204
736,736,1.416184,228.59,1416184000,228590000000,True,736,2.2755,2.275478094757179
737,737,1.416184,230.687,1416184000,230687000000,True,737,2.2748,2.274785863796134
738,738,1.416184,232.784,1416184000,232784000000,True,738,2.2742,2.2741016400368297
739,739,1.416184,234.881,1416184000,234881000000,True,739,2.2736,2.2734252599678033
740,740,1.416184,236.978,1416184000,236978000000,True,740,2.2728,2.272756564838515
741,741,1.416184,239.075,1416184000,239075000000,True,741,2.2719,2.2720954004800507
742,742,1.416184,241.172,1416184000,241172000000,True,742,2.2713,2.271441617134085
743,743,1.416184,243.27,1416184000,243270000000,True,743,2.2707,2.270794762672637
744,744,1.416184,245.367,1416184000,245367000000,True,744,2.2702,2.270155312260145
745,745,1.416184,247.464,1416184000,247464000000,True,745,2.2696,2.269522818388309
746,746,1.416184,249.561,1416184000,249561000000,True,746,2.2688,2.26889714738257
747,747,1.416184,251.658,1416184000,251658000000,True,747,2.2683,2.2682781692328056
748,748,1.416184,253.755,1416184000,253755000000,True,748,2.2676,2.2676657574633334
749,749,1.416184,255.853,1416184000,255853000000,True,749,2.267,2.2670595015572075
750,750,1.416184,257.95,1416184000,257950000000,True,750,2.2663,2.266459859630079
751,751,1.416184,260.047,1416184000,260047000000,True,751,2.2658,2.2658664245909432
752,752,1.416184,262.144,1416184000,262144000000,True,752,2.2652,2.265279082911982
753,753,1.416184,264.241,1416184000,264241000000,True,753,2.2646,2.2646977240288977
754,754,1.416184,266.338,1416184000,266338000000,True,754,2.2642,2.264122240240765
755,755,1.416184,268.435,1416184000,268435000000,True,755,2.2635,2.263552526614026
756,756,1.416184,270.533,1416184000,270533000000,True,756,2.2632,2.2629882132490877
757,757,1.416184,272.63,1416184000,272630000000,True,757,2.2625,2.2624297383893017
758,758,1.416184,274.727,1416184000,274727000000,True,758,2.2619,2.2618767345465844
759,759,1.416184,276.824,1416184000,276824000000,True,759,2.2613,2.2613291069739203
760,760,1.416184,278.921,1416184000,278921000000,True,760,2.2609,2.2607867632670327
761,761,1.416184,281.018,1416184000,281018000000,True,761,2.2602,2.260249613289363
762,762,1.416184,283.116,1416184000,283116000000,True,762,2.2597,2.259717316587409
763,763,1.416184,285.213,1416184000,285213000000,True,763,2.2594,2.2591902947455074
764,764,1.416184,287.31,1416184000,287310000000,True,764,2.2587,2.2586682090830745
765,765,1.416184,289.407,1416184000,289407000000,True,765,2.2583,2.258150977841961
766,766,1.416184,291.504,1416184000,291504000000,True,766,2.2576,2.257638521198098
767,767,1.416184,293.601,1416184000,293601000000,True,767,2.2571,2.257130761202226
768,768,1.416184,295.698,1416184000,295698000000,True,768,2.2568,2.256627621722841
769,769,1.416184,297.796,1416184000,297796000000,True,769,2.2561,2.2561287916990698
770,770,1.416184,299.893,1416184000,299893000000,True,770,2.2558,2.255634673972805
778,778,2.782831,0.134,2782831000,134000000,True,778,4.1162,4.1166262208615
779,779,2.782831,0.268,2782831000,268000000,True,779,3.7324,3.732757831579674
780,780,2.782831,0.537,2782831000,537000000,True,780,3.4164,3.4158103449563577
781,781,2.782831,1.074,2782831000,1074000000,True,781,3.1558,3.15552341169212
782,782,2.782831,2.097,2782831000,2097000000,True,782,2.9476,2.947892620386347
783,783,2.782831,4.194,2782831000,4194000000,True,783,2.7702,2.7701180212271455
784,784,2.782831,6.291,2782831000,6291000000,True,784,2.6811,2.681037647373841
785,785,2.782831,8.389,2782831000,8389000000,True,785,2.6238,2.623669270595011
786,786,2.782831,10.486,2782831000,10486000000,True,786,2.5824,2.58226741258735
787,787,2.782831,12.583,2782831000,12583000000,True,787,2.5504,2.550306514981963
788,788,2.782831,14.68,2782831000,14680000000,True,788,2.5246,2.5245271942214558
789,789,2.782831,16.777,2782831000,16777000000,True,789,2.503,2.5030774218415366
790,790,2.782831,18.874,2782831000,18874000000,True,790,2.4846,2.484811270008332
791,791,2.782831,20.972,2782831000,20972000000,True,791,2.469,2.468966945778782
792,792,2.782831,23.069,2782831000,23069000000,True,792,2.455,2.455037934105587
793,793,2.782831,25.166,2782831000,25166000000,True,793,2.4427,2.4426420139063363
794,794,2.782831,27.263,2782831000,27263000000,True,794,2.4313,2.431502304001257
795,795,2.782831,29.36,2782831000,29360000000,True,795,2.4212,2.4214086032832287
796,796,2.782831,31.457,2782831000,31457000000,True,796,2.4123,2.412197864346626
797,797,2.782831,33.554,2782831000,33554000000,True,797,2.4037,2.4037412710464254
798,798,2.782831,35.652,2782831000,35652000000,True,798,2.396,2.3959318416781783
799,799,2.782831,37.749,2782831000,37749000000,True,799,2.3887,2.388692833022753
800,800,2.782831,39.846,2782831000,39846000000,True,800,2.3819,2.3819510427401847
801,801,2.782831,41.943,2782831000,41943000000,True,801,2.3757,2.375648724711522
802,802,2.782831,44.04,2782831000,44040000000,True,802,2.3697,2.369737314609547
803,803,2.782831,46.137,2782831000,46137000000,True,803,2.3642,2.364175612702353
804,804,2.782831,48.234,2782831000,48234000000,True,804,2.3589,2.358928390775256
805,805,2.782831,50.332,2782831000,50332000000,True,805,2.3539,2.3539630071121405
806,806,2.782831,52.429,2782831000,52429000000,True,806,2.3492,2.349257887148682
807,807,2.782831,54.526,2782831000,54526000000,True,807,2.3448,2.3447876670465795
808,808,2.782831,56.623,2782831000,56623000000,True,808,2.3405,2.3405322394002974
809,809,2.782831,58.72,2782831000,58720000000,True,809,2.3366,2.3364738835282415
810,810,2.782831,60.817,2782831000,60817000000,True,810,2.3325,2.332596908681358
811,811,2.782831,62.915,2782831000,62915000000,True,811,2.3288,2.328885629759203
812,812,2.782831,65.012,2782831000,65012000000,True,812,2.3253,2.325331120086357
813,813,2.782831,67.109,2782831000,67109000000,True,813,2.3221,2.3219204043412547
814,814,2.782831,69.206,2782831000,69206000000,True,814,2.3186,2.3186434374228764
815,815,2.782831,71.303,2782831000,71303000000,True,815,2.3156,2.3154911537873364
816,816,2.782831,73.4,2782831000,73400000000,True,816,2.3123,2.312455346394589
817,817,2.782831,75.497,2782831000,75497000000,True,817,2.3095,2.309528563593137
818,818,2.782831,77.595,2782831000,77595000000,True,818,2.3068,2.306702697305108
819,819,2.782831,79.692,2782831000,79692000000,True,819,2.304,2.303974245815518
820,820,2.782831,81.789,2782831000,81789000000,True,820,2.3014,2.3013361710791562
821,821,2.782831,83.886,2782831000,83886000000,True,821,2.2987,2.298783274811153
822,822,2.782831,85.983,2782831000,85983000000,True,822,2.2964,2.29631077829679
823,823,2.782831,88.08,2782831000,88080000000,True,823,2.2941,2.2939142792614677
824,824,2.782831,90.178,2782831000,90178000000,True,824,2.2915,2.2915886221132133
825,825,2.782831,92.275,2782831000,92275000000,True,825,2.2893,2.289332264261551
826,826,2.782831,94.372,2782831000,94372000000,True,826,2.2873,2.287140598440173
827,827,2.782831,96.469,2782831000,96469000000,True,827,2.2851,2.2850103929739696
828,828,2.782831,98.566,2782831000,98566000000,True,828,2.2829,2.2829386434617063
829,829,2.782831,100.663,2782831000,100663000000,True,829,2.2809,2.28092255235663
830,830,2.782831,102.76,2782831000,102760000000,True,830,2.2789,2.2789595107638294
831,831,2.782831,104.858,2782831000,104858000000,True,831,2.2769,2.2770461818960457
832,832,2.782831,106.955,2782831000,106955000000,True,832,2.2751,2.275182110143949
833,833,2.782831,109.052,2782831000,109052000000,True,833,2.2733,2.27336423775619
834,834,2.782831,111.149,2782831000,111149000000,True,834,2.2715,2.271590563800825
835,835,2.782831,113.246,2782831000,113246000000,True,835,2.2698,2.2698592096978536
836,836,2.782831,115.343,2782831000,115343000000,True,836,2.2682,2.2681684096351513
837,837,2.782831,117.441,2782831000,117441000000,True,837,2.2666,2.266515723170912
838,838,2.782831,119.538,2782831000,119538000000,True,838,2.2648,2.264901159700937
839,839,2.782831,121.635,2782831000,121635000000,True,839,2.2634,2.2633224459680634
840,840,2.782831,123.732,2782831000,123732000000,True,840,2.2617,2.261778188181257
841,841,2.782831,125.829,2782831000,125829000000,True,841,2.2603,2.260267069200725
842,842,2.782831,127.926,2782831000,127926000000,True,842,2.2588,2.25878784312788
843,843,2.782831,130.023,2782831000,130023000000,True,843,2.2572,2.257339330358732
844,844,2.782831,132.121,2782831000,132121000000,True,844,2.2559,2.2559197433018343
845,845,2.782831,134.218,2782831000,134218000000,True,845,2.2545,2.2545293745974804
846,846,2.782831,136.315,2782831000,136315000000,True,846,2.2532,2.2531665342307914
847,847,2.782831,138.412,2782831000,138412000000,True,847,2.2518,2.2518302660824547
848,848,2.782831,140.509,2782831000,140509000000,True,848,2.2507,2.2505196610907694
849,849,2.782831,142.606,2782831000,142606000000,True,849,2.2492,2.2492338542741006
850,850,2.782831,144.703,2782831000,144703000000,True,850,2.2479,2.2479720219823727
851,851,2.782831,146.801,2782831000,146801000000,True,851,2.2467,2.2467327940947452
852,852,2.782831,148.898,2782831000,148898000000,True,852,2.2455,2.2455166032467613
853,853,2.782831,150.995,2782831000,150995000000,True,853,2.2443,2.2443221391615817
854,854,2.782831,153.092,2782831000,153092000000,True,854,2.2432,2.24314871994613
855,855,2.782831,155.189,2782831000,155189000000,True,855,2.2421,2.2419956940777386
856,856,2.782831,157.286,2782831000,157286000000,True,856,2.2408,2.240862438662724
857,857,2.782831,159.384,2782831000,159384000000,True,857,2.2397,2.2397478310252343
858,858,2.782831,161.481,2782831000,161481000000,True,858,2.2387,2.238652363103715
859,859,2.782831,163.578,2782831000,163578000000,True,859,2.2375,2.237574952823671
860,860,2.782831,165.675,2782831000,165675000000,True,860,2.2366,2.236515076690855
861,861,2.782831,167.772,2782831000,167772000000,True,861,2.2355,2.2354722327698613
862,862,2.782831,169.869,2782831000,169869000000,True,862,2.2343,2.234445939539941
863,863,2.782831,171.966,2782831000,171966000000,True,863,2.2336,2.2334357348248073
864,864,2.782831,174.064,2782831000,174064000000,True,864,2.2326,2.2324407041767915
865,865,2.782831,176.161,2782831000,176161000000,True,865,2.2314,2.231461369552466
866,866,2.782831,178.258,2782831000,178258000000,True,866,2.2305,2.2304968430825123
867,867,2.782831,180.355,2782831000,180355000000,True,867,2.2296,2.229546730566958
868,868,2.782831,182.452,2782831000,182452000000,True,868,2.2286,2.228610652728282
869,869,2.782831,184.549,2782831000,184549000000,True,869,2.2277,2.227688244482703
870,870,2.782831,186.647,2782831000,186647000000,True,870,2.2269,2.226778723858081
871,871,2.782831,188.744,2782831000,188744000000,True,871,2.2259,2.2258826190467684
872,872,2.782831,190.841,2782831000,190841000000,True,872,2.2249,2.224999166932737
873,873,2.782831,192.938,2782831000,192938000000,True,873,2.224,2.2241280527493985
874,874,2.782831,195.035,2782831000,195035000000,True,874,2.2232,2.22326897287388
875,875,2.782831,197.132,2782831000,197132000000,True,875,2.2224,2.222421634317711
876,876,2.782831,199.229,2782831000,199229000000,True,876,2.2217,2.221585754245921
877,877,2.782831,201.327,2782831000,201327000000,True,877,2.2207,2.220760668875025
878,878,2.782831,203.424,2782831000,203424000000,True,878,2.22,2.2199469007807746
879,879,2.782831,205.521,2782831000,205521000000,True,879,2.2191,2.219143799046441
880,880,2.782831,207.618,2782831000,207618000000,True,880,2.2184,2.218351117151849
881,881,2.782831,209.715,2782831000,209715000000,True,881,2.2178,2.217568616691235
882,882,2.782831,211.812,2782831000,211812000000,True,882,2.2168,2.2167960670281808
883,883,2.782831,213.91,2782831000,213910000000,True,883,2.216,2.216032883486073
884,884,2.782831,216.007,2782831000,216007000000,True,884,2.2154,2.21527957745273
885,885,2.782831,218.104,2782831000,218104000000,True,885,2.2146,2.2145355736372876
886,886,2.782831,220.201,2782831000,220201000000,True,886,2.214,2.2138006693756163
887,887,2.782831,222.298,2782831000,222298000000,True,887,2.2131,2.2130746682955356
888,888,2.782831,224.395,2782831000,224395000000,True,888,2.2123,2.2123573800643044
889,889,2.782831,226.492,2782831000,226492000000,True,889,2.2117,2.211648620148498
890,890,2.782831,228.59,2782831000,228590000000,True,890,2.211,2.210947877543474
891,891,2.782831,230.687,2782831000,230687000000,True,891,2.2103,2.2102556465824286
892,892,2.782831,232.784,2782831000,232784000000,True,892,2.2096,2.2095714228231245
893,893,2.782831,234.881,2782831000,234881000000,True,893,2.209,2.208895042754098
894,894,2.782831,236.978,2782831000,236978000000,True,894,2.2083,2.2082263476248096
895,895,2.782831,239.075,2782831000,239075000000,True,895,2.2077,2.207565183266345
896,896,2.782831,241.172,2782831000,241172000000,True,896,2.207,2.2069113999203793
897,897,2.782831,243.27,2782831000,243270000000,True,897,2.2063,2.2062645454589314
898,898,2.782831,245.367,2782831000,245367000000,True,898,2.2056,2.20562509504644
899,899,2.782831,247.464,2782831000,247464000000,True,899,2.2051,2.2049926011746033
900,900,2.782831,249.561,2782831000,249561000000,True,900,2.2043,2.2043669301688644
901,901,2.782831,251.658,2782831000,251658000000,True,901,2.2038,2.2037479520191003
902,902,2.782831,253.755,2782831000,253755000000,True,902,2.2031,2.203135540249628
903,903,2.782831,255.853,2782831000,255853000000,True,903,2.2025,2.2025292843435023
904,904,2.782831,257.95,2782831000,257950000000,True,904,2.202,2.2019296424163732
905,905,2.782831,260.047,2782831000,260047000000,True,905,2.2014,2.201336207377238
906,906,2.782831,262.144,2782831000,262144000000,True,906,2.2008,2.2007488656982765
907,907,2.782831,264.241,2782831000,264241000000,True,907,2.2001,2.200167506815192
908,908,2.782831,266.338,2782831000,266338000000,True,908,2.1997,2.1995920230270594
909,909,2.782831,268.435,2782831000,268435000000,True,909,2.1991,2.1990223094003207
910,910,2.782831,270.533,2782831000,270533000000,True,910,2.1986,2.198457996035382
911,911,2.782831,272.63,2782831000,272630000000,True,911,2.1979,2.1978995211755965
912,912,2.782831,274.727,2782831000,274727000000,True,912,2.1974,2.1973465173328792
913,913,2.782831,276.824,2782831000,276824000000,True,913,2.1968,2.1967988897602146
914,914,2.782831,278.921,2782831000,278921000000,True,914,2.1964,2.196256546053327
915,915,2.782831,281.018,2782831000,281018000000,True,915,2.1957,2.195719396075657
916,916,2.782831,283.116,2782831000,283116000000,True,916,2.1952,2.1951870993737037
917,917,2.782831,285.213,2782831000,285213000000,True,917,2.1947,2.194660077531802
918,918,2.782831,287.31,2782831000,287310000000,True,918,2.1942,2.1941379918693693
919,919,2.782831,289.407,2782831000,289407000000,True,919,2.1936,2.193620760628255
920,920,2.782831,291.504,2782831000,291504000000,True,920,2.1931,2.1931083039843924
921,921,2.782831,293.601,2782831000,293601000000,True,921,2.1927,2.1926005439885206
922,922,2.782831,295.698,2782831000,295698000000,True,922,2.192,2.192097404509136
923,923,2.782831,297.796,2782831000,297796000000,True,923,2.1916,2.191598574485364
924,924,2.782831,299.893,2782831000,299893000000,True,924,2.1911,2.1911044567590996
932,932,6.86104,0.134,6861040000,134000000,True,932,4.0512,4.050588767367192
933,933,6.86104,0.268,6861040000,268000000,True,933,3.6658,3.6667203780853663
934,934,6.86104,0.537,6861040000,537000000,True,934,3.3494,3.34977289146205
935,935,6.86104,1.074,6861040000,1074000000,True,935,3.0899,3.0894859581978125
936,936,6.86104,2.097,6861040000,2097000000,True,936,2.8818,2.8818551668920396
937,937,6.86104,4.194,6861040000,4194000000,True,937,2.7039,2.704080567732838
938,938,6.86104,6.291,6861040000,6291000000,True,938,2.6151,2.6150001938795335
939,939,6.86104,8.389,6861040000,8389000000,True,939,2.5577,2.5576318171007033
940,940,6.86104,10.486,6861040000,10486000000,True,940,2.5161,2.5162299590930424
941,941,6.86104,12.583,6861040000,12583000000,True,941,2.4841,2.4842690614876553
942,942,6.86104,14.68,6861040000,14680000000,True,942,2.4586,2.458489740727148
943,943,6.86104,16.777,6861040000,16777000000,True,943,2.4371,2.437039968347229
944,944,6.86104,18.874,6861040000,18874000000,True,944,2.4187,2.4187738165140242
945,945,6.86104,20.972,6861040000,20972000000,True,945,2.4032,2.4029294922844744
946,946,6.86104,23.069,6861040000,23069000000,True,946,2.3889,2.3890004806112795
947,947,6.86104,25.166,6861040000,25166000000,True,947,2.3764,2.3766045604120287
948,948,6.86104,27.263,6861040000,27263000000,True,948,2.3654,2.3654648505069495
949,949,6.86104,29.36,6861040000,29360000000,True,949,2.3553,2.355371149788921
950,950,6.86104,31.457,6861040000,31457000000,True,950,2.3462,2.3461604108523186
951,951,6.86104,33.554,6861040000,33554000000,True,951,2.3377,2.337703817552118
952,952,6.86104,35.652,6861040000,35652000000,True,952,2.3299,2.3298943881838707
953,953,6.86104,37.749,6861040000,37749000000,True,953,2.3225,2.3226553795284453
954,954,6.86104,39.846,6861040000,39846000000,True,954,2.3161,2.315913589245877
955,955,6.86104,41.943,6861040000,41943000000,True,955,2.3096,2.3096112712172143
956,956,6.86104,44.04,6861040000,44040000000,True,956,2.3038,2.3036998611152395
957,957,6.86104,46.137,6861040000,46137000000,True,957,2.2982,2.2981381592080456
958,958,6.86104,48.234,6861040000,48234000000,True,958,2.2929,2.2928909372809483
959,959,6.86104,50.332,6861040000,50332000000,True,959,2.288,2.287925553617833
960,960,6.86104,52.429,6861040000,52429000000,True,960,2.2832,2.283220433654374
961,961,6.86104,54.526,6861040000,54526000000,True,961,2.2788,2.278750213552272
962,962,6.86104,56.623,6861040000,56623000000,True,962,2.2746,2.27449478590599
963,963,6.86104,58.72,6861040000,58720000000,True,963,2.2704,2.270436430033934
964,964,6.86104,60.817,6861040000,60817000000,True,964,2.2666,2.2665594551870503
965,965,6.86104,62.915,6861040000,62915000000,True,965,2.2628,2.2628481762648955
966,966,6.86104,65.012,6861040000,65012000000,True,966,2.2594,2.2592936665920496
967,967,6.86104,67.109,6861040000,67109000000,True,967,2.2558,2.255882950846947
968,968,6.86104,69.206,6861040000,69206000000,True,968,2.2528,2.252605983928569
969,969,6.86104,71.303,6861040000,71303000000,True,969,2.2494,2.249453700293029
970,970,6.86104,73.4,6861040000,73400000000,True,970,2.2463,2.2464178929002814
971,971,6.86104,75.497,6861040000,75497000000,True,971,2.2435,2.2434911100988293
972,972,6.86104,77.595,6861040000,77595000000,True,972,2.2406,2.2406652438108003
973,973,6.86104,79.692,6861040000,79692000000,True,973,2.238,2.2379367923212103
974,974,6.86104,81.789,6861040000,81789000000,True,974,2.2352,2.2352987175848487
975,975,6.86104,83.886,6861040000,83886000000,True,975,2.2327,2.2327458213168456
976,976,6.86104,85.983,6861040000,85983000000,True,976,2.2301,2.2302733248024826
977,977,6.86104,88.08,6861040000,88080000000,True,977,2.2278,2.22787682576716
978,978,6.86104,90.178,6861040000,90178000000,True,978,2.2253,2.225551168618906
979,979,6.86104,92.275,6861040000,92275000000,True,979,2.2231,2.2232948107672432
980,980,6.86104,94.372,6861040000,94372000000,True,980,2.2212,2.2211031449458654
981,981,6.86104,96.469,6861040000,96469000000,True,981,2.219,2.218972939479662
982,982,6.86104,98.566,6861040000,98566000000,True,982,2.2169,2.2169011899673987
983,983,6.86104,100.663,6861040000,100663000000,True,983,2.2148,2.2148850988623225
984,984,6.86104,102.76,6861040000,102760000000,True,984,2.2129,2.212922057269522
985,985,6.86104,104.858,6861040000,104858000000,True,985,2.211,2.211008728401738
986,986,6.86104,106.955,6861040000,106955000000,True,986,2.209,2.2091446566496415
987,987,6.86104,109.052,6861040000,109052000000,True,987,2.2074,2.2073267842618822
988,988,6.86104,111.149,6861040000,111149000000,True,988,2.2056,2.2055531103065174
989,989,6.86104,113.246,6861040000,113246000000,True,989,2.2038,2.203821756203546
990,990,6.86104,115.343,6861040000,115343000000,True,990,2.2021,2.2021309561408438
991,991,6.86104,117.441,6861040000,117441000000,True,991,2.2005,2.2004782696766045
992,992,6.86104,119.538,6861040000,119538000000,True,992,2.1987,2.1988637062066294
993,993,6.86104,121.635,6861040000,121635000000,True,993,2.1973,2.197284992473756
994,994,6.86104,123.732,6861040000,123732000000,True,994,2.1957,2.1957407346869493
995,995,6.86104,125.829,6861040000,125829000000,True,995,2.1941,2.1942296157064174
996,996,6.86104,127.926,6861040000,127926000000,True,996,2.1927,2.1927503896335723
997,997,6.86104,130.023,6861040000,130023000000,True,997,2.1914,2.1913018768644243
998,998,6.86104,132.121,6861040000,132121000000,True,998,2.1899,2.1898822898075267
999,999,6.86104,134.218,6861040000,134218000000,True,999,2.1884,2.188491921103173
1000,1000,6.86104,136.315,6861040000,136315000000,True,1000,2.1872,2.187129080736484
1001,1001,6.86104,138.412,6861040000,138412000000,True,1001,2.1859,2.185792812588147
1002,1002,6.86104,140.509,6861040000,140509000000,True,1002,2.1845,2.184482207596462
1003,1003,6.86104,142.606,6861040000,142606000000,True,1003,2.1832,2.183196400779793
1004,1004,6.86104,144.703,6861040000,144703000000,True,1004,2.1819,2.181934568488065
1005,1005,6.86104,146.801,6861040000,146801000000,True,1005,2.1807,2.1806953406004377
1006,1006,6.86104,148.898,6861040000,148898000000,True,1006,2.1795,2.1794791497524537
1007,1007,6.86104,150.995,6861040000,150995000000,True,1007,2.1783,2.178284685667274
1008,1008,6.86104,153.092,6861040000,153092000000,True,1008,2.1772,2.1771112664518224
1009,1009,6.86104,155.189,6861040000,155189000000,True,1009,2.176,2.175958240583431
1010,1010,6.86104,157.286,6861040000,157286000000,True,1010,2.1748,2.1748249851684163
1011,1011,6.86104,159.384,6861040000,159384000000,True,1011,2.1738,2.1737103775309268
1012,1012,6.86104,161.481,6861040000,161481000000,True,1012,2.1726,2.1726149096094076
1013,1013,6.86104,163.578,6861040000,163578000000,True,1013,2.1717,2.1715374993293635
1014,1014,6.86104,165.675,6861040000,165675000000,True,1014,2.1704,2.1704776231965472
1015,1015,6.86104,167.772,6861040000,167772000000,True,1015,2.1696,2.1694347792755537
1016,1016,6.86104,169.869,6861040000,169869000000,True,1016,2.1684,2.1684084860456334
1017,1017,6.86104,171.966,6861040000,171966000000,True,1017,2.1673,2.1673982813304997
1018,1018,6.86104,174.064,6861040000,174064000000,True,1018,2.1664,2.166403250682484
1019,1019,6.86104,176.161,6861040000,176161000000,True,1019,2.1654,2.1654239160581583
1020,1020,6.86104,178.258,6861040000,178258000000,True,1020,2.1645,2.1644593895882047
1021,1021,6.86104,180.355,6861040000,180355000000,True,1021,2.1635,2.1635092770726505
1022,1022,6.86104,182.452,6861040000,182452000000,True,1022,2.1625,2.1625731992339743
1023,1023,6.86104,184.549,6861040000,184549000000,True,1023,2.1616,2.1616507909883955
1024,1024,6.86104,186.647,6861040000,186647000000,True,1024,2.1609,2.1607412703637734
1025,1025,6.86104,188.744,6861040000,188744000000,True,1025,2.16,2.159845165552461
1026,1026,6.86104,190.841,6861040000,190841000000,True,1026,2.159,2.1589617134384294
1027,1027,6.86104,192.938,6861040000,192938000000,True,1027,2.1581,2.158090599255091
1028,1028,6.86104,195.035,6861040000,195035000000,True,1028,2.1572,2.1572315193795726
1029,1029,6.86104,197.132,6861040000,197132000000,True,1029,2.1564,2.1563841808234034
1030,1030,6.86104,199.229,6861040000,199229000000,True,1030,2.1555,2.1555483007516134
1031,1031,6.86104,201.327,6861040000,201327000000,True,1031,2.1547,2.1547232153807174
1032,1032,6.86104,203.424,6861040000,203424000000,True,1032,2.1538,2.153909447286467
1033,1033,6.86104,205.521,6861040000,205521000000,True,1033,2.1531,2.1531063455521333
1034,1034,6.86104,207.618,6861040000,207618000000,True,1034,2.1524,2.1523136636575413
1035,1035,6.86104,209.715,6861040000,209715000000,True,1035,2.1515,2.1515311631969274
1036,1036,6.86104,211.812,6861040000,211812000000,True,1036,2.1509,2.150758613533873
1037,1037,6.86104,213.91,6861040000,213910000000,True,1037,2.1499,2.1499954299917654
1038,1038,6.86104,216.007,6861040000,216007000000,True,1038,2.1491,2.1492421239584223
1039,1039,6.86104,218.104,6861040000,218104000000,True,1039,2.1485,2.14849812014298
1040,1040,6.86104,220.201,6861040000,220201000000,True,1040,2.1478,2.1477632158813087
1041,1041,6.86104,222.298,6861040000,222298000000,True,1041,2.1472,2.147037214801228
1042,1042,6.86104,224.395,6861040000,224395000000,True,1042,2.1463,2.146319926569997
1043,1043,6.86104,226.492,6861040000,226492000000,True,1043,2.1457,2.1456111666541906
1044,1044,6.86104,228.59,6861040000,228590000000,True,1044,2.1449,2.1449104240491663
1045,1045,6.86104,230.687,6861040000,230687000000,True,1045,2.1442,2.144218193088121
1046,1046,6.86104,232.784,6861040000,232784000000,True,1046,2.1436,2.143533969328817
1047,1047,6.86104,234.881,6861040000,234881000000,True,1047,2.1429,2.1428575892597905
1048,1048,6.86104,236.978,6861040000,236978000000,True,1048,2.1421,2.142188894130502
1049,1049,6.86104,239.075,6861040000,239075000000,True,1049,2.1416,2.1415277297720374
1050,1050,6.86104,241.172,6861040000,241172000000,True,1050,2.141,2.1408739464260718
1051,1051,6.86104,243.27,6861040000,243270000000,True,1051,2.1402,2.140227091964624
1052,1052,6.86104,245.367,6861040000,245367000000,True,1052,2.1396,2.1395876415521324
1053,1053,6.86104,247.464,6861040000,247464000000,True,1053,2.139,2.1389551476802957
1054,1054,6.86104,249.561,6861040000,249561000000,True,1054,2.1384,2.138329476674557
1055,1055,6.86104,251.658,6861040000,251658000000,True,1055,2.1377,2.137710498524793
1056,1056,6.86104,253.755,6861040000,253755000000,True,1056,2.1371,2.1370980867553206
1057,1057,6.86104,255.853,6861040000,255853000000,True,1057,2.1365,2.1364918308491947
1058,1058,6.86104,257.95,6861040000,257950000000,True,1058,2.136,2.1358921889220657
1059,1059,6.86104,260.047,6861040000,260047000000,True,1059,2.1353,2.1352987538829304
1060,1060,6.86104,262.144,6861040000,262144000000,True,1060,2.1347,2.134711412203969
1061,1061,6.86104,264.241,6861040000,264241000000,True,1061,2.1342,2.1341300533208845
1062,1062,6.86104,266.338,6861040000,266338000000,True,1062,2.1334,2.133554569532752
1063,1063,6.86104,268.435,6861040000,268435000000,True,1063,2.1331,2.132984855906013
1064,1064,6.86104,270.533,6861040000,270533000000,True,1064,2.1323,2.1324205425410745
1065,1065,6.86104,272.63,6861040000,272630000000,True,1065,2.1318,2.131862067681289
1066,1066,6.86104,274.727,6861040000,274727000000,True,1066,2.1312,2.1313090638385717
1067,1067,6.86104,276.824,6861040000,276824000000,True,1067,2.1307,2.130761436265907
1068,1068,6.86104,278.921,6861040000,278921000000,True,1068,2.1303,2.1302190925590194
1069,1069,6.86104,281.018,6861040000,281018000000,True,1069,2.1297,2.1296819425813496
1070,1070,6.86104,283.116,6861040000,283116000000,True,1070,2.1292,2.129149645879396
1071,1071,6.86104,285.213,6861040000,285213000000,True,1071,2.1286,2.1286226240374946
1072,1072,6.86104,287.31,6861040000,287310000000,True,1072,2.1281,2.1281005383750617
1073,1073,6.86104,289.407,6861040000,289407000000,True,1073,2.1276,2.1275833071339476
1074,1074,6.86104,291.504,6861040000,291504000000,True,1074,2.127,2.127070850490085
1075,1075,6.86104,293.601,6861040000,293601000000,True,1075,2.1266,2.126563090494213
1076,1076,6.86104,295.698,6861040000,295698000000,True,1076,2.126,2.1260599510148284
1077,1077,6.86104,297.796,6861040000,297796000000,True,1077,2.1255,2.1255611209910565
1078,1078,6.86104,299.893,6861040000,299893000000,True,1078,2.125,2.125067003264792
1086,1086,11.965825,0.134,11965825000,134000000,True,1086,4.0188,4.018901235594227
1087,1087,11.965825,0.268,11965825000,268000000,True,1087,3.6351,3.6350328463124013
1088,1088,11.965825,0.537,11965825000,537000000,True,1088,3.3185,3.3180853596890856
1089,1089,11.965825,1.074,11965825000,1074000000,True,1089,3.058,3.0577984264248474
1090,1090,11.965825,2.097,11965825000,2097000000,True,1090,2.8502,2.8501676351190746
1091,1091,11.965825,4.194,11965825000,4194000000,True,1091,2.6724,2.6723930359598733
