id,source_domain,content_sha256_nfkc,content_length_chars,nfkc_length_chars,nfkc_changed,has_format_control_cf,has_nonstandard_control_cc,has_nonascii_space,invisible_codepoints
BkiUdfA5qX_Bvg1RoaTh,commoncrawl,d9c60885796a76d1bf87375cc635ed353e8ac06659b5d706a0623b21eff1bea9,12235,12235,False,True,False,False,U+200B
BkiUfpc5qhLBtiOLdLED,commoncrawl,30f8ce2696046760f702962c2bca480beb7fb3d3d4478398ce588846c380a06d,3451,3453,True,True,False,False,U+200D
BkiUbBY4ukPiEKkD6SCW,commoncrawl,2cf025ec21a2b97482a57e674c7612f90046faeb9f7978b04c22cf103881f824,3621,3631,True,True,False,False,U+200E;U+202A;U+202C
BkiUdPw5qYVBc0cisaoU,commoncrawl,e66ca849376af8c4aa6cb37c207f2cbb278d93664408553d082badaac3831e48,2948,2948,False,True,False,False,U+00AD
BkiUbyQ5qhLAB70I3Fif,commoncrawl,2b1d3092d13f92e539e7ddb3f809454c567c9bb16173982603a94640aff01ef9,11707,11707,False,True,False,False,U+200C
BkiUc-w4ubngzDmaKzZe,commoncrawl,bddad271514216c2b9d56c85a906abf4016a7421c3e2af3d812a7f725e00c8c7,7722,7724,True,True,False,False,U+200B
BkiUdFXxaJJQnMsbzjUh,commoncrawl,5baa5ff70db458614421f91f70ce2adcf163b9a6969fa8c7024882d63b674135,4170,4170,False,True,False,False,U+00AD;U+200B
BkiUbwXxK0zjCobCNGBE,commoncrawl,289568c8e5f3b5a4c5b0f2df27552868ea679ca665c11e31de54e936f8501f64,3250,3250,False,True,False,False,U+00AD
BkiUdpPxK0iCl7UGXeTZ,commoncrawl,9c5dfebedb99f7c99150dbb324d3fee1d105a5ca3ff80a80cbea926dc988a1d8,7872,7872,False,True,False,False,U+00AD
BkiUe5i6NNjgBpvIDGxU,commoncrawl,dd5d48468fe3d0c6a2967aa184194ca1375a7f884eb67ce437b9aa6eb4ba6c3e,736,736,False,True,False,False,U+200B
BkiUc9nxK7kjXIdG-Wgb,commoncrawl,f9f0921d8fa6ea3256ab3819890a2dbf7db7e33067360912798d2c3cb03ae446,6694,6696,True,True,False,False,U+200B
BkiUdbo4eIZjkiQT3jRH,commoncrawl,7470214b75d6ceda7eba6fa67ca672d611b7f162a0fda95fab431c0b0f6bd21b,4119,4119,False,True,False,False,U+200B
BkiUfS825V5ja29r-IK3,commoncrawl,b50a6479b731638ba421401502d0c3e95694fc79bf9696ffd228db7a994e193f,3524,3524,False,True,False,False,U+200E
BkiUbUbxaL3SufhMnQOb,commoncrawl,e812b565571dfa27ace8cdbe16936f178167c07f632e8183f0438d2fbd8cfd20,30843,30847,True,True,False,False,U+200B
BkiUcIE5jDKDyDz_8Ifp,commoncrawl,6092777b773afab5e73cc279bc55d8e919488539cd87d5661d77fbad220931bc,30964,30964,False,True,False,False,U+200B
BkiUe5Y5qsFChfNA2v86,commoncrawl,74f53a0b31dae9782acd6a899130e65e99454d8b3399e8def82fcca3d440e6b5,4183,4185,True,True,False,False,U+00AD
BkiUdpU4dbjiU7z3ZrW2,commoncrawl,473293d8e6f1ca42375c373ddba3bc27bb39c69836eafe68e50f9149a6f82e79,2283,2283,False,True,False,False,U+200B
BkiUfxY5qhDCwgy0ATdd,commoncrawl,5450e196e8c419ec0c406cb8915fa7b93193b58620c960431a9a2d5bb06df894,3242,3242,False,True,False,False,U+200E
BkiUc_I4uBhi07hH1dEZ,commoncrawl,7392a709f8f76d62e4f789c5758f325ef14dc364f9bb19284dc6fdae570d7986,4684,4684,False,True,False,False,U+00AD
BkiUeHPxK7IDPADJ4Dvi,commoncrawl,5516769cf6073d38f8c33dddcc05745d57a7452e56e14e2ffd1fda08b50901a9,5663,5665,True,True,False,False,U+200D
BkiUeRQ5qoTAh9p01LgQ,commoncrawl,0e5e115dd766fbbd5fbf7841de0d399cac33c6b7785115cc88f5a651d12f8b23,4402,4402,False,True,False,False,U+200B
BkiUdJY5qhDBdYuXfBFs,commoncrawl,84237758e8ad49ef4597ce7efdedaca498bdba446996bef5508532ccb6aa242a,2386,2386,False,True,False,False,U+200B
BkiUe9XxK03BfHDu5XdU,commoncrawl,0b757cc0f3c4db46f72aa36e7d13af6e9d94b2516ac2fe10b04713f1924da56c,5386,5386,False,True,False,False,U+200B
BkiUduU5qoaAwdii6xXt,commoncrawl,3522ec3189dce66b22b26f0f2a1df7b87054d4732ebef4d0044381bf81e807c3,9343,9345,True,True,False,False,U+202C
BkiUdrk5qdmDAvH31FMV,commoncrawl,2d81eecffb83da317734e2b74ea3693f3a5ada0d2913dfe861615cef84a915ba,2234,2234,False,True,False,False,U+200B
BkiUcEvxK1fBGwCLLi_4,github,458e6b04a8e572997842f2cc888d72135cefa776ec31bc59eb31a6b1a98cbaba,48661,48661,False,False,True,False,U+0081
BkiUc7Y5qsBC2t5soPTT,github,ffea5b8eb29fe17c9eaf6c46608892b545744d1437d0b4363fdb026d6daee727,9494,9494,False,False,True,False,U+000C
BkiUcn_xK4tBVicoCMAt,github,525cc162a20a0dd11990de3652b2cdb69995ed5cbc390a87e6214a68bfae1ad2,11347,11347,False,False,True,False,U+000C
BkiUdpM5qWTBDpT5Q8iz,github,af3fadf184468fe533cca6571550099f2588c33f8d0d9e169792adba18170a13,34736,34736,False,True,False,False,U+200B
BkiUexo25V5jMetkUq4A,github,aa48bc0ca4d85b9e55af6147eb7116f5f41c538183c0d71e3783f5db87b3e2ca,7771,7771,False,False,True,False,U+000C
BkiUdXQ5qsBC5C3p7m4n,github,c4b63f2e8bbee568925da15bffdcf3964ea812175eaf261404fe025ae903419b,6826,6826,False,True,False,False,U+200B
BkiUdsM4dbjiU7z3ZudO,github,e7af671af4ab7ea9f68b23f9aaac10d1cc82f86e1fc1d6399a64221f5bb2551d,19658,19658,False,True,False,False,U+200B
BkiUcf3xK7Tt52mM8eg-,github,ad8e637b4ed9dec99c34b68cd3d3ad0e32671ce0b0b8409dd0dde0eb2071cf39,32806,32806,False,True,False,False,U+200B
BkiUfjE5qhDCqaup9xLp,github,79d56826bd651d5739639c26ffcd60afe31a5102dd00faea5eaeaacdc3bad3ef,2605,2605,False,True,False,False,U+00AD
BkiUcgXxK6nrxjHzA3F2,github,38534a7b3ce96f9ae418934a811bac16b67756c9f902423532d7530509e537c9,8147,8147,False,True,False,False,U+200B
BkiUeQXxK6nrxpQc2RRX,github,3557508dbd40ccf1bbd1f03899c3b01099bfde0027a63cdd3c1a841ae337278e,12201,12292,True,True,False,False,U+00AD
BkiUdZPxaKPQof3xyD3M,stackexchange,16d9a94958e543e1c57fac571d4bc288b5a959dcd38e98bc11a36dd52fb28672,1435,1435,False,True,False,False,U+200B
BkiUdyw4eIOjSM_xsClh,stackexchange,5ebe344d40d4ad7661053b34d5dc60f47fcd5b0227a3a446eded9a858d959567,1203,1203,False,True,False,False,U+200B;U+200C
BkiUbFw5qsFAfmG_X3HX,stackexchange,596cab0ba257a174dcb877860c662d3f7410e06d5e065346ad7f7caee833a7b5,5159,5159,False,True,False,False,U+00AD
BkiUdm04ubnhC4Ri6_gy,stackexchange,f614e47231ca5bf96757ffa21749bd2fb8a1720d786da0afecc62fbfc71fb17d,3869,3869,False,True,False,False,U+200B
BkiUf905qhDCiqRdLpU4,stackexchange,828faf75b75111a0138f976e71337ab2b0fc131be88d97c42fb09aba1d271cbd,2005,2005,False,True,False,False,U+200B
BkiUeBU5qhLBXcibHioy,stackexchange,5323f2d17842301ec7f7d8f5ecf1d37006630b686a45c8b219965c186d93731f,1935,1935,False,True,False,False,U+200B
BkiUggk5qhLBxVCRg_hC,stackexchange,dc4dcac38908053c62e3825654fcf984d63ea4154e55929d179434f98d0ca956,2671,2671,False,True,False,False,U+200B
BkiUdPE5qdmB66dybIYC,stackexchange,178bd5417276c383df7d0e6985ff2951cf27cbeca86c0e63984fc5c93dd448d7,2374,2374,False,True,False,False,U+200B
BkiUbJfxK1fBGsWmteIg,stackexchange,6ebff5729577de85f61b694f17a8a1aa9bd13fa4182a1df1f83e269038f1d40a,2579,2579,True,True,False,True,U+200B
BkiUdBc5ixsDMDLI74Mj,stackexchange,48757c869b43cbb366af4dc1cd5b4677b76441f3af804749e27c544ef3d563b5,3563,3563,False,True,False,False,U+200B
BkiUdYA5qYVBYPffxPgJ,stackexchange,88e89302922e1bb26f346172e49400df92a0ac3e46e29ad9ee85549018b562f7,866,866,False,True,False,False,U+200B
BkiUc9s4uBhivVgoi3po,stackexchange,2a21414fe99c2c24a5f0c0e3114a300d503b92f346c58b17a119e6718b195162,13123,13123,False,True,False,False,U+200D
BkiUde_xK3xgpbERDShY,stackexchange,248c768861ac8ead62d5f966e53961b55b6d75f5b63c1034785ad51986fdc44b,1299,1299,False,True,False,False,U+00AD
BkiUdPzxaKgTskq9Xy5X,stackexchange,90a805c1dd1757d337042f3edf054319479301d2c1d2b84432ff3bd11c8ff96f,3080,3080,False,True,False,False,U+200B
BkiUd8A4dbghQuQScIIB,stackexchange,0e076223415bdb33b6473a34eb35c4d19185654d288fa9242f6c43e26f27af8d,1387,1389,True,True,False,False,U+200B
BkiUZ3g25V5hcGj028Py,stackexchange,97a3e66e835d4fcab7375b2bf93a79df0f2ca810b10039b2ccbf2a9fb589c93e,2955,2955,True,True,False,True,U+200B
BkiUbpY4eIfiUWJpL44X,stackexchange,cbe6ba6751e4e9fc6564f4204f34e82292a4cfbbeb28529a16b67ebd11fca8ab,454,454,False,True,False,False,U+200B
BkiUfIfxK03BfL1dWZLD,stackexchange,eca2ebef079dea04b394305ad4c895692d1a221d6f161c148838265c75c1bacd,3922,3922,False,True,False,False,U+200B
BkiUdZDxK0iCl36cXPF9,stackexchange,dac9be99545fc48467d946c2881e67b9b805d2eacb7c5bb19e19fc2f80ed19cf,1045,1045,False,True,False,False,U+200B;U+200C
BkiUfFU25V5jQ-dgBFHd,stackexchange,448fb7ca5f7e56b958a38a7490000aa2dedf50a8ed057ba438496bd60df78eb5,1987,1987,False,True,False,False,U+200B
BkiUbFg5qg5A51h3YnQM,stackexchange,14a10b0d97b1ffe8a62ac77f09a7a10f7f566eb3b51ca159db227cb8ce8759de,4863,4863,False,True,False,False,U+200B
BkiUeszxK7Tt6CA5Idek,stackexchange,7aec4fd0cc65e420fc9fe71ae230202fb235d2471c75c43372a8ff84c33174ea,1015,1015,False,True,False,False,U+200B
BkiUcTnxK0wg05VB6c2O,stackexchange,f5eed8a2ea36a410ecf2d5055437ac6799f7a9e70426fc8961298a44b52affe7,742,742,False,True,False,False,U+200B
BkiUdmw5qWTBHCllE1A1,stackexchange,bfdf6313532cd869d5dbfd7abd89e85adeb4583c344e7eb6772a36a24de394e8,9200,9200,False,True,False,False,U+200B
BkiUcijxK7ICUt7cPzqH,stackexchange,0f19fb184ba596f2c965200f407742c55091c0ff0e8fc1f12a6caaa17d55340f,3094,3094,True,True,False,True,U+200B
BkiUfDDxK2li-F6JzseL,stackexchange,f20f964c9706c9d50aff2ed79d2a495d6655b9bbbcec8a8f1d45e96d76b87fd1,2561,2561,False,True,False,False,U+200B
BkiUdKo5qhLBINsxuEtA,stackexchange,e39ded322937075628b5254fdb19808a6e39bbe4546883f828710d3c77394295,1727,1727,False,True,False,False,U+200B;U+200C
BkiUbku6NNjgBvv4NSH7,stackexchange,54dbdbce1f77ec3b1db489dd5c167b6f634263941fb0a127fcc721d8d64e6df1,24717,24725,True,True,False,False,U+202A;U+202C
BkiUf4k241xiKkAO6Mma,stackexchange,8ee92db52359c6b7d88001241eef8d6c70ed793c23aa28fe6f8f6b37b43f8192,3305,3305,False,True,False,False,U+00AD
BkiUc9fxK1yAga6JrrpW,stackexchange,72df38ffba9c39452a6cf2a95760f0a301297565b2f31fce93285bb2ac11bae6,3202,3202,False,True,False,False,U+200B
BkiUd584eIOjSHWcwAS_,stackexchange,1f9c2b617172afd05d3b9cfd0edbcf9372c344abd019258cbf1d2e3227bd038a,2187,2187,False,True,False,False,U+202C;U+202D
BkiUezHxK3YB9i3RMyMS,wikipedia,d8e2a3569c8c69bdb8796016d02ae20d46c09a69de756aadeba627839a8435cc,45006,45006,False,True,False,False,U+200C
BkiUa-04ubnjoqgDUc-S,wikipedia,09243fcd0d4e0cd66bb20db900f6cccd050a25822a5c83116ccb326be68e6213,1006,1006,False,True,False,False,U+200E
BkiUep3xK1ThhBMLhquS,wikipedia,c043424a538a48b6b76cd186c466f5e6307e1991923ab6dcbf10055a49cf1607,2234,2234,True,True,False,True,U+00AD
BkiUbC85qU2Ap2IpcMFF,wikipedia,56589d5388b3e85378487140c6e0855392efb2e631a0bd795cd490ee4adef1c6,8674,8674,True,True,False,False,U+200B
BkiUdtU4ubng2gXILrMT,wikipedia,b05280740da3bfbfbeeff1c096edde780ca4122a9185a357a54c36b5346355fb,1883,1883,True,True,False,True,U+200B
BkiUe-E5qsFChfNA21Ao,wikipedia,4d025b1772ec3e066eba0d761017fedc9ce37edc6e0885b53fe115dc779139a7,2185,2185,True,True,False,True,U+00AD
BkiUcf_xK7Tt6AlxDIHu,wikipedia,a99a1b22ffe2f983d9117446e00f896e9f7e23c5f36b5bec8620db3f6ed50491,877,877,False,True,False,False,U+200B
BkiUcz_xK7Ehm79fcfZI,wikipedia,a1c531848b6b7a13e91f34233d98bced956b3fcedb45cf0a071686efcd21605b,1079,1079,False,True,False,False,U+200E
BkiUbrM4eIfiURL9RKsK,wikipedia,bb39be63435eb5ace7443c0c33233baed2bcce4e696fa0921bee73ab7bdbf2c1,17602,17602,True,True,False,True,U+00AD
BkiUdN44dbgg2ozrH5C8,wikipedia,f4412c134438c7c05f71a60698b3dc72658b980fa3c60cf6b9e5ee1e36b6d4c9,3321,3321,False,True,False,False,U+200E
BkiUdqLxaKgQKLxdb-SR,wikipedia,162fa8791bc3e7710be4079b547d2f9fcd001c688b6f6bf336d87fcc40e7db0c,656,656,True,True,False,True,U+200E
BkiUdkg4dbghP4tkLm81,wikipedia,b3a74816597f3f5622c2d5deb8c4a2a366ae844f8dd9e0dd525b265fe92601dd,2049,2049,True,True,False,True,U+200E
BkiUd5c4eIOjR3O4dFyB,wikipedia,6fd90b344d7730d1a48fca45ae5565858233d5bd26a44c4f68309775cf14751b,2858,2859,True,True,False,False,U+00AD
BkiUbbU5qU2Aps3F58CA,wikipedia,477f585fd3ce4f21bc34bc86b6132921edd43c2b77a83134339b89a9cfbb337e,3207,3207,True,True,False,True,U+200E
BkiUdI85qWTBAMP6__mo,wikipedia,cbde6e0678fa8a54674c1ce2b317c8fd036da426ba35ff70571715d2abd2306a,1754,1754,False,True,False,False,U+200E
BkiUf4c5qhLB0iFHCECv,wikipedia,e17b54c281084b21172443bdfdb8b18555a7196adaa60a2f225c6aaeb9e79b6e,4849,4849,True,True,False,True,U+00AD
BkiUfLE4uzqgBiM9LIlc,wikipedia,c3d60e6e12e360e351b74e30bb249c2ea436b21f9ca9c8af4bf92c1507731729,4281,4281,False,True,False,False,U+200E
BkiUbGQ5qrqCyihwZxy9,wikipedia,cb830d2bd96a60c8e5a0913d496043da91f68c6bdcb4c1d5f079f7d6c7e1ef9c,46337,46337,True,True,False,True,U+00AD
BkiUbi7xaJiQnyjiZlOU,wikipedia,0c6814f6d503c74b449cbe56f45be4efc3db57765f2e21027c9a2d7c35bd0f46,5146,5146,False,True,False,False,U+200E
BkiUa-Q5qsFAfmG_XvtU,wikipedia,7a5191e41a19ae1c828ef1f2f368a5a5271670e8e3c36b4341d6e7722d5ef9a6,807,807,True,True,False,False,U+200B
BkiUdho25V5iqPl1DnqW,wikipedia,1cff57b050d4bc96bcacd9c6b49e8d5119c13225b53f3684b6d243c72c0fa4b1,3461,3461,False,True,False,False,U+200E
BkiUdYE4uzlh5TJwImUQ,wikipedia,199b1a2dd529f7ee7e43fa7abb95039805303239e3ba80e4bb0fe5920209522e,20339,20339,False,True,False,False,U+200E
BkiUfcw25V5jS9ZhZRB8,wikipedia,cd70e3dd0d51b2c1fcf0646d03d7707a33f79829e090c54e3743d1f802c5d02f,4223,4225,True,True,False,True,U+200E
BkiUadrxK3YB9raXxViw,wikipedia,2c8d94cf9b0eb45b40446d32ace84c26bd131f7aa3a27b9cddc64f546e3ee96c,1486,1486,True,True,False,True,U+200E
BkiUdAw5ixsDMB_Mix0x,wikipedia,3211a3114d4b6a98aa0991b6982cbc0235315041e660fe0cc29392537ad7858c,246,246,False,True,False,False,U+200E
BkiUdoI5qX_BnPKL8j42,wikipedia,36c61f90aac6263e640ee0e1be3c3b847eb49c5ed212d121daf28cbeefd3317c,1476,1476,False,True,False,False,U+200E
BkiUeVjxK7IAHfYW_icQ,wikipedia,4d6ccfe968167feb1b7dfc9574dfca20e649c45e30a9cfb8953d2635bdebc7d4,16697,16697,False,True,False,False,U+200E
BkiUdiE5qoTArwHy4bhJ,wikipedia,54a792d5f0c1ca60e90dfee3ac32e2f5557270ee155b42ad48ac7d9260035eb8,497,497,False,True,False,False,U+00AD
BkiUfAg25V5jU2MqTvpA,wikipedia,16d96db97131893acf0a967503e03a523b55afa977fb5bfae2912cec9e9c51c2,2899,2899,True,True,False,True,U+200B
BkiUbGA4eIXguvMsuiU9,wikipedia,ae938f3045f5b027548530b0cb22e483dc60062320a8d3582df11789c7bfb83a,13077,13079,True,True,False,False,U+00AD
BkiUff8241xiKxw8JoMf,wikipedia,f6cc197ec9224162374e988f3196e53f68b12062515ab6a4ae0878b7fad9fccf,300,300,True,True,False,True,U+200E
BkiUdKXxK6EuNArbCHEu,wikipedia,c264d5226083a94881ed6ddef492a670b592e7674f777a07ff52d02c87a0d642,5012,5012,False,True,False,False,U+00AD
BkiUb7TxK02iP4Wj_Su9,wikipedia,c3c82801908175e32e9d4747b7757c734cb6b1491974b0f9d358434721f27f03,2615,2615,True,True,False,True,U+00AD
BkiUc4w4dbgg2BVl1i1S,wikipedia,a4c1952418dfefbccb1421ac84c5e8a0fda98055a8f168eb8faf3eaee04edc0f,17324,17324,True,True,False,True,U+00AD
BkiUav7xK3YB9i3RIVL6,wikipedia,99b0825ba22b7c2c4416adc1a121ba02c408dd6ffec663b4a5d76e77f22c84f0,16797,16797,True,True,False,False,U+200B
BkiUd784ubnjopEPvzol,wikipedia,d4a8c6d6257d4db62d34ba34a1a02decfd34ec2678564b9c6b66b8eb451a68d1,1939,1939,False,True,False,False,U+200E;U+200F
BkiUa5I5qX_AYutU5ouS,wikipedia,596607ca59555ba5dbeedf4baef6a4b7fa81841c028d7451ac3f82cbf57e7349,786,786,False,True,False,False,U+202A;U+202C
BkiUdu85i7PA9MKgapeA,wikipedia,2bf4857582e47fe37604e39ca9142df78b8883a08410e47a2f48b2171d613832,2697,2697,True,True,False,True,U+00AD
BkiUa6g5qoaAwmU2rSTq,wikipedia,df86110bb6a2fa06103fbed381481f6e0e167dbd0477f502fc375e0341f252b8,5425,5425,False,True,False,False,U+200B
BkiUdojxK7IDOUSbu047,wikipedia,8d7f8f4c2a3fadfb141d428b9a61e7e3c1ff9ba24da99f8efc933831dbf7d1dd,2345,2345,True,True,False,True,U+200E
BkiUdcM5qdmC79phthae,wikipedia,c67e0214b14b16729b0517fc0b07cc8c454a680211e91cd817699dc96be3ebfc,3279,3279,False,True,False,False,U+200B
BkiUdabxaKPQof3xyFPj,wikipedia,a7443c6977695053e565db23d1638e19f10ff7c5af3180582ad15f01cbc1ceff,575,575,False,True,False,False,U+200E
BkiUaTnxK7Dgs_aSSEk9,wikipedia,d6c17f93de398d414e13badb58f600c56fca4675b83ca75b1102d46857057480,2712,2712,False,True,False,False,U+00AD
BkiUbcjxK0zjCrsN-I58,wikipedia,98d10e90e6c9fe10bde5da866294d76e673f1928ddbcbd36b856d620da3ecec8,5052,5052,True,True,False,True,U+200B
BkiUfxA5qhLB2E5MOzK9,wikipedia,5317c45eb183d6eb2163ba9d8a3dafc108b00fd998b91171cb0609c75637f1c5,1205,1205,False,True,False,False,U+200E
BkiUcWDxK6-gD0SrcfAf,wikipedia,ca3c86e48bddd1d627a3b654cbb44f9333023208d07dad5386c310d615dcb935,25272,25272,True,True,False,True,U+00AD
BkiUeBY5qdmDNenr0hc_,wikipedia,0f8b21edc5533a313b6b0e55636d6e8e9a57b1af62a7e294c4505590de9e7dc1,746,746,False,True,False,False,U+200E
BkiUdJM5qX_Bo8oPOPXd,wikipedia,c8d7d8ba53671db99b081d7b1c5ff8f7de4133ad66e466068ea8d17f9c56c630,1766,1766,True,True,False,True,U+00AD
BkiUc6LxK5YsWV5L3m7X,wikipedia,68b8e88791e0400681a02bb4a14e45571767580a7d9bf313db639c32af14630a,4200,4200,True,True,False,True,U+200B
