dataset,source_domain,sample_id,q_operational,q_version
a3,github,BkiUa_45qWTD6heGqMWB,0.47696766215474,Q1-q_huber-v1
a3,github,BkiUbbU5qhDACjhvwZow,0.349801485040866,Q1-q_huber-v1
a3,github,BkiUb4HxK3YB9i3RJfk7,0.396986629959544,Q1-q_huber-v1
a3,github,BkiUdI7xaKgTskq9XsFI,0.481382710280718,Q1-q_huber-v1
a3,github,BkiUbHvxK6wB9lIs69IA,0.387250768428411,Q1-q_huber-v1
a3,github,BkiUfbjxK7Tt6CA5JKRN,0.427063204277795,Q1-q_huber-v1
a3,github,BkiUeDg5qhLACA4PwN4v,0.399508262978026,Q1-q_huber-v1
a3,github,BkiUdqTxK03BfMLyqsFJ,0.264015296499375,Q1-q_huber-v1
a3,github,BkiUayHxaL3SuiVmf_6I,0.335813010850854,Q1-q_huber-v1
a3,github,BkiUde_xaKgS2Kyucy1s,0.326499139383161,Q1-q_huber-v1
a3,github,BkiUbo85i7PA9LCKwQTv,0.360321371082955,Q1-q_huber-v1
a3,github,BkiUc5nxK6EuNBRhH2mS,0.579109388518484,Q1-q_huber-v1
a3,github,BkiUdi45qWTA_aC0QQiN,0.4260121830073,Q1-q_huber-v1
a3,github,BkiUa_A5qsFAfyH9wU8w,0.204680932426312,Q1-q_huber-v1
a3,github,BkiUdgI4dbgg9CUVsc9J,0.376437821533399,Q1-q_huber-v1
a3,github,BkiUa3TxK6mkyCKCyngc,0.396954150980166,Q1-q_huber-v1
a3,github,BkiUa7A25V5hd-428R5_,0.351342434962715,Q1-q_huber-v1
a3,github,BkiUeurxK0zjCobCP03J,0.380811750735953,Q1-q_huber-v1
a3,github,BkiUeA04dbghe2kmY77l,0.232956512064453,Q1-q_huber-v1
a3,github,BkiUbvXxK6mkyCfOAyKt,0.354219946631519,Q1-q_huber-v1
a3,github,BkiUa0g5qhLACD0XwT8L,0.311279653678779,Q1-q_huber-v1
a3,github,BkiUft45qhDChOLpq_cV,0.472237630381477,Q1-q_huber-v1
a3,github,BkiUbR_xK3YB9m7_8QXU,0.526016054745964,Q1-q_huber-v1
a3,github,BkiUd1A25V5jCst-SX0e,0.336605766279492,Q1-q_huber-v1
a3,github,BkiUbbbxK1UJ-2RwVAow,0.582929480745653,Q1-q_huber-v1
a3,github,BkiUdRjxK6nrxq6Dnjd-,0.472591226148092,Q1-q_huber-v1
a3,github,BkiUf-M241xiNVUWl4ll,0.387259523351632,Q1-q_huber-v1
a3,github,BkiUgIfxK3xgpfdGRtAP,0.424146614431818,Q1-q_huber-v1
a3,github,BkiUbV85qsBB3JTH5F2_,0.345407498596105,Q1-q_huber-v1
a3,github,BkiUdK84uBhi8u04pGTw,0.429925813760851,Q1-q_huber-v1
a3,github,BkiUbTg25V5hZMvJnVgO,0.32095042541618,Q1-q_huber-v1
a3,github,BkiUdwc5qoTDtv38v3A3,0.414917053391436,Q1-q_huber-v1
a3,github,BkiUa3k4eILhQAZVCWAQ,0.413470343645335,Q1-q_huber-v1
a3,github,BkiUdDM5qYVBYPffw6ry,0.473555974187493,Q1-q_huber-v1
a3,github,BkiUexzxK6-gDz87RcA6,0.402091207198483,Q1-q_huber-v1
a3,github,BkiUdMI5qX_BlbLl_g9e,0.391669986458863,Q1-q_huber-v1
a3,github,BkiUdNU4uzki06beSe6l,0.471009075763542,Q1-q_huber-v1
a3,github,BkiUbAY5qsBB3JTH4xv6,0.495357463101358,Q1-q_huber-v1
a3,github,BkiUdpw5qoTBEmQ0PzTo,0.28979473064472,Q1-q_huber-v1
a3,github,BkiUdMc5qYVBSIiKs_RF,0.421049233437119,Q1-q_huber-v1
a3,github,BkiUdB05qsBDAu0h_F1L,0.443168756526662,Q1-q_huber-v1
a3,github,BkiUemjxK1UJ-rRIBD_r,0.460213432500572,Q1-q_huber-v1
a3,github,BkiUat3xK6EuNCvena15,0.379295000035837,Q1-q_huber-v1
a3,github,BkiUdPQ5qhDBUi61T4Jz,0.439162545782617,Q1-q_huber-v1
a3,github,BkiUbBw5qoTDtp_n6xIb,0.345682767121255,Q1-q_huber-v1
a3,github,BkiUcD_xK1ThhCdy7SjC,0.349837444424571,Q1-q_huber-v1
a3,github,BkiUeUTxK0iCl36cXxBg,0.367983841796677,Q1-q_huber-v1
a3,github,BkiUdyo5qhDBTwvxJe42,0.30623898638015,Q1-q_huber-v1
a3,github,BkiUdyw5qhLACGfB14Q-,0.306119197243278,Q1-q_huber-v1
a3,github,BkiUbbs25YjgKLaE8OAr,0.246971092254258,Q1-q_huber-v1
a3,github,BkiUfz-6NNjgBvv4RUW5,0.284099950484828,Q1-q_huber-v1
a3,github,BkiUfG05qhLBoPwGquo4,0.380521564892094,Q1-q_huber-v1
a3,github,BkiUdmPxaKgQNOzmpXs9,0.324527686256696,Q1-q_huber-v1
a3,github,BkiUdU3xK1Thg9qFdg30,0.332052362367522,Q1-q_huber-v1
a3,github,BkiUff05qhDC0kZMYAtP,0.320480665131674,Q1-q_huber-v1
a3,github,BkiUbNI4uzqh_FfD46Eb,0.358087743343527,Q1-q_huber-v1
a3,github,BkiUdNE4eIXguxF2oZPz,0.359877293252419,Q1-q_huber-v1
a3,github,BkiUdhnxaKgTzPE-TqxO,0.432567473507357,Q1-q_huber-v1
a3,github,BkiUc604eIXhqCi86Z3H,0.427321337070834,Q1-q_huber-v1
a3,github,BkiUd6E5qg5A57oeBCdf,0.465934326304284,Q1-q_huber-v1
a3,github,BkiUdAI5qhDBYTWvIuWB,0.374655428841715,Q1-q_huber-v1
a3,github,BkiUfTE5qhLBeMNHmPZ-,0.263382907201292,Q1-q_huber-v1
a3,github,BkiUd5PxK6-gDyrT99UE,0.293439788369524,Q1-q_huber-v1
a3,github,BkiUdE04uBhiv24yKZQw,0.297475308607572,Q1-q_huber-v1
a3,github,BkiUd4w4uBhi8u04pwDS,0.47488710659705,Q1-q_huber-v1
a3,github,BkiUc4jxK1ThhBMLf9LF,0.336192651681726,Q1-q_huber-v1
a3,github,BkiUdks4eIXh5LWwOrup,0.252343950427226,Q1-q_huber-v1
a3,github,BkiUdD3xK0-nUKDhqffH,0.431318710768783,Q1-q_huber-v1
a3,github,BkiUdvs5qrqCyq8Kqb_Q,0.377760288539525,Q1-q_huber-v1
a3,github,BkiUc9jxK7DgtAAQI2jx,0.501932393717782,Q1-q_huber-v1
a3,github,BkiUdSE5qoTAjvd_fLlU,0.411477659895317,Q1-q_huber-v1
a3,github,BkiUd1DxaKgQLBMQPhiP,0.362640883816246,Q1-q_huber-v1
a3,github,BkiUbMHxK7Ehm2ZQy4-Z,0.482630084471436,Q1-q_huber-v1
a3,github,BkiUbzDxK6nrxl9bMGfD,0.525249280087779,Q1-q_huber-v1
a3,github,BkiUbko5qX_AYtUxBxff,0.352618771206126,Q1-q_huber-v1
a3,github,BkiUdkPxK7FjYEB4Vudb,0.40874951108921,Q1-q_huber-v1
a3,github,BkiUfQ45qhDCiqRdLERQ,0.406138020043992,Q1-q_huber-v1
a3,github,BkiUcgrxK1yAgWay4PCD,0.429965697295364,Q1-q_huber-v1
a3,github,BkiUdR44ubngv4gExc8u,0.417167416030475,Q1-q_huber-v1
a3,github,BkiUeXbxK5YsWOzBDKVS,0.51924352483781,Q1-q_huber-v1
a3,github,BkiUc5jxK1ThhAqzWTed,0.330797256891659,Q1-q_huber-v1
a3,github,BkiUbIo25V5hYDkHF0YX,0.41019159832357,Q1-q_huber-v1
a3,github,BkiUbiw5qrqCyi1yFI8o,0.211050078888837,Q1-q_huber-v1
a3,github,BkiUda85qX_Bq6n5nz0N,0.35287369382417,Q1-q_huber-v1
a3,github,BkiUdVjxK7Tt52mM9Oki,0.332553864706972,Q1-q_huber-v1
a3,github,BkiUbXA4eIfiURL9Q4rx,0.327823011900216,Q1-q_huber-v1
a3,github,BkiUdQ85qYVBTBbD-rk7,0.34544178709435,Q1-q_huber-v1
a3,github,BkiUbcbxK4sA-9zR-8E7,0.334426353793463,Q1-q_huber-v1
a3,github,BkiUfVo5qhLBvG9b_RmP,0.331476298799219,Q1-q_huber-v1
a3,github,BkiUa8LxaJJQnKrAiSw4,0.390902526565204,Q1-q_huber-v1
a3,github,BkiUdizxaKgQLBMQPMk6,0.199891535583552,Q1-q_huber-v1
a3,github,BkiUdnM5qsBC8zW3y65h,0.41723245821162,Q1-q_huber-v1
a3,github,BkiUfBzxK7IAHL_U9rE5,0.291318090311323,Q1-q_huber-v1
a3,github,BkiUfRs25V5jWXnEMv_u,0.463114461423087,Q1-q_huber-v1
a3,github,BkiUf5Y5qhDCykklL7XR,0.373970829529513,Q1-q_huber-v1
a3,github,BkiUc6o4uzlhXz2JUBAS,0.366723300500459,Q1-q_huber-v1
a3,github,BkiUaxfxK3xgpZzQmFh-,0.44118097079407,Q1-q_huber-v1
a3,github,BkiUbBg5jDKDx8o5qkL0,0.391799366608526,Q1-q_huber-v1
a3,github,BkiUcQ_xK7kjXIK5qtRu,0.395092940519314,Q1-q_huber-v1
a3,github,BkiUfsw25V5jbixhK5Yv,0.372012406304441,Q1-q_huber-v1
a3,github,BkiUdRc5qYVBND0w4HkX,0.433441177752522,Q1-q_huber-v1
a3,github,BkiUb5PxK7ICUuXej6Vv,0.508884224357017,Q1-q_huber-v1
a3,github,BkiUbGDxK03BfHDu2j2k,0.35253769882698,Q1-q_huber-v1
a3,github,BkiUeBE4dbghT_5T5Ftv,0.45862838939548,Q1-q_huber-v1
a3,github,BkiUeCw4eIOjSMCf8Sk9,0.319728036582545,Q1-q_huber-v1
a3,github,BkiUfNLxK1yAgWay6xIl,0.490713058394645,Q1-q_huber-v1
a3,github,BkiUdJI25V5instYDiCW,0.388820291147384,Q1-q_huber-v1
a3,github,BkiUdNs5qWTD6hAatQe0,0.50688446116555,Q1-q_huber-v1
a3,github,BkiUevHxK6EuNArbDlIU,0.456343175831849,Q1-q_huber-v1
a3,github,BkiUdNk5qhDACkwuR_ek,0.446348307097891,Q1-q_huber-v1
a3,github,BkiUcxk25V5ilYgEP6tF,0.386034178524278,Q1-q_huber-v1
a3,github,BkiUd0jxK02iP4Y2vCVA,0.424217977427167,Q1-q_huber-v1
a3,github,BkiUdO3xK6EuM_Ubq0Df,0.332086719053331,Q1-q_huber-v1
a3,github,BkiUdSg5qWTBD5_Pk8__,0.429957352688083,Q1-q_huber-v1
a3,github,BkiUa0jxK6EuNAra_-cb,0.345574672864744,Q1-q_huber-v1
a3,github,BkiUdNo5ixsDMDLI8E5x,0.407435099402401,Q1-q_huber-v1
a3,github,BkiUd4A5qdmDNlI6-3eK,0.253963825445739,Q1-q_huber-v1
a3,github,BkiUe8g4uzliCt-nLadh,0.267675488802068,Q1-q_huber-v1
a3,github,BkiUbPw5qg5A51h3YxES,0.336521043906822,Q1-q_huber-v1
a3,github,BkiUfoE241xiRac9t6i5,0.558598135647292,Q1-q_huber-v1
a3,github,BkiUaWHxK0fkXPSOneid,0.39025399309236,Q1-q_huber-v1
a3,github,BkiUf1LxK6Ot9UjED1ni,0.473694352819733,Q1-q_huber-v1
a3,github,BkiUc-Q5qoTAlg17gpyW,0.359426019789931,Q1-q_huber-v1
a3,github,BkiUdiw5qoTAmkNrlZpZ,0.448853031015949,Q1-q_huber-v1
a3,github,BkiUe8fxK19JmhArFIPh,0.417266665034015,Q1-q_huber-v1
a3,github,BkiUbTs4eIfiUOJsp8Xk,0.431816660601138,Q1-q_huber-v1
a3,github,BkiUbQfxaJiQoRGw4prj,0.37755952132815,Q1-q_huber-v1
a3,github,BkiUccPxK4sA-9F9jwka,0.380693932263378,Q1-q_huber-v1
a3,github,BkiUblI5qhDACqRGRUVV,0.404161593833068,Q1-q_huber-v1
a3,github,BkiUb0M5qsNCPe9kH0g4,0.268677935106924,Q1-q_huber-v1
a3,github,BkiUd6c5qYVBhG4-S9Y9,0.434204521663331,Q1-q_huber-v1
a3,github,BkiUfRg4uzlh9r2Jtp5w,0.383696003982953,Q1-q_huber-v1
a3,github,BkiUdFY5qsBC4wbX-cjq,0.44681996257208,Q1-q_huber-v1
a3,github,BkiUduk4dbjiVFhKgEdk,0.567445025861444,Q1-q_huber-v1
a3,github,BkiUdV45qsBC9nVRYVDn,0.333167612791351,Q1-q_huber-v1
a3,github,BkiUcRHxK1UJ-rRH_dZA,0.396500142569218,Q1-q_huber-v1
a3,github,BkiUe6425V5jOxNYlV_f,0.33751739582266,Q1-q_huber-v1
a3,github,BkiUe53xK6mkyCfOD3CY,0.40572584629602,Q1-q_huber-v1
a3,github,BkiUdjo5qhDBPRyD_Os7,0.325013480578571,Q1-q_huber-v1
a3,github,BkiUdRjxaKgTrD7b7UoM,0.395299162080532,Q1-q_huber-v1
a3,github,BkiUdYI5qX_BrrvEBQEW,0.376821158573827,Q1-q_huber-v1
a3,github,BkiUabW6NNjgBvv4MPIm,0.407261396120548,Q1-q_huber-v1
a3,github,BkiUecLxK7FjYHGH1Ikk,0.394985502767083,Q1-q_huber-v1
a3,github,BkiUbLQ5qg5A5vxQ5NIi,0.436134107726092,Q1-q_huber-v1
a3,github,BkiUdP3xK7FjYHGH0B4y,0.4053003886011,Q1-q_huber-v1
a3,github,BkiUdWo5qoYA0D8lKqQH,0.266621186578446,Q1-q_huber-v1
a3,github,BkiUdes5qg5A57oeAoKQ,0.396725863618363,Q1-q_huber-v1
a3,github,BkiUeQ_xK6EuNCveqo-1,0.439176529510346,Q1-q_huber-v1
a3,github,BkiUaxzxK1Thg98Udtga,0.37293059271507,Q1-q_huber-v1
a3,github,BkiUbSPxK0iCl36cVlVd,0.334909023240352,Q1-q_huber-v1
a3,github,BkiUeX84eIOjR1Ci-eGz,0.282972202196641,Q1-q_huber-v1
a3,github,BkiUdUY4dbghMG6xpJVa,0.38521220312394,Q1-q_huber-v1
a3,github,BkiUdYg25V5jCITp1j06,0.435001971044221,Q1-q_huber-v1
a3,github,BkiUeDLxaJiQn7ar4aHY,0.428411132000145,Q1-q_huber-v1
a3,github,BkiUfnvxK3YB9m8SZ4AK,0.423261768143133,Q1-q_huber-v1
a3,github,BkiUa_vxK2li-Hhr90-H,0.40093085924069,Q1-q_huber-v1
a3,github,BkiUbv_xaL3SugEfKWSE,0.508547896006627,Q1-q_huber-v1
a3,github,BkiUcDs25V5hdn6rQm6P,0.401201153810481,Q1-q_huber-v1
a3,github,BkiUZ1jxK0-nUKDhntud,0.394852702054971,Q1-q_huber-v1
a3,github,BkiUcAfxK0wg0_749gBE,0.435861590418019,Q1-q_huber-v1
a3,github,BkiUbsTxK0wg05VB55Dg,0.401981542470134,Q1-q_huber-v1
a3,github,BkiUeJ_xK7Tt6CA5H8EM,0.598155703085874,Q1-q_huber-v1
a3,github,BkiUbp825V5hZMvJnnKG,0.396445689138774,Q1-q_huber-v1
a3,github,BkiUcYPxK6Ot9V_E3Kf7,0.412267316934413,Q1-q_huber-v1
a3,github,BkiUcJ3xK7FjYEXSD1No,0.386431533636658,Q1-q_huber-v1
a3,github,BkiUdpI5qWTBAMP7AgMZ,0.4083404360843,Q1-q_huber-v1
a3,github,BkiUbAs4eILhQCVbc88e,0.346134226069312,Q1-q_huber-v1
a3,github,BkiUdGvxK6nrxjHzBZiR,0.34874815877666,Q1-q_huber-v1
a3,github,BkiUewfxK6EuM_UbsPQR,0.493903460756771,Q1-q_huber-v1
a3,github,BkiUdQg4eIXh3G5CzrqR,0.461044892448873,Q1-q_huber-v1
a3,github,BkiUaaHxK7ICUuXeimak,0.315714635824685,Q1-q_huber-v1
a3,github,BkiUfYw5qhDCTJN_CCP8,0.334568009191839,Q1-q_huber-v1
a3,github,BkiUbKDxK7kjXJwSO9Ck,0.526133804654227,Q1-q_huber-v1
a3,github,BkiUdCHxK7kjXIdG-a9c,0.401224453814207,Q1-q_huber-v1
a3,github,BkiUdqQ5qhLBBuQRahi2,0.42904117601835,Q1-q_huber-v1
a3,github,BkiUdQE4uzqh_RadJMxT,0.387305862680835,Q1-q_huber-v1
a3,github,BkiUdDo5qsBB3Ygzmps9,0.466423638935526,Q1-q_huber-v1
a3,github,BkiUfFU25V5jX_qCeC6a,0.357073070727781,Q1-q_huber-v1
a3,github,BkiUexY5qhLBirlXGHxq,0.415235209344276,Q1-q_huber-v1
a3,github,BkiUdybxaKgT2YGEnS8o,0.489888562768103,Q1-q_huber-v1
a3,github,BkiUddk4ubng559gnJEQ,0.455606533183831,Q1-q_huber-v1
a3,github,BkiUdww5qsNCPgVW_O0B,0.418587411148662,Q1-q_huber-v1
a3,github,BkiUbFA5qsMAIwCl7aOA,0.565930583519586,Q1-q_huber-v1
a3,github,BkiUc_M4ubngyA6kK3Jz,0.369197001457019,Q1-q_huber-v1
a3,github,BkiUfUK6NNjgB1scadkO,0.467796011592489,Q1-q_huber-v1
a3,github,BkiUffs5qg5DVP08TWd0,0.39793318300614,Q1-q_huber-v1
a3,github,BkiUeBg5qsNCPV6Yk_kg,0.343234783937662,Q1-q_huber-v1
a3,github,BkiUbx7xaL3SuglaztjE,0.288579753326305,Q1-q_huber-v1
a3,github,BkiUdgM5qoYDgcJKZk-n,0.438392976107261,Q1-q_huber-v1
a3,github,BkiUdnM4eIOjRxkyivtb,0.429420845069449,Q1-q_huber-v1
a3,github,BkiUdP04uzki0q7RdhZQ,0.517120170442317,Q1-q_huber-v1
a3,github,BkiUdpm6NNjgB1scYz_U,0.335649381928304,Q1-q_huber-v1
a3,github,BkiUflfxK6Ot9UjEDkme,0.539519594480732,Q1-q_huber-v1
a3,github,BkiUa8w25YjgKKTXWka3,0.413822815851885,Q1-q_huber-v1
a3,github,BkiUfeA25V5jQ-dgBfVW,0.543886628538042,Q1-q_huber-v1
a3,github,BkiUc4o25V5iiy6RtRhZ,0.37911205734637,Q1-q_huber-v1
a3,github,BkiUdis4uzlh5XI9n3ld,0.345075771099003,Q1-q_huber-v1
a3,github,BkiUc9Y5qoTAooKPOAWh,0.454858558762433,Q1-q_huber-v1
a3,github,BkiUbRs4eILhQLGUTPK_,0.492751061149841,Q1-q_huber-v1
a3,github,BkiUdNQ5qhLBBuQRaLd7,0.278642232534379,Q1-q_huber-v1
a3,github,BkiUbqrxK7DgtAAQHxaA,0.316628923118254,Q1-q_huber-v1
a3,github,BkiUfK425V5jWH_DcmGo,0.297965103424387,Q1-q_huber-v1
a3,github,BkiUeFzxaKgQNOzmp8A4,0.356034563926885,Q1-q_huber-v1
a3,github,BkiUbcvxK6-gDw5Atl-n,0.380010107165093,Q1-q_huber-v1
a3,github,BkiUfto5qhDCjszB7N-1,0.447816463877279,Q1-q_huber-v1
a3,github,BkiUbGE4eILhQHZXowxI,0.321777589449882,Q1-q_huber-v1
a3,github,BkiUfK05qhLBvG9b_GES,0.352042011817103,Q1-q_huber-v1
a3,github,BkiUc3zxaKgTu3N3sgHJ,0.381699789612748,Q1-q_huber-v1
a3,github,BkiUbWw4uBhhxE6LxVrK,0.37560648877807,Q1-q_huber-v1
a3,github,BkiUbJ05i7PA9Fz9mVFW,0.438826349479564,Q1-q_huber-v1
a3,github,BkiUdy85qdmB66dybo4f,0.353725888146725,Q1-q_huber-v1
a3,github,BkiUdng4dbghYS8bAkta,0.456196969222509,Q1-q_huber-v1
a3,github,BkiUb_3xK6-gD5TlcWNZ,0.400512282538527,Q1-q_huber-v1
a3,github,BkiUeTDxK2li-HhsASuB,0.294660817324798,Q1-q_huber-v1
a3,github,BkiUcBTxK7FjYEXSDseI,0.432995492675593,Q1-q_huber-v1
a3,github,BkiUcAjxaJJQn1aACDrL,0.343674594550878,Q1-q_huber-v1
a3,github,BkiUeE_xK7Tt6AlxEnHj,0.415963791619324,Q1-q_huber-v1
a3,github,BkiUeTvxK6nrxqmo0jR2,0.471854764891072,Q1-q_huber-v1
a3,github,BkiUd0Y5qoYAy-NzTlUD,0.356011340012619,Q1-q_huber-v1
a3,github,BkiUbRY5qoTDtp_n7BQK,0.444547124073255,Q1-q_huber-v1
a3,github,BkiUd-05qoTBBnDyhdsv,0.338970969455032,Q1-q_huber-v1
a3,github,BkiUacvxK7Dgs_XS9WlT,0.320905792024638,Q1-q_huber-v1
a3,github,BkiUdRA4uBhhxJVAbY8c,0.391655593278175,Q1-q_huber-v1
a3,github,BkiUdfI5qoTBC5y2L0a5,0.356231058940258,Q1-q_huber-v1
a3,github,BkiUfio25V5jZT5RBKht,0.389330776132718,Q1-q_huber-v1
a3,github,BkiUc685qsBC7daIefjh,0.380598805830855,Q1-q_huber-v1
a3,github,BkiUfRc5qhLBs6lRsxc-,0.415379166268972,Q1-q_huber-v1
a3,github,BkiUdVY4ukPiEYUYc7p1,0.354904394223821,Q1-q_huber-v1
a3,github,BkiUaOrxK6wB9dbuQ9TO,0.416201014751211,Q1-q_huber-v1
a3,github,BkiUeE3xK4sA-5fmyAQn,0.317594405256338,Q1-q_huber-v1
a3,github,BkiUbm7xK0wg09FXUPVT,0.439890239779347,Q1-q_huber-v1
a3,github,BkiUeBi6NNjgB0Ss235d,0.38713428867584,Q1-q_huber-v1
a3,github,BkiUeEA4uzlgqBZvDAG0,0.345081102472344,Q1-q_huber-v1
a3,github,BkiUf4M25V5jgwLP9UFm,0.393579653665741,Q1-q_huber-v1
a3,github,BkiUdFU5qhDACrD8ydV0,0.38824792774315,Q1-q_huber-v1
a3,github,BkiUck3xK3YB9m7_9qIy,0.341150784082894,Q1-q_huber-v1
a3,github,BkiUdQg5qoaAws5JXvTg,0.441526738661006,Q1-q_huber-v1
a3,github,BkiUdA05qWTA6f4qDbjj,0.325457111996757,Q1-q_huber-v1
a3,github,BkiUcrzxaKPQokFdbiFK,0.311159259346612,Q1-q_huber-v1
a3,github,BkiUdQbxaKgS2Pj74LE7,0.401717347051113,Q1-q_huber-v1
a3,github,BkiUa645qoaAwnody8-T,0.359494283471642,Q1-q_huber-v1
a3,github,BkiUd5HxK1ThhCdy9Ayr,0.369248805106997,Q1-q_huber-v1
a3,github,BkiUatvxK6EuNAra_3qc,0.396120140598816,Q1-q_huber-v1
a3,github,BkiUfbE5qhDCkVn5ugvf,0.511432253587801,Q1-q_huber-v1
a3,github,BkiUdRE4uBhjAuZO6__L,0.543553858866881,Q1-q_huber-v1
a3,github,BkiUbCo5qsMAIoJia4Sl,0.327130433187099,Q1-q_huber-v1
a3,github,BkiUbEE4dbjiVD3oEeDK,0.449744136246151,Q1-q_huber-v1
a3,github,BkiUbBA4eIZijQpFYIJq,0.513790019588894,Q1-q_huber-v1
a3,github,BkiUdVvxK0zjCxh73ajw,0.431975961749286,Q1-q_huber-v1
a3,github,BkiUb5U25V5hc_Oxw3__,0.444406772826605,Q1-q_huber-v1
a3,github,BkiUdZU5qg5A51O-LwCW,0.490709355289647,Q1-q_huber-v1
a3,github,BkiUdc45qsMAIzHy99Qi,0.325496649393687,Q1-q_huber-v1
a3,github,BkiUf3A5qhLB3VuyXgNu,0.506856197757644,Q1-q_huber-v1
a3,github,BkiUbrDxK6-gDyrT76Ud,0.439800799074385,Q1-q_huber-v1
a3,github,BkiUbjE5qU2ApuiOWhoN,0.304617564590236,Q1-q_huber-v1
a3,github,BkiUf87xK6-gD0SrgABS,0.333800518124791,Q1-q_huber-v1
a3,github,BkiUdnI25V5im2plUwgh,0.392191772753472,Q1-q_huber-v1
a3,github,BkiUbJw4eIZijQpFYR1F,0.576762070686422,Q1-q_huber-v1
a3,github,BkiUeWk4eIOjR8Kl41bl,0.502385723902369,Q1-q_huber-v1
a3,github,BkiUbhk4eIXguvMsvAYL,0.301183668177943,Q1-q_huber-v1
a3,github,BkiUbGU5qoTDtofJ8xjZ,0.34706904841388,Q1-q_huber-v1
a3,github,BkiUfdTxK7Ehm308ruJe,0.497061631637363,Q1-q_huber-v1
a3,github,BkiUfMQ25V5jayWgE70d,0.422004300576516,Q1-q_huber-v1
a3,github,BkiUc-Q4eIfiUWiFcvGO,0.372351708867642,Q1-q_huber-v1
a3,github,BkiUd5I5qYVBjUFKb3Dd,0.391641712818332,Q1-q_huber-v1
a3,github,BkiUd1g4ubnjopQibD1j,0.411203798672956,Q1-q_huber-v1
a3,github,BkiUftzxK4sA-7sDhdm2,0.458672560492525,Q1-q_huber-v1
a3,github,BkiUfEk5qhLBmqyw5mQ5,0.367125079559186,Q1-q_huber-v1
a3,github,BkiUdIc5qhDBXNiGmPlo,0.484326516856401,Q1-q_huber-v1
a3,github,BkiUbZo5qhDACkNVzfLR,0.317883729006462,Q1-q_huber-v1
a3,github,BkiUe5vxK1yAgWay6dRz,0.331033364882975,Q1-q_huber-v1
a3,github,BkiUdCs4uzki0qvyMtpe,0.463455920383295,Q1-q_huber-v1
a3,github,BkiUejXxK6EuNCveq785,0.427693201211836,Q1-q_huber-v1
a3,github,BkiUd7jxaL3SujRqK38K,0.29530079750961,Q1-q_huber-v1
a3,github,BkiUcqA4eILhQCVbd9Vw,0.326500515646506,Q1-q_huber-v1
a3,github,BkiUbtfxK03BfMLypSeP,0.376237094188506,Q1-q_huber-v1
a3,github,BkiUcQbxK0iCl2n1-uEf,0.529660257232004,Q1-q_huber-v1
a3,github,BkiUbKrxaL3SufhMnG_2,0.587097565689517,Q1-q_huber-v1
a3,github,BkiUbAY5qhLAB6ENuqsJ,0.373085817617271,Q1-q_huber-v1
a3,github,BkiUfW7xK6Ot9Pm3xT2R,0.451161757962806,Q1-q_huber-v1
a3,github,BkiUcFDxK6nrxpQc0Leb,0.351882593658489,Q1-q_huber-v1
a3,github,BkiUcRw5qsNCPV6Yjlo1,0.449525699977199,Q1-q_huber-v1
a3,github,BkiUcqE4eILhP_ZFAzXB,0.401495459258813,Q1-q_huber-v1
a3,github,BkiUbOU4eIXgu2VZm56Q,0.573628025405556,Q1-q_huber-v1
a3,github,BkiUa-I5i7PA9KOTT5Qt,0.536771702027261,Q1-q_huber-v1
a3,github,BkiUdws5qYVBZEfUix5c,0.344329794513568,Q1-q_huber-v1
a3,github,BkiUbSg4ubnjom5B5I3I,0.350865731487231,Q1-q_huber-v1
a3,github,BkiUdkA5qhLACD4v8zq-,0.498366837631112,Q1-q_huber-v1
a3,github,BkiUbWnxaJiQnbugTcw-,0.326810353554185,Q1-q_huber-v1
a3,github,BkiUc7s5qoaAwj4XNt7w,0.409660787482919,Q1-q_huber-v1
a3,github,BkiUd9Q5qoTDtv-slWvg,0.252585607862516,Q1-q_huber-v1
a3,github,BkiUbEXxaJJQnKrAib-L,0.350203389442632,Q1-q_huber-v1
a3,github,BkiUdME4eIXhwh1BxCPL,0.312024320825783,Q1-q_huber-v1
a3,github,BkiUbag5qsFAf4WX2PE8,0.381757930023552,Q1-q_huber-v1
a3,github,BkiUbbs5qX_AYzUT0Kym,0.41716725610234,Q1-q_huber-v1
a3,github,BkiUdK825V5iqPl1DUFJ,0.519849595174273,Q1-q_huber-v1
a3,github,BkiUeIU4ubnjorNy45fD,0.396595121261543,Q1-q_huber-v1
a3,github,BkiUbB45qU2Ap07nSaFE,0.328739332078795,Q1-q_huber-v1
a3,github,BkiUdMrxaKgTw5qkDxMd,0.349937932927789,Q1-q_huber-v1
a3,github,BkiUbSvxK6wB9mn49OZS,0.400889647273074,Q1-q_huber-v1
a3,github,BkiUa8w4eIfiUUIxjJmj,0.26185898205169,Q1-q_huber-v1
a3,github,BkiUbSk4eIZijbrFxzsv,0.389363837344392,Q1-q_huber-v1
a3,github,BkiUcI85qhLAB70I3f20,0.450398902192157,Q1-q_huber-v1
a3,github,BkiUeDc4ubnhCU1Zd_K2,0.313452097869197,Q1-q_huber-v1
a3,github,BkiUc2Y25V5ij0Pv7HUh,0.313100510249976,Q1-q_huber-v1
a3,github,BkiUdPY5ixsDMS2a53B2,0.495063152166042,Q1-q_huber-v1
a3,github,BkiUdxU25V5i1dkg35MV,0.499453925917196,Q1-q_huber-v1
a3,github,BkiUdX85qdmC79phtdYN,0.380882715178886,Q1-q_huber-v1
