run_id,scenario,model_label,N_params_B,D_tokens_B,tokens_per_parameter,synthetic_checkpoint,target_loss,published_endpoint_pile_test_xent,frozen_pythia_reference_loss,family_offset,slope_multiplier,ar1_noise,is_terminal_checkpoint,matches_published_anchor,response_protocol,trajectory_status
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,4.640140074,3.569338518,37,2.457477279,1.997,2.820771007,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,4.713900443,3.626077264,38,2.453922154,1.997,2.817215881,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,4.788833318,3.683717937,39,2.450382687,1.997,2.813676414,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,4.864957338,3.742274875,40,2.446858808,1.997,2.810152536,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,4.942291436,3.801762643,41,2.44335045,1.997,2.806644177,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.020854849,3.862196038,42,2.439857543,1.997,2.80315127,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.100667118,3.923590091,43,2.43638002,1.997,2.799673747,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.181748095,3.985960073,44,2.432917813,1.997,2.79621154,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.264117948,4.049321498,45,2.429470854,1.997,2.792764582,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.347797164,4.113690126,46,2.426039077,1.997,2.789332804,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.432806557,4.179081967,47,2.422622414,1.997,2.785916141,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.519167273,4.245513287,48,2.419220799,1.997,2.782514526,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.606900792,4.313000609,49,2.415834166,1.997,2.779127893,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.696028936,4.38156072,50,2.412462448,1.997,2.775756175,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.786573874,4.451210673,51,2.409105581,1.997,2.772399308,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.878558129,4.521967791,52,2.405763497,1.997,2.769057225,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,5.972004579,4.593849676,53,2.402436134,1.997,2.765729861,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.066936468,4.666874206,54,2.399123424,1.997,2.762417152,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.163377409,4.741059545,55,2.395825305,1.997,2.759119033,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.26135139,4.816424146,56,2.392541712,1.997,2.755835439,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.36088278,4.892986753,57,2.389272581,1.997,2.752566308,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.461996335,4.970766412,58,2.386017847,1.997,2.749311574,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.564717208,5.049782467,59,2.382777449,1.997,2.746071176,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.669070947,5.130054574,60,2.379551321,1.997,2.742845049,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.775083508,5.211602699,61,2.376339403,1.997,2.73963313,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.882781262,5.294447124,62,2.373141631,1.997,2.736435358,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,6.992190995,5.378608458,63,2.369957943,1.997,2.73325167,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.103339922,5.464107632,64,2.366788276,1.997,2.730082003,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.216255689,5.550965914,65,2.36363257,1.997,2.726926297,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.330966382,5.639204909,66,2.360490762,1.997,2.723784489,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.447500534,5.728846564,67,2.357362791,1.997,2.720656518,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.56588713,5.819913177,68,2.354248597,1.997,2.717542324,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.686155618,5.912427398,69,2.351148119,1.997,2.714441846,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.808335911,6.006412239,70,2.348061296,1.997,2.711355023,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,7.932458401,6.101891078,71,2.344988068,1.997,2.708281795,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.058553961,6.198887662,72,2.341928375,1.997,2.705222102,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.186653955,6.297426119,73,2.338882158,1.997,2.702175886,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.316790246,6.397530959,74,2.335849358,1.997,2.699143085,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.448995203,6.49922708,75,2.332829915,1.997,2.696123642,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.583301711,6.602539777,76,2.32982377,1.997,2.693117497,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.719743174,6.70749475,77,2.326830865,1.997,2.690124592,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.858353532,6.814118102,78,2.323851142,1.997,2.687144869,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,8.999167262,6.922436355,79,2.320884542,1.997,2.684178269,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,9.142219387,7.032476452,80,2.317931008,1.997,2.681224735,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,9.287545491,7.144265762,81,2.314990482,1.997,2.678284209,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,9.43518172,7.257832093,82,2.312062907,1.997,2.675356634,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,9.585164798,7.373203691,83,2.309148225,1.997,2.672441952,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,9.737532029,7.490409253,84,2.306246381,1.997,2.669540108,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,9.892321313,7.609477933,85,2.303357317,1.997,2.666651044,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,10.04957115,7.730439346,86,2.300480978,1.997,2.663774705,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,10.20932066,7.853323581,87,2.297617306,1.997,2.660911033,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,10.37160956,7.978161202,88,2.294766247,1.997,2.658059974,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,10.53647824,8.10498326,89,2.291927745,1.997,2.655221472,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,10.70396769,8.233821302,90,2.289101744,1.997,2.652395471,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,10.87411958,8.364707372,91,2.28628819,1.997,2.649581917,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,11.04697623,8.497674027,92,2.283487027,1.997,2.646780755,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,11.22258064,8.63275434,93,2.280698202,1.997,2.643991929,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,11.40097648,8.76998191,94,2.277921659,1.997,2.641215386,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,11.58220813,8.909390871,95,2.275157345,1.997,2.638451072,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,11.76632067,9.051015897,96,2.272405206,1.997,2.635698933,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,11.95335988,9.194892217,97,2.269665187,1.997,2.632958915,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,12.1433723,9.341055616,98,2.266937237,1.997,2.630230964,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,12.33640519,9.48954245,99,2.264221301,1.997,2.627515028,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,12.53250655,9.640389654,100,2.261517327,1.997,2.624811054,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,12.73172517,9.793634748,101,2.258825262,1.997,2.622118989,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,12.9341106,9.949315849,102,2.256145053,1.997,2.619438781,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,13.13971318,10.10747168,103,2.253476649,1.997,2.616770377,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,13.34858405,10.26814158,104,2.250819998,1.997,2.614113725,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,13.56077517,10.43136551,105,2.248175046,1.997,2.611468774,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,13.7763393,10.59718408,106,2.245541744,1.997,2.608835471,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,13.99533008,10.76563852,107,2.24292004,1.997,2.606213767,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,14.21780197,10.93677074,108,2.240309882,1.997,2.603603609,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,14.4438103,11.11062331,109,2.23771122,1.997,2.601004948,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,14.67341129,11.28723946,110,2.235124004,1.997,2.598417731,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,14.90666206,11.46666313,111,2.232548182,1.997,2.595841909,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,15.14362062,11.64893894,112,2.229983705,1.997,2.593277432,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,15.38434591,11.83411224,113,2.227430522,1.997,2.590724249,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,15.6288978,12.02222908,114,2.224888584,1.997,2.588182312,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,15.87733713,12.21333625,115,2.222357842,1.997,2.585651569,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,16.12972568,12.40748129,116,2.219838246,1.997,2.583131973,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,16.38612624,12.60471249,117,2.217329747,1.997,2.580623474,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,16.64660259,12.80507891,118,2.214832295,1.997,2.578126023,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,16.9112195,13.00863039,119,2.212345844,1.997,2.575639571,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,17.18004281,13.21541754,120,2.209870343,1.997,2.57316407,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,17.45313937,13.42549182,121,2.207405745,1.997,2.570699472,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,17.73057712,13.63890547,122,2.204952002,1.997,2.568245729,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,18.01242506,13.85571158,123,2.202509066,1.997,2.565802793,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,18.29875329,14.07596407,124,2.200076889,1.997,2.563370616,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,18.58963304,14.29971773,125,2.197655424,1.997,2.560949151,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,18.88513667,14.52702821,126,2.195244623,1.997,2.558538351,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,19.18533766,14.75795205,127,2.192844441,1.997,2.556138168,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,19.49031069,14.99254669,128,2.19045483,1.997,2.553748557,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,19.80013162,15.23087048,129,2.188075743,1.997,2.55136947,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,20.11487751,15.4729827,130,2.185707134,1.997,2.549000861,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,20.43462665,15.71894358,131,2.183348957,1.997,2.546642685,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_1.3B__family_offset_plus_0p15,family_offset_plus_0p15,1.3B,1.3,20.75945857,15.96881429,132,2.181001167,1.997,2.544294894,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
