registry_id,model_name_raw,version_match_status,strict_version_confirmed,c2_epoch_open_weights_raw,c2_epoch_open_weights_status,c1_hub_license_raw,c1_license_field_status,license_terms_independently_verified,research_reproduction_permission_status
C8::LilRg_ECE_Finetunning,LilRg/ECE_Finetunning,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::LilRg_PRYMMAL-6B-slerp,LilRg/PRYMMAL-6B-slerp,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::LilRg_PRYMMAL-ECE-7B-SLERP-V3,LilRg/PRYMMAL-ECE-7B-SLERP-V3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::LilRg_PRYMMAL-ECE-7B-SLERP-V4,LilRg/PRYMMAL-ECE-7B-SLERP-V4,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::LilRg_PRYMMAL-ECE-7B-SLERP-V5,LilRg/PRYMMAL-ECE-7B-SLERP-V5,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::LilRg_PRYMMAL-ECE-7B-SLERP-V6,LilRg/PRYMMAL-ECE-7B-SLERP-V6,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::LilRg_PRYMMAL-ECE-7B-SLERP-V7,LilRg/PRYMMAL-ECE-7B-SLERP-V7,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::LilRg_PRYMMAL-slerp-Merge,LilRg/PRYMMAL-slerp-Merge,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v2-merged,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v3-merged,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-merged,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,LimYeri/CodeMind-Llama3.1-8B-unsloth-merged,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::Locutusque_CollectiveLM-Falcon-3-7B,Locutusque/CollectiveLM-Falcon-3-7B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Locutusque_Hercules-6.0-Llama-3.1-8B,Locutusque/Hercules-6.0-Llama-3.1-8B,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Locutusque_Hercules-6.1-Llama-3.1-8B,Locutusque/Hercules-6.1-Llama-3.1-8B,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Locutusque_Llama-3-NeuralHercules-5.0-8B,Locutusque/Llama-3-NeuralHercules-5.0-8B,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::Locutusque_Llama-3-Yggdrasil-2.0-8B,Locutusque/Llama-3-Yggdrasil-2.0-8B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Locutusque_TinyMistral-248M-v2.5,Locutusque/TinyMistral-248M-v2.5,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Luni_StarDust-12b-v1,Luni/StarDust-12b-v1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Luni_StarDust-12b-v2,Luni/StarDust-12b-v2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v5,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v6,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.5,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.6,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.7,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.9,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,Lyte/Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,Lyte/Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Lyte_Llama-3.2-3B-Overthinker,Lyte/Llama-3.2-3B-Overthinker,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::M4-ai_TinyMistral-248M-v3,M4-ai/TinyMistral-248M-v3,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MEscriva_ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,MEscriva/ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::MLP-KTLim_llama-3-Korean-Bllossom-8B,MLP-KTLim/llama-3-Korean-Bllossom-8B,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::MTSAIR_Cotype-Nano,MTSAIR/Cotype-Nano,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MTSAIR_MultiVerse_70B,MTSAIR/MultiVerse_70B,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1,Magpie-Align/Llama-3-8B-Magpie-Align-SFT-v0.1,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3,Magpie-Align/Llama-3-8B-Magpie-Align-SFT-v0.3,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::Magpie-Align_Llama-3-8B-Magpie-Align-v0.3,Magpie-Align/Llama-3-8B-Magpie-Align-v0.3,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1,Magpie-Align/Llama-3.1-8B-Magpie-Align-SFT-v0.1,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1,Magpie-Align/Llama-3.1-8B-Magpie-Align-v0.1,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Magpie-Align_MagpieLM-8B-Chat-v0.1,Magpie-Align/MagpieLM-8B-Chat-v0.1,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Magpie-Align_MagpieLM-8B-SFT-v0.1,Magpie-Align/MagpieLM-8B-SFT-v0.1,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::ManoloPueblo_ContentCuisine_1-7B-slerp,ManoloPueblo/ContentCuisine_1-7B-slerp,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::ManoloPueblo_LLM_MERGE_CC2,ManoloPueblo/LLM_MERGE_CC2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::ManoloPueblo_LLM_MERGE_CC3,ManoloPueblo/LLM_MERGE_CC3,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MarinaraSpaghetti_NemoReRemix-12B,MarinaraSpaghetti/NemoReRemix-12B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::MarinaraSpaghetti_Nemomix-v4.0-12B,MarinaraSpaghetti/Nemomix-v4.0-12B,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,Marsouuu/MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Marsouuu_MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial,Marsouuu/MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Marsouuu_general3B-ECE-PRYMMAL-Martial,Marsouuu/general3B-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Marsouuu_general3Bv2-ECE-PRYMMAL-Martial,Marsouuu/general3Bv2-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial,Marsouuu/lareneg1_78B-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Marsouuu_lareneg3B-ECE-PRYMMAL-Martial,Marsouuu/lareneg3B-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Marsouuu_lareneg3Bv2-ECE-PRYMMAL-Martial,Marsouuu/lareneg3Bv2-ECE-PRYMMAL-Martial,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Calme-4x7B-MoE-v0.1,MaziyarPanahi/Calme-4x7B-MoE-v0.1,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Calme-4x7B-MoE-v0.2,MaziyarPanahi/Calme-4x7B-MoE-v0.2,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Llama-3-70B-Instruct-v0.1,MaziyarPanahi/Llama-3-70B-Instruct-v0.1,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Llama-3-8B-Instruct-v0.10,MaziyarPanahi/Llama-3-8B-Instruct-v0.10,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Llama-3-8B-Instruct-v0.8,MaziyarPanahi/Llama-3-8B-Instruct-v0.8,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Llama-3-8B-Instruct-v0.9,MaziyarPanahi/Llama-3-8B-Instruct-v0.9,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Qwen1.5-MoE-A2.7B-Wikihow,MaziyarPanahi/Qwen1.5-MoE-A2.7B-Wikihow,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Qwen2-7B-Instruct-v0.1,MaziyarPanahi/Qwen2-7B-Instruct-v0.1,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_Qwen2-7B-Instruct-v0.8,MaziyarPanahi/Qwen2-7B-Instruct-v0.8,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.1-llama3.1-70b,MaziyarPanahi/calme-2.1-llama3.1-70b,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::MaziyarPanahi_calme-2.1-phi3-4b,MaziyarPanahi/calme-2.1-phi3-4b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.1-phi3.5-4b,MaziyarPanahi/calme-2.1-phi3.5-4b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.1-qwen2-72b,MaziyarPanahi/calme-2.1-qwen2-72b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.1-qwen2-7b,MaziyarPanahi/calme-2.1-qwen2-7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.1-qwen2.5-72b,MaziyarPanahi/calme-2.1-qwen2.5-72b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.1-rys-78b,MaziyarPanahi/calme-2.1-rys-78b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.2-llama3-70b,MaziyarPanahi/calme-2.2-llama3-70b,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.2-llama3.1-70b,MaziyarPanahi/calme-2.2-llama3.1-70b,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::MaziyarPanahi_calme-2.2-phi3-4b,MaziyarPanahi/calme-2.2-phi3-4b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.2-qwen2-72b,MaziyarPanahi/calme-2.2-qwen2-72b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.2-qwen2-7b,MaziyarPanahi/calme-2.2-qwen2-7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.2-qwen2.5-72b,MaziyarPanahi/calme-2.2-qwen2.5-72b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.2-rys-78b,MaziyarPanahi/calme-2.2-rys-78b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.3-llama3-70b,MaziyarPanahi/calme-2.3-llama3-70b,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.3-llama3.1-70b,MaziyarPanahi/calme-2.3-llama3.1-70b,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::MaziyarPanahi_calme-2.3-phi3-4b,MaziyarPanahi/calme-2.3-phi3-4b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.3-qwen2-72b,MaziyarPanahi/calme-2.3-qwen2-72b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.3-qwen2-7b,MaziyarPanahi/calme-2.3-qwen2-7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.3-rys-78b,MaziyarPanahi/calme-2.3-rys-78b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.4-llama3-70b,MaziyarPanahi/calme-2.4-llama3-70b,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.4-qwen2-7b,MaziyarPanahi/calme-2.4-qwen2-7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.4-rys-78b,MaziyarPanahi/calme-2.4-rys-78b,source_version_missing,False,,unknown,mit,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.5-qwen2-7b,MaziyarPanahi/calme-2.5-qwen2-7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.6-qwen2-7b,MaziyarPanahi/calme-2.6-qwen2-7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-2.7-qwen2-7b,MaziyarPanahi/calme-2.7-qwen2-7b,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.1-baguette-3b,MaziyarPanahi/calme-3.1-baguette-3b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.1-instruct-3b,MaziyarPanahi/calme-3.1-instruct-3b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.1-instruct-78b,MaziyarPanahi/calme-3.1-instruct-78b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.1-llamaloi-3b,MaziyarPanahi/calme-3.1-llamaloi-3b,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.2-baguette-3b,MaziyarPanahi/calme-3.2-baguette-3b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.2-instruct-3b,MaziyarPanahi/calme-3.2-instruct-3b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.2-instruct-78b,MaziyarPanahi/calme-3.2-instruct-78b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.3-baguette-3b,MaziyarPanahi/calme-3.3-baguette-3b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::MaziyarPanahi_calme-3.3-instruct-3b,MaziyarPanahi/calme-3.3-instruct-3b,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::Minami-su_Amara-o1-7B-Qwen,Minami-su/Amara-o1-7B-Qwen,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Minami-su_Amara-o2-7B-Qwen,Minami-su/Amara-o2-7B-Qwen,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::Minami-su_test-7B-00,Minami-su/test-7B-00,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Minami-su_test-7B-01,Minami-su/test-7B-01,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Minami-su_test-v2-7B-00,Minami-su/test-v2-7B-00,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::ModelCloud_Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,ModelCloud/Llama-3.2-1B-Instruct-gptqmodel-4bit-vortex-v1,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::ModelSpace_GemmaX2-28-9B-v0.1,ModelSpace/GemmaX2-28-9B-v0.1,source_version_missing,False,,unknown,gemma,recorded_unverified,False,not_assessed
C8::NAPS-ai_naps-gemma-2-27b-v0.1.0,NAPS-ai/naps-gemma-2-27b-v0.1.0,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::NAPS-ai_naps-llama-3_1-instruct-v0.5.0,NAPS-ai/naps-llama-3_1-instruct-v0.5.0,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::NCSOFT_Llama-VARCO-8B-Instruct,NCSOFT/Llama-VARCO-8B-Instruct,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Naveenpoliasetty_llama3-8B-V2,Naveenpoliasetty/llama3-8B-V2,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::NbAiLab_nb-llama-3.1-8B-Instruct,NbAiLab/nb-llama-3.1-8B-Instruct,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Nekochu_Llama-3.1-8B-German-ORPO,Nekochu/Llama-3.1-8B-German-ORPO,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0,Nexesenex/Llama_3.1_8b_DeepDive_3_R1_Prev_v1.0,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_DobHerWild_R1_v1.1R,Nexesenex/Llama_3.1_8b_DobHerWild_R1_v1.1R,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_DoberWild_v2.02,Nexesenex/Llama_3.1_8b_DoberWild_v2.02,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_DodoWild_v2.01,Nexesenex/Llama_3.1_8b_DodoWild_v2.01,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_DodoWild_v2.02,Nexesenex/Llama_3.1_8b_DodoWild_v2.02,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_DodoWild_v2.03,Nexesenex/Llama_3.1_8b_DodoWild_v2.03,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_Dolermed_R1_V1.01,Nexesenex/Llama_3.1_8b_Dolermed_R1_V1.01,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_Dolermed_V1.01,Nexesenex/Llama_3.1_8b_Dolermed_V1.01,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_Dolerstormed_V1.04,Nexesenex/Llama_3.1_8b_Dolerstormed_V1.04,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_Hermedive_R1_V1.01,Nexesenex/Llama_3.1_8b_Hermedive_R1_V1.01,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_Mediver_V1.01,Nexesenex/Llama_3.1_8b_Mediver_V1.01,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_Smarteaz_0.2_R1,Nexesenex/Llama_3.1_8b_Smarteaz_0.2_R1,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.1_8b_Smarteaz_V1.01,Nexesenex/Llama_3.1_8b_Smarteaz_V1.01,source_version_missing,False,,unknown,llama3.1,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.2_1b_AquaSyn_0.1,Nexesenex/Llama_3.2_1b_AquaSyn_0.1,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.2_1b_Odyssea_V1,Nexesenex/Llama_3.2_1b_Odyssea_V1,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.2_1b_Odyssea_V1.01,Nexesenex/Llama_3.2_1b_Odyssea_V1.01,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Nexesenex_Llama_3.2_1b_SunOrca_V1,Nexesenex/Llama_3.2_1b_SunOrca_V1,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.2_1b_Sydonia_0.1,Nexesenex/Llama_3.2_1b_Sydonia_0.1,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::Nexesenex_Llama_3.2_3b_Kermes_v2,Nexesenex/Llama_3.2_3b_Kermes_v2,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::NikolaSigmoid_AceMath-1.5B-Instruct-dolphin-r1-200,NikolaSigmoid/AceMath-1.5B-Instruct-dolphin-r1-200,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::NikolaSigmoid_DeepSeek-R1-Distill-Qwen-1.5B-500,NikolaSigmoid/DeepSeek-R1-Distill-Qwen-1.5B-500,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::NikolaSigmoid_phi-4-14b,NikolaSigmoid/phi-4-14b,source_version_missing,False,Yes,Yes,apache-2.0,recorded_unverified,False,not_assessed
C8::NotASI_FineTome-Llama3.2-3B-1002,NotASI/FineTome-Llama3.2-3B-1002,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::NotASI_FineTome-v1.5-Llama3.2-1B-1007,NotASI/FineTome-v1.5-Llama3.2-1B-1007,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::NotASI_FineTome-v1.5-Llama3.2-3B-1007,NotASI/FineTome-v1.5-Llama3.2-3B-1007,source_version_missing,False,,unknown,llama3.2,recorded_unverified,False,not_assessed
C8::NousResearch_DeepHermes-3-Mistral-24B-Preview,NousResearch/DeepHermes-3-Mistral-24B-Preview,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::NousResearch_Hermes-2-Pro-Llama-3-8B,NousResearch/Hermes-2-Pro-Llama-3-8B,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::NousResearch_Hermes-2-Pro-Mistral-7B,NousResearch/Hermes-2-Pro-Mistral-7B,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::NousResearch_Hermes-3-Llama-3.1-70B,NousResearch/Hermes-3-Llama-3.1-70B,source_version_missing,False,,unknown,llama3,recorded_unverified,False,not_assessed
C8::NousResearch_Nous-Hermes-2-Mistral-7B-DPO,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::NousResearch_Yarn-Llama-2-13b-128k,NousResearch/Yarn-Llama-2-13b-128k,source_version_missing,False,,unknown,,blank,False,not_assessed
C8::Open-Orca_Mistral-7B-OpenOrca,Open-Orca/Mistral-7B-OpenOrca,source_version_missing,False,,unknown,apache-2.0,recorded_unverified,False,not_assessed
C8::OpenBuddy_openbuddy-llama3-70b-v21.2-32k,OpenBuddy/openbuddy-llama3-70b-v21.2-32k,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::OpenBuddy_openbuddy-llama3-8b-v21.1-8k,OpenBuddy/openbuddy-llama3-8b-v21.1-8k,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::OpenBuddy_openbuddy-llama3.1-70b-v22.1-131k,OpenBuddy/openbuddy-llama3.1-70b-v22.1-131k,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
C8::OpenBuddy_openbuddy-llama3.1-8b-v22.3-131k,OpenBuddy/openbuddy-llama3.1-8b-v22.3-131k,source_version_missing,False,,unknown,other,recorded_unverified,False,not_assessed
