c1_normalized_row_sha256,c1_row_numbers,c2_row_numbers,c1_count,c2_count,one_to_one_full_row_match_with_numeric_tolerance,max_numeric_difference
34083af95785ada5ff5b20f0d6c902876daf9036b798c5245d1d95a5f0cb94b1,[2621],[2621],1,1,True,0.0
4ec5ef2fc1b390c7c3036d30183e477b24cb7fec3c9fc06c598cf0ca956008f3,[2622],[2622],1,1,True,7.105427357601002e-15
b1537c0f0ab65ad14703e1e4a0410e2d319495f305c55c7adc4c23352c8b6d96,[2623],[2623],1,1,True,8.881784197001252e-16
d0e1e09097ad2e7edad7be0958426c0b9d4976272f5423ed4c5aba806c32c560,[2624],[2624],1,1,True,2.220446049250313e-16
810517dea860c08a2969a00b3981041f43f87259404f5fba9972db5f147a7547,[2625],[2625],1,1,True,1.7763568394002505e-15
c7b6c5defdd708a8e0463d5e2898aff2b57b69f23ec2ffbca01b3da5d99ce06b,[2626],[2626],1,1,True,7.105427357601002e-15
40d8abb9967ff179a2b389f19728b3c409c39da09418e1bbb72370bd3133285f,[2627],[2627],1,1,True,0.0
7042bfda904feef89e5303be002ca09630ac5128ca838aac26abe23a8f915021,[2628],[2628],1,1,True,1.7763568394002505e-15
1f1131f0b5932332f28808a198c01220675e442a8c07c9e37960b10a029b58a8,[2629],[2629],1,1,True,3.552713678800501e-15
bb883dd1dbded287af3e2bf0fc22f7f0ab3960fff5c16b089345097e761a178f,[2630],[2630],1,1,True,1.7763568394002505e-15
19840f916be9ce1b063f00daf70e296e31b98904b43ba29d7bf82a9e6cc73855,[2631],[2631],1,1,True,7.105427357601002e-15
d1dd42bb048e5f9be923291261bc08268d4d90c05c30af90a9d8ee448695f243,[2632],[2632],1,1,True,7.105427357601002e-15
3ca7759818c49d51b4b63820e9382e9f4ea359f74714d9489f3f51d16323e75a,[2633],[2633],1,1,True,0.0
6c1b98a843c543fb16dd18d64d192d44f7db061a9195e0eaf4ce2a4f21b06b2b,[2634],[2634],1,1,True,3.552713678800501e-15
0c3f07efa52f528eb96b3760cabd735d532be80f200a2773924916414f76da1b,[2635],[2635],1,1,True,0.0
d4df908c98137f9dc81be1f1cae5caac80c93ecea8e3203207710a7eb56d479a,[2636],[2636],1,1,True,7.105427357601002e-15
68e7fb214a3faa75e60722d3fb4b4940065bc94fab76d1340330bc6523431065,[2637],[2637],1,1,True,0.0
eeb31e1e7a2746e9a3c0fe98332971800c6a6cb1f974ca221aec508d894bc540,[2638],[2638],1,1,True,3.552713678800501e-15
d7e72a9f4963669df954abe73cfdacc1cde27f64aec343d3d11acfa47873e921,[2639],[2639],1,1,True,0.0
9760af6ac2fff0c05e85067b7fdb62631bfc63b15b60598f6ffb0c5dd7c1037d,[2640],[2640],1,1,True,3.552713678800501e-15
5ca11d7b84168327260e4ed8c702ab2542f5a3a99ddaf5f349e17626d8503677,[2641],[2641],1,1,True,3.552713678800501e-15
32350fba316cdf8e97428f8c5c8733296184d18d3aaaa526b9c595d9fa0627ac,[2642],[2642],1,1,True,0.0
bb4cede6fd6724e35626ef772cd2ebd47fde06e1f7d33e19178ae03ea3be5e94,[2643],[2643],1,1,True,0.0
6a07092fad2bf301be937bec3165348e2a78aec0de752b80431ab608cea4ffa0,[2644],[2644],1,1,True,3.552713678800501e-15
6f2ede946b95f1f74e965b2cb55ff436480015fb70df1c72328446e4102e76ee,[2645],[2645],1,1,True,7.105427357601002e-15
6e2d83be08c684e36b5f0b7059d336c1c9444b24f56356440e07e3fca41f8e34,[2646],[2646],1,1,True,3.552713678800501e-15
d1ffbeb009850fc94ef0f49fb5de466cc782ce60099fb155d6b61d51f94cf80b,[2647],[2647],1,1,True,4.440892098500626e-16
8d5ed8ab6fb031d776754208f1b1b9dd4b30d61abc39826281631812a0bfdb0e,[2648],[2648],1,1,True,3.552713678800501e-15
c3e3925c427987eb4280cf8c34762e531d45350cbdc0c1b46a20f93389ac2c43,[2649],[2649],1,1,True,0.0
500280d7a26634f9df1bda85130391c914b8b99b6826cda7b8e6db71dd7134f5,[2650],[2650],1,1,True,3.552713678800501e-15
0bb5475ea7ccb34eb5e5771944bf2dbe36c490d5727616500681fccbec1ccf3e,[2651],[2651],1,1,True,7.105427357601002e-15
2b66bac5d0c2fe7ebee02acb74304d866917536397e35f1bfcee3ddedd20186c,[2652],[2652],1,1,True,3.552713678800501e-15
902f37c39682692edffa9639fcb98ed68ac7bd722dad094a59f83062c997a7c5,[2653],[2653],1,1,True,3.552713678800501e-15
95f543b8afaba9e98b3a0ae54e73ec9adb35059bfde15c93455e65234f24fd59,[2654],[2654],1,1,True,0.0
d8ec8a6b50aecc28514102124b204c62f16a5615c4723d45e27a00a2f8c14a25,[2655],[2655],1,1,True,0.0
6310cda73cb424e56767ce12e07ea2aa5ca1baa46e51429bd2491cbe44d79d93,[2656],[2656],1,1,True,4.440892098500626e-16
04ce5a1d0b4304ae2f8c4094406edf888b2b0a43f71604e3bfc7bb3cbfe9bbfb,[2657],[2657],1,1,True,2.220446049250313e-16
7437df68fc5f2f4ba6b2340d4bc0776e1959865ae633dfa8d637fff3f4968cb4,[2658],[2658],1,1,True,1.7763568394002505e-15
aa879b3d6a4ec85e22d93c0d24d6a1c7a022a6707d6564563e77cde81125957b,[2659],[2659],1,1,True,1.7763568394002505e-15
296f97167e508f3c4d0d7d57b525380464c2da47bdf0caa11167cf8f4c97ab91,[2660],[2660],1,1,True,5.551115123125783e-17
d96fbc37f36e1c11c11b7d12e9d45d8ca88f07f4b57db09d5e804af36ebf5a01,[2661],[2661],1,1,True,8.881784197001252e-16
2c6cb630145231990a817215c3ab56dd70e728182b552e5b7dfe08b97c9a58ec,[2662],[2662],1,1,True,4.440892098500626e-16
10c5aa13c10901a9da1526d97e366ac67118dbdfd6828baf4a65272b81539668,[2663],[2663],1,1,True,2.220446049250313e-16
9b062dbc31b36df457b8aed6580ea3cc7baf0c17d2ff5bcaebfe9ffa4a46fac1,[2664],[2664],1,1,True,0.0
9b3c97e3c470587e1520fc8fb78a9e7ef295f3aadf942baad9825540d55a4fef,[2665],[2665],1,1,True,0.0
cd8f492df8a5f5bb5c0c75775c5d8363668c71198a9c4533e0a269db5a5b1258,[2666],[2666],1,1,True,0.0
e9aaa1f58a968ab29df29f06d7a20b995e34a7130c8ad720012f340fdcee75c7,[2667],[2667],1,1,True,0.0
49b8067ffa70b43e534dc0c7f676f600782eb52d30ddb5e0d977a480770ca44b,[2668],[2668],1,1,True,3.552713678800501e-15
a5e56cfb786661cbbcb68393aef40edfc4e807e1403c0d8ec6a533d99855dc4a,[2669],[2669],1,1,True,3.552713678800501e-15
9ffc4ff70850a90f1faf01043c48cca7dd93add1ab63d19c5069dfa395cbeb15,[2670],[2670],1,1,True,0.0
e8ccf1c3c2d5603f967cf9b5f474808858731852f28aabc1a4780704d73454ab,[2671],[2671],1,1,True,3.552713678800501e-15
dd0b395844c8f4e306921a1f193904f48bf13c0280e4fd1ad6eb3f8bdff4caf5,[2672],[2672],1,1,True,3.552713678800501e-15
a74b31af49b8a7d5eb540734e0f9bb6b4bef518f78b47fbd3c04a28d049436e7,[2673],[2673],1,1,True,8.881784197001252e-16
2389fa1487d5a8069ee78ca721b651331b036d6128e3e0823b35aec785f8a010,[2674],[2674],1,1,True,0.0
6cef5aced252aacbf0e848c3819eea1bcd94b96e5760a84c920ddadee85e4e39,[2675],[2675],1,1,True,3.552713678800501e-15
b5ee57ecf28b49b72500997d51f0453abe1762177b60d63507229d7f901970e4,[2676],[2676],1,1,True,1.7763568394002505e-15
0c033bed942da7f699b6f111d86e6df2f333f405e53188232ea9f34ed7ba9532,[2677],[2677],1,1,True,3.552713678800501e-15
7f290ac5cb244f4a3019d4077fa5172942a03458e023c36428c4210364d94b46,[2678],[2678],1,1,True,0.0
56ee71d75980f0801c15b821816d1c57209f72700bae6645772221731ff637d6,[2679],[2679],1,1,True,3.552713678800501e-15
5b45fb6e7a60dd96643551e27691f2f610f237a9381148f505693be26530cc0e,[2680],[2680],1,1,True,3.552713678800501e-15
ab107b484b95e4ba6b05938f8f0bb06a7234dda1cf328f1b49305095207e09af,[2681],[2681],1,1,True,7.105427357601002e-15
ac6c8deff3865b50edad8fc3ea6f1692d172dad93d9a3f13459a3551b072f534,[2682],[2682],1,1,True,3.552713678800501e-15
9668d493c80fb9f8f0d38d334ab8cb66b37de9c9269020ef3b3a4af39a9a7ceb,[2683],[2683],1,1,True,0.0
d51b566e5d01b0fd0b5045237a941714939fa255b848c6839cd54d4f857bc00e,[2684],[2684],1,1,True,0.0
386f5b065220bc5e658129a889afffe1d038160b039ed198d811dca0d0f50a14,[2685],[2685],1,1,True,7.105427357601002e-15
992a84ba3c1bffae6795da0013bd03c06642ba31a08825341a68aeb5a8a407a3,[2686],[2686],1,1,True,3.552713678800501e-15
b0578719ddd2470c4f3331ab3a819e254789701714b215a0100e21dd2580d09c,[2687],[2687],1,1,True,3.552713678800501e-15
8806842f4c908d9539479f2312b3a887b7c4ea8e8d16acf3878b6583486843a3,[2688],[2688],1,1,True,3.552713678800501e-15
9fcf07931344c315ac19c21769a946b9fda813043de21808abbdec04c633d957,[2689],[2689],1,1,True,0.0
d80e77550f95d5b5cf6a9e37df38cc7da8fb86bfc45b6a5b1b01f2a80481a73e,[2690],[2690],1,1,True,0.0
1193b15a15c1759752af28a3ce03dc2e39e60d9776dc8ad8a012efd8d354499f,[2691],[2691],1,1,True,3.552713678800501e-15
5cacc3bf1351cb6318959a011875d3e9f6edfe87aa1b7f000c9f2c2071707afb,[2692],[2692],1,1,True,0.0
3ced4a17fb199e31a9e76afc7fd5f0bc665e611d9d3cb321619ac0823937bba4,[2693],[2693],1,1,True,3.552713678800501e-15
b2bf6890755c30c7f1482501d7d53dce3680fcaf9ed01ca3c965efb9df6b6775,[2694],[2694],1,1,True,1.7763568394002505e-15
76cefada6da596620fc5c24652bf13baa678ca1dc7aa734db201e19c6b507817,[2695],[2695],1,1,True,8.881784197001252e-16
0fbbb1c5e46dfbb3435690f5995042599f029b754fc1366ebe2013c7f2a161c1,[2696],[2696],1,1,True,8.881784197001252e-16
4851ec9b621064d08d34eb0571e2232ee7aeeb025e78a602708c44b2caab8a48,[2697],[2697],1,1,True,0.0
17ea6325699e4f02050f51fb3f6ae780f9be5d9ffbc76d92f9d84f34fd8314be,[2698],[2698],1,1,True,0.0
f150342ec5e8f271cd963fbfb1c6c382838e35947a6059d6cdee8a7da6e93eac,[2699],[2699],1,1,True,0.0
abdfcaa670435a811da6537175ee669f0f771c1ac8c94b7a60c75a0d1b66a9bc,[2700],[2700],1,1,True,0.0
f6e6b0f5c54e9e7bc8817424627823c65ebbfaddc9e4b28b6171a6deceefa5f6,[2701],[2701],1,1,True,0.0
6ca4d37ad79f6ee60669501b88cb86ecc18736641c721989c29b0bdcc89afb07,[2702],[2702],1,1,True,0.0
6038b41aa8adfa846a85344bfa0080717a1a8b88a5a4e0acfad1cb79a7aadcf0,[2703],[2703],1,1,True,1.7763568394002505e-15
7280816ec4842658ed6265012d0d2582ae03f908cba99eadf0ac57e3589eda57,[2704],[2704],1,1,True,0.0
4baa59f879e443a2830b7b581c6b72ffc89403c01420f5212d43cbc775610a93,[2705],[2705],1,1,True,3.552713678800501e-15
69a79563e74ad6b6d5da40dc1600834d5ad0e198ff4fad7bc1a75583d5dd3f26,[2706],[2706],1,1,True,1.7763568394002505e-15
ec44149bd17051d6c760441e6c26411d6b23c913c529a8e1532af2697a45464a,[2707],[2707],1,1,True,1.7763568394002505e-15
b6fe10ca4f7bfd460bc196d312ee6369505c0f4288f20270c56d0ea0af53b124,[2708],[2708],1,1,True,3.552713678800501e-15
95ef63c91af69817b4bd046ea3d1ed68f1547a1206b6dedf9330f466071f96a5,[2709],[2709],1,1,True,3.552713678800501e-15
407ada57f8916d8be7c916b6fe7e8e217af2506109919a3f3d778fedafe0c18b,[2710],[2710],1,1,True,0.0
9a8298c010d328f515cccadc9f013320386e8194d6c081f2b678e93d1d9a7417,[2711],[2711],1,1,True,1.7763568394002505e-15
fe7bff4608bb0ff0b9fd0e5bce137eabeb857c4a45e7d8c84d8e51b1a5e30c95,[2712],[2712],1,1,True,2.220446049250313e-16
58ad27b3c4b22e9196b81a93c55593d78293caa6091614088854ebcc5a26ad15,[2713],[2713],1,1,True,2.220446049250313e-16
72786387f42f072428c1d1eef1f826182ec2309816a1039a34135596fcac053a,[2714],[2714],1,1,True,3.552713678800501e-15
dfdafd3e55ce0891c18cce032ae978b9f2683811bf7ad340899dcadd52fe3433,[2715],[2715],1,1,True,1.7763568394002505e-15
45a8ccfcad037b875d14a6c44d4b0948f8aea67a10a7e0e23c79fa3492baf560,[2716],[2716],1,1,True,3.552713678800501e-15
8a6014e398d159553a50e50cde98a8dbcc333bdce041e4702a92ee4fb0267d12,[2717],[2717],1,1,True,1.7763568394002505e-15
2c0211a9ddb9ec82ccb6d767121b9156123f57d3845ad68a7c13394657886010,[2718],[2718],1,1,True,0.0
13738ecf3521668c27c0b636c0dc85f086d1788d265f3de8e00887ad6beb0a90,[2719],[2719],1,1,True,8.881784197001252e-16
e1bc89ac326c67446f520e4e565a465f2201923a993a8ece6d34596e67ac7aae,[2720],[2720],1,1,True,3.552713678800501e-15
7cd20964bfa9d765128ad0494c48fff75a9398687cb812fcd104000f334fddda,[2721],[2721],1,1,True,3.552713678800501e-15
31cc2058bc67f3b5e893ae71d308f9c359068051603d125b36f20e15813327ca,[2722],[2722],1,1,True,1.7763568394002505e-15
053e56d921921dbead1af49b7585f3008e32259af27ef0a5db5e4eac37488826,[2723],[2723],1,1,True,3.552713678800501e-15
cc69b2e42a80786da3f8972f918c679c455020d69dc90fe209ab8ec08c5c8cad,[2724],[2724],1,1,True,0.0
4d9dea0ef1ac653c688b2a178abd4c1c3fe4a0751fe95ef282972f5cfd416d71,[2725],[2725],1,1,True,7.105427357601002e-15
fbe52df4915d7be7572e709a06ddd5014722e7caca5cff97d83f6a3f13304161,[2726],[2726],1,1,True,0.0
eaec5a82945d11aa59e3b77f169abc8eac0f4586529426a74627b51b4aea20e9,[2727],[2727],1,1,True,3.552713678800501e-15
c17b2fc8cba12f4bdd84e0fe132f1e408aae37fbe3f3cc4764df6e43ea88637c,[2728],[2728],1,1,True,0.0
fcc6ee4bd84147c525445e8a939aef6e5ebcd2006b49f3de9bd9b3e51af04c20,[2729],[2729],1,1,True,0.0
26ebc39ca198131cf5705f342b76d2f579d55e465dd80a009935cd2d1b1243ce,[2730],[2730],1,1,True,3.552713678800501e-15
495b89e5506d3acee014b8e89cfeb915ae07faa9572bd3ee0f087e010a90b7d5,[2731],[2731],1,1,True,3.552713678800501e-15
dffbc326d21234cb9ac80eac95e02c7a4fa4d02b45309bdcf02d8adeee091f0d,[2732],[2732],1,1,True,8.881784197001252e-16
e9ce5bc671f4856b85a6577f9a8e96b8d7a3ad86633cf3f5886575d3561bdce5,[2733],[2733],1,1,True,4.440892098500626e-16
1140f9a6b3557eca50dfab36deec6295d12838abd927c3331928a67b57df5a31,[2734],[2734],1,1,True,8.881784197001252e-16
58fa3948daba0eb58261cf45bf955561ddb4297be8a28f65c07038f26e813fd7,[2735],[2735],1,1,True,2.220446049250313e-16
e435e6acd4fa5f79a44b60c2066dc01cc906ed05b4f9912b469bd7e657a8e32d,[2736],[2736],1,1,True,0.0
9ed9ae69f951c57c3b3010652f8bcff0a4890fbae6760f071029aa55eb629147,[2737],[2737],1,1,True,4.440892098500626e-16
0383548eb327d5b0f693954973066b331844c22c2b0b1225aadbf526a8acad04,[2738],[2738],1,1,True,4.440892098500626e-16
d16bbee875f36b12e704d4916de5c0fe8523a05825a040fdb8b410418366fe18,[2739],[2739],1,1,True,1.7763568394002505e-15
e375e643046d974260993c2f7bb54052799a31971bc381133f950a7a5cb9e35d,[2740],[2740],1,1,True,3.552713678800501e-15
ddbbd2bfadc5c61c72a54538b56b381e18dda7786fe254e309b40707d7d131be,[2741],[2741],1,1,True,0.0
56210e9f6884513fdfe047b8b1c2a378a2a47ec69666b3131b76b6249bdfad90,[2742],[2742],1,1,True,0.0
4409d4a15c93797ce20c0e308a5d0713935a5c86a8f6a939e6168d50c567f8e4,[2743],[2743],1,1,True,0.0
73def374757f53b617ccfc2a2f5e1bc0c0b4ab82ef9f52f9fe4fd6891c9284fc,[2744],[2744],1,1,True,4.440892098500626e-16
2ac90344f3cd0aa1234e67cff64cf6ea480e353719bc8ca8ddeb670cf5046ce1,[2745],[2745],1,1,True,3.552713678800501e-15
f21592427a665dc79623316ed2342f343f39a34dbf1d729d6befebe829b2a50e,[2746],[2746],1,1,True,1.7763568394002505e-15
7f1ec2be223719a2c0cdc162786f6e538be678ca9cb03e090bd23dbed3bb94c8,[2747],[2747],1,1,True,0.0
cdd1e01f1844937e2b366e52187c4700ef3f9884a486e01aa568e1966a687d1b,[2748],[2748],1,1,True,0.0
dd4eb5e9c9d8873cf53a71b03bcee93a6505cdbc9ea78098de43b4d03e5b1981,[2749],[2749],1,1,True,0.0
bc9f7430b7ec92948af8f3d37be4a5d4f34db920b8baf3e41f48ba7f18330b4c,[2750],[2750],1,1,True,3.552713678800501e-15
5f0ba514cdc1373ec26c39b7b331f523c3b43b54aeb36c77f4b8c9ece105d63f,[2751],[2751],1,1,True,3.552713678800501e-15
bab4fcb4f6b9b512f7cb2af04832ca730a853698cb8812c88c680107ca9d997b,[2752],[2752],1,1,True,3.552713678800501e-15
8f02574a375a7bc92c4956cc89f0c42aa36df763dfb74a631cf41b2ab253f252,[2753],[2753],1,1,True,3.552713678800501e-15
4644edd6fe145a4ffb58d948a8219cba879da0fe8c15f5184eef8b90eb630456,[2754],[2754],1,1,True,3.552713678800501e-15
b32a034cff26352d2edc9e196077a3245384f714a9476172d19d98b44a3b2159,[2755],[2755],1,1,True,7.105427357601002e-15
6d818dd24139e051f3550140ad083b8626928f6ae39fd015c923b83cac85fe2b,[2756],[2756],1,1,True,1.7763568394002505e-15
6a832a9afc14162e6382c1b4e7099a8fc4b2f6fb99375a7c088306b18a3b171f,[2757],[2757],1,1,True,3.552713678800501e-15
6bcf7a21288d6ae88e42d0f51671c384fb6d517081b4275d8e01fe03509d7776,[2758],[2758],1,1,True,0.0
da6dde87dbbb8b19a5513f7be9da5d9e7879c1ee76d4b7adbda0b71e4d8c634d,[2759],[2759],1,1,True,0.0
f3c0a678d8d5d7b4d51688cc42df35bac8ba4260a56702a5efe56e4778f276f9,[2760],[2760],1,1,True,1.7763568394002505e-15
d1f3bc4370104d57689f38a41d21095972f0c5d4d3b4caab253539ba2b8bb7f2,[2761],[2761],1,1,True,0.0
13b765d5b3a519468bfd9f9c5c0b185db81124022111cdd1f0b1743b142741af,[2762],[2762],1,1,True,7.105427357601002e-15
fdae4665c8a755bc5b8cec941f6995f311089cd6e63f19c0974b475f2e7cd355,[2763],[2763],1,1,True,3.552713678800501e-15
daca22744581ec2819fd6bb4c4c135a8ccb481cee436e7809d166125cefb62a2,[2764],[2764],1,1,True,1.7763568394002505e-15
2df4242106e29849d26efdc84de482cf2591b37cf5338033f0ad5d5900a06653,[2765],[2765],1,1,True,1.7763568394002505e-15
8c71ac79e3eed128420635ebbcfbcef05177145d1a4b26ff6708be509ec3cf52,[2766],[2766],1,1,True,7.105427357601002e-15
c7d012bc6e987e1ad20fb10a173deac50ef043b2b1908fd57d12eb8aac2f3703,[2767],[2767],1,1,True,1.7763568394002505e-15
e9a3de14b0e561c28a2e0945f6ac5b70993dae7bc1ebc6375a4b08170af6a694,[2768],[2768],1,1,True,7.105427357601002e-15
7eabd3bdc6e5eeebe6a0cf66c68c088a46f3bc233290fd5626b65ae32c011286,[2769],[2769],1,1,True,3.552713678800501e-15
c33fdbd123f338661b9167a32e4da69786d71fc0d71679bc67454f032d6bedef,[2770],[2770],1,1,True,3.552713678800501e-15
a4d163dff080af86179277061f6fc462ac4914f35c2198d4fde0c1c2b2748ea1,[2771],[2771],1,1,True,3.552713678800501e-15
3b549bb3f16984bde405354457a2fbbf8aab8c214943fe293cd2f5938365d1bd,[2772],[2772],1,1,True,3.552713678800501e-15
f23b9859cc27b6f3cbb92b5d0314d28d6eec0dade768ee91bc8accb95c56fad1,[2773],[2773],1,1,True,7.105427357601002e-15
f8f52aa2533f36f8a6e10f70241760e54b79c0ef2b87672375e456f4e09724c7,[2774],[2774],1,1,True,0.0
c215a6ad82782aa91ede84bee253f5b64f90399df75dc2eeedd56d78628a4239,[2775],[2775],1,1,True,0.0
02d3f6411f9411e3474b53afb8b494b7aeeab1c9bc2c0d7d7624def9f9634230,[2776],[2776],1,1,True,7.105427357601002e-15
25bd0f5e9ece9c369c9a948857b740979a902b17f5feaea99619fc435e5bcfc4,[2777],[2777],1,1,True,3.552713678800501e-15
8b42791969f65d08e98e77ef7fde6545071a321adf1ed1f8f5d19df29c928fff,[2778],[2778],1,1,True,0.0
816146935c8711a81e5257086439a332b9d29237f9b821144142bbe9dd703441,[2779],[2779],1,1,True,1.7763568394002505e-15
1f53190d58628ca1112aa694a5a491f2e328fe4c8ba8676a2be1d135619660b8,[2780],[2780],1,1,True,0.0
9a4d37511cabb586189bebfbca27dd7d41041b5b410967486381f3b0b1acc38c,[2781],[2781],1,1,True,3.552713678800501e-15
9fc242445a65249bb9bb859493a15718b890f06352ceaf344af60231ffcc785c,[2782],[2782],1,1,True,4.440892098500626e-16
b6e66473f605f2feb95ba6095c48e703a6bded9854b7fd8f545f303710778b83,[2783],[2783],1,1,True,3.552713678800501e-15
3a2574ad36a1357f740ad4a4f604909752a4a403bbfc84b33fdc2d7a66173e17,[2784],[2784],1,1,True,4.440892098500626e-16
a08a83403927d4795f097623359e96e78e1998517388e867fbe54bd6de74cd52,[2785],[2785],1,1,True,0.0
afb31db589fc5f2f133400fd8db0cdd1bb77704f849d42e3f19d09c5e4a5fcd8,[2786],[2786],1,1,True,8.881784197001252e-16
6b653b5821791d5aca77e9e125b71bd32c76cd41256749a9fea6d895876e2418,[2787],[2787],1,1,True,0.0
38b587ef7a5f28c56305354e8874a50726887ef78ea53ab864b377ce1845d198,[2788],[2788],1,1,True,7.105427357601002e-15
06616f40ce597778e4bf8a435a2f32b8117c26f9a0d24fa1133ed94656cecb7b,[2789],[2789],1,1,True,0.0
7bda4f6a8480553abd6cd6a0567b80d0fdb50e93ed5571a11f27250717cbaa46,[2790],[2790],1,1,True,7.105427357601002e-15
bafd6c57980ab236e7e0c6a850c5731df0be2d1e5acf024288ecc220d834f049,[2791],[2791],1,1,True,3.552713678800501e-15
0c2eef48184154bb5a4c8f5d276d65f7b1318ea70c38e0eb9c96e95df6668ae3,[2792],[2792],1,1,True,3.552713678800501e-15
d9ee32b11d348ffc641ce84add5b7b0453230b8c3a8468fb83568b64f6b5b7f4,[2793],[2793],1,1,True,3.552713678800501e-15
3b36a9a0d5a445dacb143a0a8ad0406d8d63048c098223af5571b68b0751c374,[2794],[2794],1,1,True,0.0
841cece0a846a4df2b31e431c4fa4ee55117fd61b6dde12d20e1c4f444403a74,[2795],[2795],1,1,True,1.7763568394002505e-15
d41e87ff676008dcfb6f4f0df0e117554a7f6fa18761994bf7ea228ed6c4b19f,[2796],[2796],1,1,True,7.105427357601002e-15
ecb7a8d599848c327658c0bf4ebd195a4a78d019e37888fa5e8172dedeaac822,[2797],[2797],1,1,True,7.105427357601002e-15
77895b14114a37d1c92a8175690b93f7b8d8d516b0170bbaa08e62c9dd698f51,[2798],[2798],1,1,True,3.552713678800501e-15
c8428098aa4a60d363aafcab397f069462144518cc24865bf5a411f4990b7f4d,[2799],[2799],1,1,True,3.552713678800501e-15
ebde07b8dae8c5971fa72651ff80708df5b915367d9857da9f6db5413de21f95,[2800],[2800],1,1,True,3.552713678800501e-15
81e1f28b9a2ef6dd32ceebf9aed7c66cc55d8768a1ff6c081cf4881aefd9586d,[2801],[2801],1,1,True,1.7763568394002505e-15
ef77a70d0da1bd55814bfaceb156230f40fe283a82d39f19f52a3207c3d2fa59,[2802],[2802],1,1,True,7.105427357601002e-15
b000e8ed38cdb065ed23ef75b6a9c9c6efcf3ecffd1334c782892423bdc9eabc,[2803],[2803],1,1,True,3.552713678800501e-15
58be0ac5467ccd0f372613ac3dbced9ec369c9365fa1155f4eab96a32254d450,[2804],[2804],1,1,True,8.881784197001252e-16
fa18eab89b7714453cd254263144251dfe476d0bc2adefdd4d367800057de877,[2805],[2805],1,1,True,1.7763568394002505e-15
85b51b9da30fb508311a9fefa67c2e4aa228bbd88668b6249d98a15427b13783,[2806],[2806],1,1,True,7.105427357601002e-15
7ce068b37902024cffeacf2712e77a2b73ba3ebe144f4d94176ebecf439f33e3,[2807],[2807],1,1,True,1.7763568394002505e-15
f6049ffbc1f1ea299b0192f2a394e20a13508ae4e929afdbc7eda5c7cad336d9,[2808],[2808],1,1,True,7.105427357601002e-15
f11a8a499a0edb1aa4e60b498e8aee1441ae5afefae7588981c172ef75830b07,[2809],[2809],1,1,True,3.552713678800501e-15
cf0c441f3a371dad59f60e483c54120c93fe54324fd7f7b22558e99380819896,[2810],[2810],1,1,True,0.0
6b1422f4874e5c791fabb1f33461b780a6798734e0077d866cc226b764a7db65,[2811],[2811],1,1,True,0.0
9d9aa6ccd12f8861496481f5dcf7ddf31ad2b280ba22df7ff67f19b30a477ad4,[2812],[2812],1,1,True,7.105427357601002e-15
30d21b813443c6e0b11a542beaa03dd86f307d63777d953d411b444b13b5a39e,[2813],[2813],1,1,True,3.552713678800501e-15
17d0cefff766547b885f42eed4cee809c67b555cf1280271a593e76d02864bd5,[2814],[2814],1,1,True,3.552713678800501e-15
2185ee513899e4d6bf64ebe9fd1bbabe56e8390fa833a530c656c0d8c68a1fa4,[2815],[2815],1,1,True,7.105427357601002e-15
5a6dcc05a7546238df527c692e3a02ecb977d22ecc2f12eaa0761df8164f243a,[2816],[2816],1,1,True,0.0
0936538aa2e90a22c9725511e26df5a7cee46fce549048eb450b9bffce49c594,[2817],[2817],1,1,True,7.105427357601002e-15
f46f8c4f72b9095a50f7233b7ac2436c3db96a217181aacdefe3580e32542eec,[2818],[2818],1,1,True,1.7763568394002505e-15
80cbf2eee98d82c54dca6e0ed27b7377d8bf0bf0fb54a64c31bea553b193adc3,[2819],[2819],1,1,True,0.0
3fd32067f9215336629f0d44855a1cd9a34df0ee0605987cef7554e44be5f286,[2820],[2820],1,1,True,0.0
41417605b19b0f83b2bf67f04d6747378625945e73dbe7011d06dca8aaef00d9,[2821],[2821],1,1,True,3.552713678800501e-15
9f1b685d72fbd85ac1e2444653c3bd7ab9c1b06bc4f54283fbd7d4a97c6acd9c,[2822],[2822],1,1,True,0.0
af7af8a853dcf4afd5519b74b874e3d3692c705cf94c7de05c3b23a21ec499a4,[2823],[2823],1,1,True,4.440892098500626e-16
15c5374b2de41f98cebbe6356d4e2971bdca92e4635bdda76903c5c7b444c0d4,[2824],[2824],1,1,True,2.220446049250313e-16
2f7f5730bf40d3e0a36ef32812fa4b0bd8b24d51e2d7b1334a459beb2e3536f8,[2825],[2825],1,1,True,8.881784197001252e-16
948da41532933d0850fec66e1e0c68a33bb74885057614273119c219b5363514,[2826],[2826],1,1,True,3.552713678800501e-15
5b632f2f5f0e3e72c5ff93fc279fa920388e77e59f5a26fd20821156e4a8dca5,[2827],[2827],1,1,True,3.552713678800501e-15
5a886ffc56d3c1b22835e0f707b90ae84b62ca44700489a664b4e6a99600bbf1,[2828],[2828],1,1,True,1.7763568394002505e-15
4256170fe26222d01378894743872a2f551be4772e92d2436fbdee29fa7b4ace,[2829],[2829],1,1,True,7.105427357601002e-15
c1b6d9f3c97284b47dda3743cedbd13b8a6c626c66c1d682055d591a61d08bb4,[2830],[2830],1,1,True,7.105427357601002e-15
64a1d0dd9705529ea88295507328c1d7e72226ba71ebb1cf27ccad03eeaab109,[2831],[2831],1,1,True,7.105427357601002e-15
