dataset,source_domain,indicator_a,indicator_b,pair_n,mean_abs_gap,spearman_rho,a1_macro_rank
a1,github,modernbert_professionalism,rps_lines_numerical_chars_fraction,120,0.2863079485834653,0.3179053855414265,93
a1,github,modernbert_professionalism,rps_doc_mean_word_length,120,0.6550031179223166,-0.12839108339328226,87
a1,github,dsir_books,dsir_wiki,120,0.0042410386875399424,0.9997568980187191,231
a1,github,dsir_books,dsir_math,120,0.01848441207209901,0.9989650801368318,230
a1,github,dsir_books,qurater,120,0.3503941462469372,-0.043130616045265774,20
a1,github,dsir_books,ad_en,120,0.275506529755679,0.2583049156819928,98
a1,github,dsir_books,rps_doc_word_count,120,0.4714793153512236,-0.697926886282949,201
a1,github,dsir_books,rps_doc_num_sentences,120,0.3269130408523972,-0.053339175497011684,203
a1,github,dsir_books,rps_doc_unigram_entropy,120,0.5232774688584864,-0.8997541259534727,3
a1,github,dsir_books,rps_doc_frac_unique_words,120,0.15959909588140697,0.8222039807097704,226
a1,github,dsir_books,rps_doc_frac_no_alph_words,120,0.32190102485993866,0.4328773124345773,130
a1,github,dsir_books,rps_doc_frac_chars_top_2gram,120,0.3041348346556275,0.3787344603650132,14
a1,github,dsir_books,rps_doc_frac_chars_top_3gram,120,0.2647384853857175,0.5055982974709674,46
a1,github,dsir_books,rps_lines_uppercase_letter_fraction,120,0.3815800354727967,-0.405226420885934,133
a1,github,dsir_books,rps_lines_ending_with_terminal_punctution_mark,120,0.3437292463156834,0.3814586240690552,111
a1,github,dsir_books,rps_lines_numerical_chars_fraction,120,0.358163466624001,-0.26800913509910307,115
a1,github,dsir_books,rps_doc_mean_word_length,120,0.45384421895726595,-0.0064834943612470846,68
a1,github,dsir_wiki,dsir_math,120,0.015586539531839786,0.9990553751584507,229
a1,github,dsir_wiki,qurater,120,0.3503508095982343,-0.040248296293448504,19
a1,github,dsir_wiki,ad_en,120,0.27471914537776826,0.256474813095824,99
a1,github,dsir_wiki,rps_doc_word_count,120,0.47040564659685286,-0.6981005284446679,202
a1,github,dsir_wiki,rps_doc_num_sentences,120,0.3256122443751889,-0.0539367743887187,205
a1,github,dsir_wiki,rps_doc_unigram_entropy,120,0.5237419561165443,-0.9001916988824235,2
a1,github,dsir_wiki,rps_doc_frac_unique_words,120,0.15818943643524974,0.8226800405431577,227
a1,github,dsir_wiki,rps_doc_frac_no_alph_words,120,0.32343034984703667,0.4337211752440116,129
a1,github,dsir_wiki,rps_doc_frac_chars_top_2gram,120,0.3037441345702015,0.37866668206111154,13
a1,github,dsir_wiki,rps_doc_frac_chars_top_3gram,120,0.26437060362867437,0.5052524201250742,44
a1,github,dsir_wiki,rps_lines_uppercase_letter_fraction,120,0.38164293665233956,-0.40991457202439624,132
a1,github,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,120,0.34581122252171526,0.38484140246756254,107
a1,github,dsir_wiki,rps_lines_numerical_chars_fraction,120,0.35690441050181226,-0.2683737638378894,113
a1,github,dsir_wiki,rps_doc_mean_word_length,120,0.45631398616084184,-0.008226779936686846,67
a1,github,dsir_math,qurater,120,0.3538576475380664,-0.04758952997458311,15
a1,github,dsir_math,ad_en,120,0.27089612075775704,0.2671741414980748,102
a1,github,dsir_math,rps_doc_word_count,120,0.46880711087723925,-0.7000626848720906,200
a1,github,dsir_math,rps_doc_num_sentences,120,0.32133473585126315,-0.058495203144065186,204
a1,github,dsir_math,rps_doc_unigram_entropy,120,0.5313128434592244,-0.9038103575488258,1
a1,github,dsir_math,rps_doc_frac_unique_words,120,0.15377523326671538,0.8207931756560829,228
a1,github,dsir_math,rps_doc_frac_no_alph_words,120,0.3362447362218307,0.42060483848996516,120
a1,github,dsir_math,rps_doc_frac_chars_top_2gram,120,0.3061704458062716,0.3715820656638118,12
a1,github,dsir_math,rps_doc_frac_chars_top_3gram,120,0.26496750057350094,0.5023106031293587,43
a1,github,dsir_math,rps_lines_uppercase_letter_fraction,120,0.38104452028311575,-0.40206625974815585,131
a1,github,dsir_math,rps_lines_ending_with_terminal_punctution_mark,120,0.35917578343488565,0.37616912560814475,94
a1,github,dsir_math,rps_lines_numerical_chars_fraction,120,0.3532993576269456,-0.26381590460305987,112
a1,github,dsir_math,rps_doc_mean_word_length,120,0.46899696544652003,-0.00792812941977884,65
a1,github,qurater,ad_en,120,0.30233118362493794,-0.031036931448292226,139
a1,github,qurater,rps_doc_word_count,120,0.2549808801281316,0.18955362808285872,49
a1,github,qurater,rps_doc_num_sentences,120,0.26611369289535103,0.05874179086670707,58
a1,github,qurater,rps_doc_unigram_entropy,120,0.29100831075189587,0.07307718356974925,195
a1,github,qurater,rps_doc_frac_unique_words,120,0.4110785889433597,-0.17644762991282253,9
a1,github,qurater,rps_doc_frac_no_alph_words,120,0.25485502190322934,0.21407810986346812,157
a1,github,qurater,rps_doc_frac_chars_top_2gram,120,0.41138438932977844,-0.17950171254911865,163
a1,github,qurater,rps_doc_frac_chars_top_3gram,120,0.36214671390238334,-0.21881548839742404,158
a1,github,qurater,rps_lines_uppercase_letter_fraction,120,0.30496698375013964,-0.3269317915585339,86
a1,github,qurater,rps_lines_ending_with_terminal_punctution_mark,120,0.24166481893740308,0.31624972214032765,119
a1,github,qurater,rps_lines_numerical_chars_fraction,120,0.28315318943439155,-0.0008308823032159385,108
a1,github,qurater,rps_doc_mean_word_length,120,0.32852156698337703,0.24462852390571618,176
a1,github,ad_en,rps_doc_word_count,120,0.32224571802480234,-0.172777641955979,71
a1,github,ad_en,rps_doc_num_sentences,120,0.27678898436499705,0.040179204570822635,76
a1,github,ad_en,rps_doc_unigram_entropy,120,0.39872124597025355,-0.2756581439247366,48
a1,github,ad_en,rps_doc_frac_unique_words,120,0.3103344716436506,0.18225065881276745,81
a1,github,ad_en,rps_doc_frac_no_alph_words,120,0.3738683426366408,-0.1138869742013707,72
a1,github,ad_en,rps_doc_frac_chars_top_2gram,120,0.3398005219414786,-0.02150763989811685,95
a1,github,ad_en,rps_doc_frac_chars_top_3gram,120,0.2986936419760254,0.018804575844655055,151
a1,github,ad_en,rps_lines_uppercase_letter_fraction,120,0.2771996169505779,-0.038753094866149515,80
a1,github,ad_en,rps_lines_ending_with_terminal_punctution_mark,120,0.3951609038541458,-0.006070582718563022,54
a1,github,ad_en,rps_lines_numerical_chars_fraction,120,0.2697400568601156,-0.144745557864263,83
a1,github,ad_en,rps_doc_mean_word_length,120,0.4447496817130533,0.08953430632094703,121
a1,github,rps_doc_word_count,rps_doc_num_sentences,120,0.2242346614620903,0.4374613922604152,225
a1,github,rps_doc_word_count,rps_doc_unigram_entropy,120,0.2272227013017706,0.7442365227121218,32
a1,github,rps_doc_word_count,rps_doc_frac_unique_words,120,0.4761386259088804,-0.6090868291280688,199
a1,github,rps_doc_word_count,rps_doc_frac_no_alph_words,120,0.320627448495755,-0.23057489648971066,127
a1,github,rps_doc_word_count,rps_doc_frac_chars_top_2gram,120,0.43210731320296003,-0.4685475033050398,35
a1,github,rps_doc_word_count,rps_doc_frac_chars_top_3gram,120,0.4242653038064545,-0.5487258799270798,37
a1,github,rps_doc_word_count,rps_lines_uppercase_letter_fraction,120,0.25431230472218463,0.14941997869282486,170
a1,github,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,120,0.3207092683391556,-0.052090333791412306,85
a1,github,rps_doc_word_count,rps_lines_numerical_chars_fraction,120,0.27103423935927484,0.2980540757613082,138
a1,github,rps_doc_word_count,rps_doc_mean_word_length,120,0.3743157718471111,0.20732344696016117,82
a1,github,rps_doc_num_sentences,rps_doc_unigram_entropy,120,0.3561399686364446,0.09087972682632879,33
a1,github,rps_doc_num_sentences,rps_doc_frac_unique_words,120,0.35565450565906087,-0.07611093317949912,196
a1,github,rps_doc_num_sentences,rps_doc_frac_no_alph_words,120,0.3187562948821626,-0.09553738563304519,141
a1,github,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,120,0.4178829525419446,-0.31833940038478625,38
a1,github,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,120,0.34672982907774974,-0.12273811539234826,42
a1,github,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,120,0.27499469808611665,-0.005233929275227128,172
a1,github,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,120,0.3257442542293113,0.08264696016602212,92
a1,github,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,120,0.25870888956935567,0.13757281791094933,152
a1,github,rps_doc_num_sentences,rps_doc_mean_word_length,120,0.40990690304718125,0.10484462045294297,91
a1,github,rps_doc_unigram_entropy,rps_doc_frac_unique_words,120,0.5377927226320935,-0.6889565017924804,4
a1,github,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,120,0.2754267168243929,-0.29389672844791687,103
a1,github,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,120,0.38987800677004214,-0.28114470454199175,210
a1,github,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,120,0.37853138338608033,-0.37256035040109203,180
a1,github,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,120,0.25109850724773936,0.27994874423496086,64
a1,github,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,120,0.258805024713637,-0.21380445722800295,79
a1,github,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,120,0.3335737200054972,0.29139088138095137,70
a1,github,rps_doc_unigram_entropy,rps_doc_mean_word_length,120,0.26487232770711827,0.22247880861700026,145
a1,github,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,120,0.39395881733899824,0.33201012250567236,89
a1,github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,120,0.26650659152489636,0.5544555279033366,34
a1,github,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,120,0.2434340678128348,0.6125356751608233,57
a1,github,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,120,0.4029106847076548,-0.3132727500597204,124
a1,github,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,120,0.4215038466446634,0.32104722480387227,74
a1,github,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,120,0.3539796369835357,-0.18638368187546137,114
a1,github,rps_doc_frac_unique_words,rps_doc_mean_word_length,120,0.5455838698808061,-0.15637468588224793,51
a1,github,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,120,0.40643924746726323,0.19388121420644594,109
a1,github,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,120,0.3466663376510154,0.22056784925865738,159
a1,github,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,120,0.30752517529551954,-0.4231022323059446,174
a1,github,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,120,0.14754788775425112,0.38939313416667937,222
a1,github,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,120,0.33918482363825764,0.001919449960635151,183
a1,github,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,120,0.2473170108023209,-0.12101597862358658,206
a1,github,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,120,0.21431127322947088,0.6297690947523978,223
a1,github,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,120,0.37191753740963746,-0.1092529346938033,69
a1,github,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,120,0.41950984567740984,0.17176868507734339,117
a1,github,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,120,0.3706945182559932,-0.2636685484629484,96
a1,github,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,120,0.4982888204000202,-0.10907382250677786,118
a1,github,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,120,0.3207209096245073,-0.06947309820216824,90
a1,github,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,120,0.3776435906719305,0.12004656484962828,167
a1,github,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,120,0.30295223756418216,-0.1705049124265895,135
a1,github,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,120,0.44811375532610964,-0.0069729219240043955,156
a1,github,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,120,0.3566444671989127,-0.8460568770727578,125
a1,github,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,120,0.26631255911793184,0.05228643985889031,143
a1,github,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,120,0.3931458661882928,-0.18201453588746355,142
a1,github,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,120,0.36505111322997996,-0.11326909608991292,155
a1,github,rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,120,0.2030313141681739,0.28937023104051873,181
a1,github,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,120,0.45348099314108403,-0.00398964431539059,126
a1,stackexchange,fineweb_edu,fluency_en,120,0.2580650033544919,0.044541364923612034,188
a1,stackexchange,fineweb_edu,modernbert_cleanliness,120,0.20957465084308063,0.034585735120494475,193
a1,stackexchange,fineweb_edu,modernbert_readability,120,0.29881884968141265,0.02407111604972567,194
a1,stackexchange,fineweb_edu,modernbert_reasoning,120,0.1784688753919455,0.3234738523508577,214
a1,stackexchange,fineweb_edu,modernbert_professionalism,120,0.18498436250839406,0.07827626918536007,208
a1,stackexchange,fineweb_edu,dsir_books,120,0.29179344532911317,-0.14120425029515937,24
a1,stackexchange,fineweb_edu,dsir_wiki,120,0.2936958484877033,-0.14560733384262795,23
a1,stackexchange,fineweb_edu,dsir_math,120,0.2792069256110935,-0.1285853184248906,25
a1,stackexchange,fineweb_edu,qurater,120,0.26223442743502606,0.22711686074911092,219
a1,stackexchange,fineweb_edu,ad_en,120,0.23408112924286856,0.06861647177555397,166
a1,stackexchange,fineweb_edu,rps_doc_word_count,120,0.2234007580817907,0.01965152319387229,77
a1,stackexchange,fineweb_edu,rps_doc_num_sentences,120,0.23062546997882544,0.12282461367270503,73
a1,stackexchange,fineweb_edu,rps_doc_unigram_entropy,120,0.27437984107987484,0.06431696645600388,186
a1,stackexchange,fineweb_edu,rps_doc_frac_unique_words,120,0.2919423062974223,-0.23105050423097273,16
a1,stackexchange,fineweb_edu,rps_doc_frac_no_alph_words,120,0.3832672237477233,-0.15901798736023331,100
a1,stackexchange,fineweb_edu,rps_doc_frac_chars_top_2gram,120,0.2946058958694903,0.14887144940620875,147
a1,stackexchange,fineweb_edu,rps_doc_frac_chars_top_3gram,120,0.3412030519374239,0.05737928905079631,150
a1,stackexchange,fineweb_edu,rps_lines_uppercase_letter_fraction,120,0.3450792454442278,-0.01853600944510035,84
a1,stackexchange,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,120,0.35265908351535913,-0.029467330885479873,66
a1,stackexchange,fineweb_edu,rps_lines_numerical_chars_fraction,120,0.320185549303825,-0.10216249662464907,110
a1,stackexchange,fineweb_edu,rps_doc_mean_word_length,120,0.3164033929544272,0.07442877977637334,168
a1,stackexchange,fluency_en,modernbert_cleanliness,120,0.16201049992928532,0.44350726353852443,215
a1,stackexchange,fluency_en,modernbert_readability,120,0.18030876228616455,0.3569212391859661,213
a1,stackexchange,fluency_en,modernbert_reasoning,120,0.2997872825417537,0.16112605237549874,160
a1,stackexchange,fluency_en,modernbert_professionalism,120,0.242080296111051,-0.04774992664415601,128
a1,stackexchange,fluency_en,dsir_books,120,0.21568230643105635,0.1687828473904332,63
a1,stackexchange,fluency_en,dsir_wiki,120,0.21483799323688507,0.16245253568420848,61
a1,stackexchange,fluency_en,dsir_math,120,0.21276332043776178,0.16714036936682142,59
a1,stackexchange,fluency_en,qurater,120,0.1666647219217497,0.5228645144263991,211
a1,stackexchange,fluency_en,ad_en,120,0.20544849534291623,0.41809936211191756,184
a1,stackexchange,fluency_en,rps_doc_word_count,120,0.2549544727808059,0.050502314545163254,106
a1,stackexchange,fluency_en,rps_doc_num_sentences,120,0.24381273316156407,0.14888884231222554,105
a1,stackexchange,fluency_en,rps_doc_unigram_entropy,120,0.2285471830786964,-0.07601235504622028,146
a1,stackexchange,fluency_en,rps_doc_frac_unique_words,120,0.24746248830754236,-0.08746230148696765,45
a1,stackexchange,fluency_en,rps_doc_frac_no_alph_words,120,0.23702619650897674,0.26086926326392407,189
a1,stackexchange,fluency_en,rps_doc_frac_chars_top_2gram,120,0.27053433669135646,-0.1219947947685615,123
a1,stackexchange,fluency_en,rps_doc_frac_chars_top_3gram,120,0.2635470252717389,0.0132562339107266,153
a1,stackexchange,fluency_en,rps_lines_uppercase_letter_fraction,120,0.2554052541986571,-0.12267887123928352,177
a1,stackexchange,fluency_en,rps_lines_ending_with_terminal_punctution_mark,120,0.22022314970408463,0.26317480395718595,161
a1,stackexchange,fluency_en,rps_lines_numerical_chars_fraction,120,0.2588989615858794,0.05324029094398759,136
a1,stackexchange,fluency_en,rps_doc_mean_word_length,120,0.24027161649218526,0.20208035641456323,191
a1,stackexchange,modernbert_cleanliness,modernbert_readability,120,0.18713645484610086,0.7491770261823737,224
a1,stackexchange,modernbert_cleanliness,modernbert_reasoning,120,0.18709660994374905,0.5342245989304811,212
a1,stackexchange,modernbert_cleanliness,modernbert_professionalism,120,0.14115647936248238,0.290047919994444,169
a1,stackexchange,modernbert_cleanliness,dsir_books,120,0.24534620313611513,-0.09970136815056599,31
a1,stackexchange,modernbert_cleanliness,dsir_wiki,120,0.24571147326775933,-0.1033613445378151,30
a1,stackexchange,modernbert_cleanliness,dsir_math,120,0.2330778763225504,-0.08956177512327244,26
a1,stackexchange,modernbert_cleanliness,qurater,120,0.1714807626430955,0.6160577402220208,217
a1,stackexchange,modernbert_cleanliness,ad_en,120,0.20501807372798855,0.16880832704579984,148
a1,stackexchange,modernbert_cleanliness,rps_doc_word_count,120,0.17634928420893636,0.24124597416531218,62
a1,stackexchange,modernbert_cleanliness,rps_doc_num_sentences,120,0.19175895155733416,0.16025042510237697,60
a1,stackexchange,modernbert_cleanliness,rps_doc_unigram_entropy,120,0.21908850721326947,0.18301965414264876,207
a1,stackexchange,modernbert_cleanliness,rps_doc_frac_unique_words,120,0.24054609906758573,-0.21400741730541833,21
a1,stackexchange,modernbert_cleanliness,rps_doc_frac_no_alph_words,120,0.3021775422648137,0.0826932425862907,171
a1,stackexchange,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,120,0.25443851741427,0.08442947426904644,175
a1,stackexchange,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,120,0.2874601722030447,0.05485975755289629,178
a1,stackexchange,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,120,0.30698038120263876,0.0704562816862282,101
a1,stackexchange,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,120,0.27813977686031593,0.04519597456023985,179
a1,stackexchange,modernbert_cleanliness,rps_lines_numerical_chars_fraction,120,0.25962939241727284,0.041235601050328814,122
a1,stackexchange,modernbert_cleanliness,rps_doc_mean_word_length,120,0.26909716827722435,0.12639766650461837,190
a1,stackexchange,modernbert_readability,modernbert_reasoning,120,0.35014685335456014,0.5153274532953677,192
a1,stackexchange,modernbert_readability,modernbert_professionalism,120,0.2862747186111599,0.3409056184457253,134
a1,stackexchange,modernbert_readability,dsir_books,120,0.2765584757889705,-0.2950135426071255,27
a1,stackexchange,modernbert_readability,dsir_wiki,120,0.27409034189186243,-0.296388638099868,28
a1,stackexchange,modernbert_readability,dsir_math,120,0.27244713210185567,-0.2849295089936801,22
a1,stackexchange,modernbert_readability,qurater,120,0.16822491510933085,0.5856284909177709,218
a1,stackexchange,modernbert_readability,ad_en,120,0.276881305190831,0.12424234532679886,137
a1,stackexchange,modernbert_readability,rps_doc_word_count,120,0.2957378998602772,0.2727217483708712,53
a1,stackexchange,modernbert_readability,rps_doc_num_sentences,120,0.27982687887644375,0.07507743532967977,56
a1,stackexchange,modernbert_readability,rps_doc_unigram_entropy,120,0.18438512494417356,0.28437391485519825,209
a1,stackexchange,modernbert_readability,rps_doc_frac_unique_words,120,0.26621095056948924,-0.2918576548327215,17
a1,stackexchange,modernbert_readability,rps_doc_frac_no_alph_words,120,0.24487851985966788,-0.06215709424265574,187
a1,stackexchange,modernbert_readability,rps_doc_frac_chars_top_2gram,120,0.24936703990477263,0.10854920480588928,173
a1,stackexchange,modernbert_readability,rps_doc_frac_chars_top_3gram,120,0.24535077941092126,0.08260588097252912,182
a1,stackexchange,modernbert_readability,rps_lines_uppercase_letter_fraction,120,0.20450837223126722,0.1381554274602403,116
a1,stackexchange,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,120,0.25103742048471633,-0.06662360350112503,164
a1,stackexchange,modernbert_readability,rps_lines_numerical_chars_fraction,120,0.2808197325186009,-0.0022771535863725973,97
a1,stackexchange,modernbert_readability,rps_doc_mean_word_length,120,0.26312463619819293,0.05369817348426974,197
a1,stackexchange,modernbert_reasoning,modernbert_professionalism,120,0.10404164818411461,0.6446767136606708,221
a1,stackexchange,modernbert_reasoning,dsir_books,120,0.3374699447696127,-0.5474824640600041,7
a1,stackexchange,modernbert_reasoning,dsir_wiki,120,0.34144288176144627,-0.5511354955205221,6
a1,stackexchange,modernbert_reasoning,dsir_math,120,0.31943558668015126,-0.5261476491423014,8
a1,stackexchange,modernbert_reasoning,qurater,120,0.28142785419032157,0.5437366201421837,216
a1,stackexchange,modernbert_reasoning,ad_en,120,0.24352537519609524,-0.03469715516099875,104
a1,stackexchange,modernbert_reasoning,rps_doc_word_count,120,0.15758138675412128,0.2620816587674033,41
a1,stackexchange,modernbert_reasoning,rps_doc_num_sentences,120,0.22029726702514993,0.0419281646843693,39
a1,stackexchange,modernbert_reasoning,rps_doc_unigram_entropy,120,0.32233200641676896,0.568018612403639,220
a1,stackexchange,modernbert_reasoning,rps_doc_frac_unique_words,120,0.33736292339791696,-0.5417083368581017,5
a1,stackexchange,modernbert_reasoning,rps_doc_frac_no_alph_words,120,0.45889282304378887,-0.2083755816376137,75
a1,stackexchange,modernbert_reasoning,rps_doc_frac_chars_top_2gram,120,0.3232649834460437,0.345030904923953,185
a1,stackexchange,modernbert_reasoning,rps_doc_frac_chars_top_3gram,120,0.40900967955444106,0.16798845941653703,162
a1,stackexchange,modernbert_reasoning,rps_lines_uppercase_letter_fraction,120,0.44322095615581375,0.13342593235641362,47
a1,stackexchange,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,120,0.4046889261708165,-0.18277038183158925,78
a1,stackexchange,modernbert_reasoning,rps_lines_numerical_chars_fraction,120,0.3451807939605772,-0.037960671770385326,88
a1,stackexchange,modernbert_reasoning,rps_doc_mean_word_length,120,0.37618902007819105,0.03331481352871726,140
a1,stackexchange,modernbert_professionalism,dsir_books,120,0.2932428919106175,-0.6777970692409194,11
a1,stackexchange,modernbert_professionalism,dsir_wiki,120,0.29463092704045946,-0.6742759913882908,10
a1,stackexchange,modernbert_professionalism,dsir_math,120,0.27675435724484504,-0.6568025557330369,18
a1,stackexchange,modernbert_professionalism,qurater,120,0.24471944021065262,0.1975939259568329,198
a1,stackexchange,modernbert_professionalism,ad_en,120,0.2181067990821171,-0.09338576798886503,165
a1,stackexchange,modernbert_professionalism,rps_doc_word_count,120,0.15729606974613292,0.11240851842828167,52
a1,stackexchange,modernbert_professionalism,rps_doc_num_sentences,120,0.21616439240019664,-0.2237072033047707,55
a1,stackexchange,modernbert_professionalism,rps_doc_unigram_entropy,120,0.25089938618450625,0.5611570247933884,154
a1,stackexchange,modernbert_professionalism,rps_doc_frac_unique_words,120,0.27986955623320836,-0.3751736256161012,29
a1,stackexchange,modernbert_professionalism,rps_doc_frac_no_alph_words,120,0.3892493066339674,-0.32595319119383287,40
a1,stackexchange,modernbert_professionalism,rps_doc_frac_chars_top_2gram,120,0.2713176231357733,0.24351691089659006,149
a1,stackexchange,modernbert_professionalism,rps_doc_frac_chars_top_3gram,120,0.34495112943920564,0.10863177254187159,144
a1,stackexchange,modernbert_professionalism,rps_lines_uppercase_letter_fraction,120,0.3691345458615418,0.35601083408570033,50
a1,stackexchange,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,120,0.35787043207211844,-0.4061455995751444,36
a1,stackexchange,modernbert_professionalism,rps_lines_numerical_chars_fraction,120,0.28676628759160905,0.07832713023049559,93
a1,stackexchange,modernbert_professionalism,rps_doc_mean_word_length,120,0.325728904137932,-0.3382665462879366,87
a1,stackexchange,dsir_books,dsir_wiki,120,0.00876041379092804,0.9988610320161121,231
a1,stackexchange,dsir_books,dsir_math,120,0.02170530350051648,0.9946940759774983,230
a1,stackexchange,dsir_books,qurater,120,0.25790341265516153,0.03691582213322832,20
a1,stackexchange,dsir_books,ad_en,120,0.23521298648114375,0.20526603641682925,98
a1,stackexchange,dsir_books,rps_doc_word_count,120,0.30970215872303125,-0.23390139534307505,201
a1,stackexchange,dsir_books,rps_doc_num_sentences,120,0.24988650947888508,0.18421433926202394,203
a1,stackexchange,dsir_books,rps_doc_unigram_entropy,120,0.31744982533479604,-0.6833391207722758,3
a1,stackexchange,dsir_books,rps_doc_frac_unique_words,120,0.147219662024662,0.6528912132196342,226
a1,stackexchange,dsir_books,rps_doc_frac_no_alph_words,120,0.22112279840477247,0.49892353635669145,130
a1,stackexchange,dsir_books,rps_doc_frac_chars_top_2gram,120,0.3268367157277214,-0.3553649558997152,14
a1,stackexchange,dsir_books,rps_doc_frac_chars_top_3gram,120,0.2751371636164183,-0.05640622861022803,46
a1,stackexchange,dsir_books,rps_lines_uppercase_letter_fraction,120,0.2922934025394387,-0.45780262518230425,133
a1,stackexchange,dsir_books,rps_lines_ending_with_terminal_punctution_mark,120,0.17920407768724472,0.567550864187232,111
a1,stackexchange,dsir_books,rps_lines_numerical_chars_fraction,120,0.2710311968577918,0.09470177663021305,115
a1,stackexchange,dsir_books,rps_doc_mean_word_length,120,0.22380147781267165,0.3369261754288492,68
a1,stackexchange,dsir_wiki,dsir_math,120,0.027500306052501526,0.995527467185221,229
a1,stackexchange,dsir_wiki,qurater,120,0.2579094439654829,0.030543840794269236,19
a1,stackexchange,dsir_wiki,ad_en,120,0.23667831570972403,0.20421039838951302,99
a1,stackexchange,dsir_wiki,rps_doc_word_count,120,0.3133599015779635,-0.2377872505213651,202
a1,stackexchange,dsir_wiki,rps_doc_num_sentences,120,0.25416698565462165,0.17808961025891323,205
a1,stackexchange,dsir_wiki,rps_doc_unigram_entropy,120,0.31593593827657457,-0.695173275921939,2
a1,stackexchange,dsir_wiki,rps_doc_frac_unique_words,120,0.1420275092354472,0.6627080035086608,227
a1,stackexchange,dsir_wiki,rps_doc_frac_no_alph_words,120,0.21890214368884336,0.4834849642336272,129
a1,stackexchange,dsir_wiki,rps_doc_frac_chars_top_2gram,120,0.32608144708320236,-0.3588790888256128,13
a1,stackexchange,dsir_wiki,rps_doc_frac_chars_top_3gram,120,0.27326565846688305,-0.06122982822275939,44
a1,stackexchange,dsir_wiki,rps_lines_uppercase_letter_fraction,120,0.2877364091943698,-0.4508785332314743,132
a1,stackexchange,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,120,0.17863883191356258,0.5543365808614509,107
a1,stackexchange,dsir_wiki,rps_lines_numerical_chars_fraction,120,0.26955382360186314,0.09303302285699344,113
a1,stackexchange,dsir_wiki,rps_doc_mean_word_length,120,0.22425287538883687,0.3336134453781512,67
a1,stackexchange,dsir_math,qurater,120,0.24972868398633055,0.045746311803513295,15
a1,stackexchange,dsir_math,ad_en,120,0.22803713551791424,0.2177114531599257,102
a1,stackexchange,dsir_math,rps_doc_word_count,120,0.2948992392183997,-0.236391259653025,200
a1,stackexchange,dsir_math,rps_doc_num_sentences,120,0.23832652850750974,0.15061691771404684,204
a1,stackexchange,dsir_math,rps_doc_unigram_entropy,120,0.318386258758436,-0.7064726717133133,1
